Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Jrue Holiday,PG,25.0,65.0,1831.0,19.7,0.529,37.3,5.9,1.0,2.4,14.0,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9,2016
Alex Len,C,22.0,78.0,1821.0,12.4,0.482,8.5,17.7,2.8,1.0,16.6,20.4,-0.5,1.8,1.3,0.035,-3.5,-0.8,-4.3,-1.0,2016
Ian Mahinmi,C,29.0,71.0,1816.0,16.6,0.603,8.9,15.3,3.3,1.8,15.5,15.7,2.9,3.3,6.2,0.163,-0.9,1.9,0.9,1.4,2016
Nik Stauskas,SG,22.0,73.0,1809.0,9.2,0.517,12.0,5.5,0.8,1.2,13.6,16.7,0.0,0.5,0.5,0.012,-2.3,-1.5,-3.8,-0.8,2016
Bismack Biyombo,C,23.0,82.0,1808.0,14.9,0.586,2.4,20.8,6.1,0.5,15.5,11.5,2.8,3.1,5.9,0.156,-1.3,1.1,-0.2,0.8,2016
Amir Johnson,PF,28.0,79.0,1800.0,16.0,0.602,11.4,14.9,3.6,1.4,16.4,13.6,3.0,2.9,5.9,0.158,-0.4,1.6,1.2,1.4,2016
Chandler Parsons,SF,27.0,61.0,1799.0,16.2,0.589,16.0,8.7,1.0,1.3,11.8,20.5,2.6,1.6,4.3,0.114,1.8,0.2,2.0,1.8,2016
Marc Gasol,C,31.0,52.0,1791.0,17.7,0.528,18.9,11.5,3.6,1.4,12.7,23.4,1.8,1.9,3.7,0.098,0.8,0.9,1.7,1.7,2016
Chris Bosh,PF,31.0,53.0,1778.0,20.2,0.571,12.1,12.4,1.5,1.0,8.1,24.7,4.1,2.3,6.4,0.172,3.6,0.5,4.0,2.7,2016
Cody Zeller,C,23.0,73.0,1774.0,16.1,0.592,6.3,14.0,2.9,1.6,11.2,15.4,3.6,2.7,6.3,0.169,-1.1,1.0,-0.1,0.9,2016
Mike Conley,PG,28.0,56.0,1761.0,19.4,0.538,32.7,5.3,0.8,2.0,9.5,22.4,4.2,1.1,5.3,0.144,3.5,-0.5,3.0,2.2,2016
Thabo Sefolosha,SF,31.0,75.0,1758.0,12.4,0.578,8.8,10.4,1.7,2.4,14.1,12.3,1.3,3.2,4.5,0.122,-1.5,2.3,0.8,1.3,2016
Shane Larkin,PG,23.0,78.0,1751.0,13.3,0.515,29.3,5.8,0.6,2.7,21.0,17.7,0.5,1.0,1.4,0.039,-1.6,-0.4,-2.0,0.0,2016
Terrence Ross,SF,24.0,73.0,1747.0,12.9,0.551,5.3,6.1,1.2,1.6,6.6,18.2,2.1,1.6,3.6,0.1,0.6,-0.3,0.3,1.0,2016
Nikola Jokić,C,20.0,80.0,1733.0,21.5,0.582,18.1,17.9,2.3,2.3,13.2,19.9,4.5,2.2,6.7,0.185,2.6,1.3,3.9,2.6,2016
Andre Iguodala,SF,32.0,65.0,1732.0,12.2,0.565,16.3,8.2,0.8,2.0,16.3,12.1,2.3,2.1,4.4,0.122,-0.2,1.3,1.1,1.4,2016
Enes Freedom,C,23.0,82.0,1721.0,24.0,0.626,3.1,21.0,1.5,0.7,12.2,23.4,6.0,2.1,8.1,0.226,3.3,-2.1,1.2,1.4,2016
Frank Kaminsky,C,22.0,81.0,1708.0,12.5,0.513,9.0,10.7,2.0,1.1,8.9,17.1,1.2,2.1,3.3,0.093,-1.0,0.2,-0.8,0.5,2016
Bradley Beal,SG,22.0,55.0,1708.0,15.5,0.547,15.6,6.2,0.5,1.5,11.3,25.3,1.4,1.3,2.7,0.076,1.2,-0.9,0.3,1.0,2016
Kenneth Faried,PF,26.0,67.0,1694.0,21.0,0.577,8.1,19.0,2.9,0.9,11.2,21.0,4.0,1.5,5.5,0.156,1.7,-1.4,0.3,1.0,2016
Stanley Johnson,SF,19.0,73.0,1687.0,8.7,0.46,10.8,9.9,0.5,1.6,15.0,19.6,-1.3,1.9,0.6,0.018,-3.5,0.2,-3.3,-0.5,2016
Mirza Teletović,PF,30.0,79.0,1686.0,16.2,0.571,9.1,9.7,1.0,0.9,9.0,23.4,2.9,0.9,3.8,0.109,2.8,-1.4,1.3,1.4,2016
Ed Davis,PF,26.0,81.0,1684.0,18.7,0.616,7.7,19.3,3.3,1.7,13.0,12.7,4.4,2.3,6.7,0.192,1.0,0.9,1.9,1.6,2016
Shabazz Muhammad,SF,23.0,82.0,1682.0,15.2,0.548,5.2,9.2,0.3,0.7,8.2,22.8,2.6,0.2,2.7,0.077,0.6,-3.1,-2.5,-0.2,2016
Marco Belinelli,SG,29.0,68.0,1672.0,9.4,0.5,11.1,3.8,0.1,1.1,10.3,19.7,0.2,0.3,0.5,0.014,-2.1,-1.7,-3.8,-0.8,2016
Corey Brewer,SF,29.0,82.0,1669.0,9.9,0.481,10.0,6.6,0.9,2.5,11.3,17.8,0.1,1.2,1.2,0.035,-2.7,-0.3,-2.9,-0.4,2016
Ramon Sessions,PG,29.0,82.0,1667.0,15.9,0.565,22.0,6.8,0.2,1.3,13.8,21.8,2.5,1.3,3.8,0.109,0.2,-0.5,-0.3,0.7,2016
J.J. Barea,PG,31.0,74.0,1667.0,15.4,0.536,31.5,5.0,0.1,0.8,13.0,23.8,2.1,0.7,2.8,0.082,1.6,-1.6,0.0,0.9,2016
Marcus Smart,PG,21.0,61.0,1667.0,11.3,0.463,15.8,8.1,0.8,2.7,11.7,17.4,0.5,2.4,2.9,0.083,-2.2,1.2,-1.0,0.4,2016
Kyrie Irving,PG,23.0,53.0,1667.0,19.9,0.54,26.6,5.3,0.9,1.7,11.4,29.5,3.2,1.7,5.0,0.143,3.2,-0.8,2.3,1.8,2016
Wesley Johnson,SF,28.0,80.0,1666.0,11.0,0.513,4.4,8.1,2.6,2.7,9.2,16.0,0.0,2.7,2.6,0.076,-1.7,1.5,-0.2,0.8,2016
Patty Mills,PG,27.0,81.0,1662.0,14.6,0.541,20.1,5.4,0.3,1.8,10.7,19.7,2.2,2.6,4.8,0.139,0.8,0.7,1.5,1.5,2016
Michael Carter-Williams,PG,24.0,54.0,1649.0,13.9,0.497,26.6,9.6,2.1,2.5,19.6,21.3,-0.4,1.6,1.2,0.035,-1.4,0.6,-0.7,0.5,2016
Nikola Mirotić,PF,24.0,66.0,1646.0,15.6,0.564,9.4,11.6,2.0,1.8,12.9,21.1,1.8,2.2,3.9,0.115,1.0,0.4,1.5,1.5,2016
Randy Foye,SG,32.0,81.0,1642.0,7.6,0.461,14.1,5.2,1.4,1.2,14.3,15.9,-0.4,0.9,0.4,0.012,-2.7,-0.5,-3.3,-0.5,2016
Randy Foye,SG,32.0,54.0,1070.0,7.8,0.457,15.6,5.4,1.2,1.2,14.1,16.8,-0.5,0.4,0.0,-0.002,-3.0,-0.8,-3.7,-0.5,2016
Randy Foye,SG,32.0,27.0,572.0,7.1,0.469,11.3,4.9,1.7,1.1,14.8,14.1,0.0,0.4,0.4,0.038,-2.2,-0.1,-2.3,0.0,2016
Luis Scola,PF,35.0,76.0,1636.0,13.6,0.523,6.8,12.6,1.4,1.5,9.7,19.5,1.4,1.9,3.3,0.098,-0.8,-0.3,-1.1,0.4,2016
Trevor Booker,PF,28.0,79.0,1632.0,14.4,0.533,8.2,16.2,2.1,1.9,15.7,14.6,1.8,2.6,4.3,0.128,-1.0,1.0,0.0,0.8,2016
Alonzo Gee,SF,28.0,73.0,1632.0,8.4,0.572,6.2,8.3,0.7,1.9,16.2,9.2,1.0,0.9,1.9,0.056,-3.2,0.6,-2.6,-0.2,2016
Markieff Morris,PF,26.0,64.0,1629.0,12.2,0.489,12.7,11.9,1.7,1.7,14.7,24.2,-1.2,1.7,0.5,0.015,-2.3,-0.1,-2.4,-0.2,2016
Markieff Morris,PF,26.0,37.0,917.0,10.8,0.456,16.1,11.5,1.5,1.8,16.0,26.0,-1.3,0.8,-0.5,-0.029,-3.1,-0.5,-3.7,-0.4,2016
Markieff Morris,PF,26.0,27.0,712.0,14.0,0.538,8.2,12.4,1.9,1.7,12.6,21.9,0.2,0.9,1.1,0.072,-1.3,0.5,-0.9,0.2,2016
Dennis Schröder,PG,22.0,80.0,1621.0,15.5,0.51,36.1,6.9,0.4,2.1,17.5,28.8,-0.2,2.3,2.2,0.064,-0.3,-0.4,-0.8,0.5,2016
Tony Allen,SG,34.0,64.0,1620.0,12.9,0.505,6.9,10.4,1.0,3.5,12.8,16.8,0.5,1.9,2.4,0.072,-2.2,1.2,-1.0,0.4,2016
Tyson Chandler,C,33.0,66.0,1618.0,14.7,0.606,6.0,19.3,2.2,1.1,19.3,12.7,2.1,1.6,3.8,0.112,-0.8,-0.2,-1.1,0.4,2016
Wayne Ellington,SG,28.0,76.0,1615.0,10.1,0.498,7.8,6.1,0.3,1.5,7.1,17.5,0.5,0.3,0.8,0.025,-1.5,-1.3,-2.8,-0.3,2016
T.J. McConnell,PG,23.0,81.0,1606.0,14.5,0.511,37.2,8.5,0.5,2.9,22.5,17.0,0.6,1.4,1.9,0.058,-1.5,0.3,-1.2,0.3,2016
Lavoy Allen,PF,26.0,79.0,1599.0,12.4,0.532,7.1,14.5,2.1,0.8,14.6,13.0,1.6,2.1,3.7,0.11,-1.7,0.1,-1.6,0.2,2016
Jahlil Okafor,C,20.0,53.0,1591.0,17.1,0.536,8.2,12.8,2.9,0.7,12.5,27.3,0.3,0.9,1.2,0.037,-0.5,-1.8,-2.3,-0.1,2016
Gerald Green,SG,30.0,69.0,1557.0,10.1,0.491,5.6,5.9,0.9,1.3,6.8,19.8,0.3,1.4,1.7,0.052,-2.1,-0.9,-3.1,-0.4,2016
Jonas Valančiūnas,C,23.0,60.0,1557.0,22.6,0.61,4.8,20.1,4.2,0.8,11.9,20.9,4.5,2.4,6.9,0.211,2.1,-0.5,1.7,1.4,2016
Andre Roberson,SG,24.0,70.0,1553.0,10.2,0.566,4.0,8.8,2.0,1.7,10.5,9.1,1.8,1.6,3.4,0.105,-0.7,1.3,0.5,1.0,2016
Tim Duncan,C,39.0,61.0,1536.0,16.9,0.523,15.3,16.6,3.9,1.6,15.3,17.6,1.6,3.6,5.2,0.163,-0.1,3.1,3.0,2.0,2016
Shaun Livingston,PG,30.0,78.0,1520.0,13.8,0.581,21.0,6.0,1.3,1.8,15.7,14.2,2.9,1.7,4.6,0.145,-0.7,1.1,0.3,0.9,2016
Darrell Arthur,PF,27.0,70.0,1516.0,12.5,0.514,10.0,10.7,2.6,1.8,11.4,16.7,1.0,1.3,2.3,0.072,-1.3,0.5,-0.8,0.4,2016
Jordan Hill,C,28.0,73.0,1513.0,16.4,0.534,9.5,16.3,2.0,1.2,13.2,20.3,1.6,2.3,3.9,0.124,-0.7,0.0,-0.7,0.5,2016
Jerryd Bayless,SG,27.0,52.0,1505.0,12.4,0.568,16.2,5.4,0.6,1.6,13.3,16.4,1.8,0.6,2.4,0.075,0.2,-1.0,-0.8,0.4,2016
Raul Neto,PG,23.0,81.0,1499.0,10.2,0.53,18.7,4.7,0.1,2.2,19.5,17.2,0.2,1.6,1.8,0.058,-2.3,0.3,-2.0,0.0,2016
Kosta Koufos,C,26.0,78.0,1482.0,15.1,0.54,3.3,15.4,3.8,1.3,8.9,15.4,2.1,1.4,3.5,0.113,-1.3,-0.6,-2.0,0.0,2016
Eric Gordon,SG,27.0,45.0,1481.0,13.5,0.565,12.7,3.7,0.8,1.4,10.7,20.3,1.7,0.4,2.1,0.069,0.9,-1.0,-0.1,0.7,2016
Clint Capela,C,21.0,77.0,1471.0,18.3,0.553,5.1,18.5,5.2,2.0,10.9,16.1,2.4,2.0,4.4,0.144,-0.3,-0.1,-0.4,0.6,2016
Austin Rivers,SG,23.0,67.0,1464.0,11.1,0.523,10.6,4.8,0.5,1.6,9.7,19.4,0.6,1.3,1.9,0.063,-2.2,-0.5,-2.7,-0.2,2016
C.J. Miles,SF,28.0,64.0,1464.0,14.0,0.547,7.0,6.5,1.6,1.8,9.2,22.8,1.2,1.9,3.1,0.103,0.6,-0.1,0.5,0.9,2016
Tayshaun Prince,SF,35.0,77.0,1462.0,6.3,0.466,7.0,5.8,0.7,1.2,10.2,8.1,0.1,0.3,0.4,0.014,-2.9,-0.1,-3.0,-0.4,2016
Maurice Harkless,SF,22.0,78.0,1457.0,13.3,0.541,6.9,10.4,1.9,1.7,11.9,15.6,1.6,1.3,2.9,0.096,-0.5,0.0,-0.5,0.5,2016
Andrew Bogut,C,31.0,70.0,1451.0,15.9,0.623,14.8,18.3,5.8,1.1,21.6,11.4,2.6,2.9,5.4,0.18,-0.9,3.2,2.4,1.6,2016
JaMychal Green,PF,25.0,78.0,1446.0,14.6,0.52,7.7,14.7,2.1,1.6,13.0,19.8,1.2,1.4,2.6,0.086,-1.5,-1.0,-2.5,-0.2,2016
Ben McLemore,SG,22.0,68.0,1443.0,8.6,0.531,7.9,5.6,0.6,1.7,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7,2016
Derrick Williams,SF,24.0,80.0,1435.0,17.2,0.55,8.9,11.3,0.5,1.0,8.3,23.3,2.4,1.2,3.6,0.12,1.5,-1.2,0.3,0.8,2016
Gerald Henderson,SG,28.0,72.0,1431.0,12.9,0.526,8.2,8.0,1.0,1.4,10.3,20.2,1.0,1.0,2.0,0.068,-1.1,-0.7,-1.8,0.1,2016
Mario Hezonja,SF,20.0,79.0,1413.0,9.4,0.541,11.2,6.9,1.0,1.4,18.0,16.9,-0.1,1.0,0.9,0.029,-2.4,-0.7,-3.1,-0.4,2016
Willie Cauley-Stein,C,22.0,66.0,1412.0,15.3,0.588,3.8,13.5,3.8,1.6,10.5,13.2,2.4,1.4,3.8,0.13,-0.8,0.1,-0.8,0.4,2016
Ty Lawson,PG,28.0,66.0,1411.0,9.7,0.476,24.6,4.7,0.4,1.9,19.5,14.9,0.2,0.7,0.9,0.032,-2.4,-1.2,-3.6,-0.6,2016
Ty Lawson,PG,28.0,53.0,1176.0,8.9,0.48,22.3,4.2,0.4,1.8,20.3,14.8,0.0,0.4,0.4,0.017,-2.6,-1.5,-4.1,-0.6,2016
David West,PF,35.0,78.0,1404.0,17.6,0.573,15.4,12.5,3.0,1.6,12.3,18.0,2.4,2.9,5.4,0.184,0.3,2.6,2.9,1.7,2016
Kelly Olynyk,C,24.0,69.0,1395.0,16.3,0.561,11.9,10.7,1.8,1.8,10.8,20.9,2.1,2.0,4.1,0.141,1.2,0.8,1.9,1.4,2016
Boris Diaw,PF,33.0,76.0,1386.0,14.0,0.582,18.4,9.6,1.2,1.0,18.9,17.0,1.6,2.2,3.8,0.132,-0.1,0.9,0.8,1.0,2016
Trey Lyles,PF,20.0,80.0,1382.0,11.6,0.517,7.1,12.6,1.1,1.0,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1,2016
Mario Chalmers,PG,29.0,61.0,1373.0,17.3,0.561,26.6,6.5,0.9,3.3,16.4,21.9,2.3,1.5,3.8,0.132,0.0,1.3,1.3,1.2,2016
Mario Chalmers,PG,29.0,55.0,1253.0,18.0,0.57,27.0,6.5,0.9,3.3,16.2,22.3,2.4,1.3,3.7,0.141,0.6,1.1,1.7,1.2,2016
Lance Stephenson,SF,25.0,69.0,1372.0,13.5,0.548,16.2,9.1,0.6,1.6,15.2,20.2,0.9,1.3,2.2,0.076,-0.9,-0.3,-1.2,0.3,2016
Lance Stephenson,SF,25.0,43.0,680.0,9.8,0.569,13.1,8.7,0.3,1.8,21.1,15.1,0.1,0.8,0.9,0.066,-2.7,0.7,-1.9,0.0,2016
Lance Stephenson,SF,25.0,26.0,692.0,17.1,0.537,19.2,9.5,0.8,1.4,11.8,25.3,0.8,0.5,1.2,0.086,0.8,-1.3,-0.5,0.3,2016
Myles Turner,C,19.0,60.0,1367.0,15.4,0.531,5.0,13.3,5.1,0.9,10.3,20.9,0.8,2.3,3.1,0.109,-2.2,0.6,-1.6,0.1,2016
Trey Burke,PG,23.0,64.0,1366.0,14.0,0.507,19.7,4.8,0.4,1.4,10.7,25.3,0.9,1.2,2.1,0.074,0.7,-1.2,-0.5,0.5,2016
Brandon Bass,PF,30.0,66.0,1342.0,17.3,0.619,9.2,11.4,3.2,1.2,9.9,13.9,3.4,0.7,4.1,0.146,0.6,0.0,0.6,0.9,2016
Anthony Tolliver,PF,30.0,72.0,1341.0,10.2,0.543,5.6,9.3,0.9,1.0,7.4,12.4,1.5,1.3,2.8,0.1,-0.1,0.5,0.4,0.8,2016
Meyers Leonard,PF,23.0,61.0,1333.0,11.3,0.561,10.6,12.8,1.1,0.3,14.5,17.4,1.2,1.0,2.2,0.078,-1.1,-0.6,-1.7,0.1,2016
Timofey Mozgov,C,29.0,76.0,1326.0,14.6,0.593,3.9,14.4,3.5,0.9,15.0,16.1,1.8,1.9,3.7,0.133,-1.7,0.3,-1.4,0.2,2016
Richard Jefferson,SF,35.0,74.0,1326.0,9.7,0.585,6.4,5.5,0.9,1.3,10.9,13.4,1.4,1.3,2.7,0.099,-1.6,0.5,-1.2,0.3,2016
Donald Sloan,PG,28.0,61.0,1318.0,13.9,0.536,30.0,7.4,0.2,1.2,16.8,16.1,1.7,0.3,2.0,0.071,-0.3,-1.4,-1.7,0.1,2016
Iman Shumpert,SG,25.0,54.0,1316.0,8.4,0.475,9.8,8.7,1.2,2.1,14.8,13.2,-0.1,1.8,1.7,0.063,-3.0,1.4,-1.5,0.1,2016
Lance Thomas,PF,27.0,59.0,1313.0,10.4,0.557,6.4,5.4,0.4,0.9,11.6,16.9,1.2,0.5,1.7,0.062,-1.7,-1.5,-3.2,-0.4,2016
P.J. Hairston,SF,23.0,66.0,1313.0,6.9,0.47,4.4,7.3,0.7,1.2,8.6,16.4,-0.6,1.1,0.6,0.02,-3.8,-0.7,-4.5,-0.8,2016
P.J. Hairston,SF,23.0,48.0,938.0,7.4,0.486,4.7,7.5,0.6,1.3,7.5,15.3,-0.1,1.0,0.9,0.044,-3.5,0.0,-3.5,-0.4,2016
Tony Snell,SF,24.0,64.0,1301.0,6.4,0.478,6.9,8.1,1.0,0.6,12.8,13.7,-0.5,1.0,0.4,0.016,-3.5,-0.5,-4.0,-0.6,2016
Devin Harris,PG,32.0,64.0,1280.0,13.1,0.559,14.5,5.9,0.8,2.4,13.2,17.9,1.2,1.3,2.5,0.095,-1.4,1.5,0.1,0.7,2016
Rodney Stuckey,PG,29.0,58.0,1275.0,12.6,0.504,17.2,6.7,0.5,1.7,12.9,20.3,0.5,1.5,2.0,0.077,-1.8,0.4,-1.4,0.2,2016
Luc Mbah a Moute,PF,29.0,75.0,1274.0,7.3,0.498,3.3,7.3,1.2,1.7,12.8,9.4,0.2,1.3,1.6,0.059,-3.2,0.6,-2.6,-0.2,2016
Larry Nance Jr.,PF,23.0,63.0,1266.0,13.4,0.544,5.7,13.3,1.4,2.1,11.3,12.6,1.3,0.9,2.2,0.083,-1.7,0.2,-1.5,0.2,2016
Jerian Grant,PG,23.0,76.0,1265.0,11.2,0.479,21.8,6.2,0.6,2.0,16.3,19.0,-0.2,1.0,0.8,0.03,-2.8,-0.3,-3.1,-0.3,2016
E'Twaun Moore,SG,26.0,59.0,1263.0,11.4,0.548,12.1,5.5,1.0,1.5,11.6,15.9,0.9,1.0,1.8,0.07,-1.9,0.0,-1.9,0.0,2016
Toney Douglas,PG,29.0,61.0,1262.0,14.7,0.543,19.1,6.3,0.3,2.8,11.6,19.4,1.6,0.9,2.5,0.094,-0.4,0.4,0.0,0.6,2016
Jason Terry,SG,38.0,72.0,1258.0,10.2,0.54,12.4,3.5,0.6,1.8,11.1,15.0,1.1,0.4,1.5,0.057,-0.7,-0.9,-1.6,0.1,2016
Jon Leuer,PF,26.0,67.0,1255.0,16.2,0.555,9.6,16.1,2.0,1.5,12.8,19.8,1.4,1.3,2.7,0.103,0.1,0.0,0.0,0.6,2016
Kyle Anderson,SF,22.0,78.0,1245.0,12.9,0.528,13.7,11.2,1.8,2.5,15.1,14.4,0.7,2.8,3.5,0.133,-1.7,3.1,1.4,1.1,2016
Joe Ingles,SF,28.0,81.0,1241.0,10.3,0.572,12.1,7.1,0.3,2.3,17.9,13.5,0.7,1.6,2.3,0.089,-1.4,1.6,0.2,0.7,2016
Aron Baynes,C,29.0,81.0,1233.0,17.8,0.563,6.6,17.0,3.2,0.9,12.8,18.5,2.4,1.7,4.1,0.158,-0.5,0.3,-0.2,0.6,2016
Paul Pierce,SF,38.0,68.0,1231.0,8.2,0.489,8.5,8.2,1.1,1.3,12.0,17.8,-0.6,1.4,0.9,0.033,-3.0,-0.3,-3.3,-0.4,2016
Jeremy Lamb,SG,23.0,66.0,1227.0,15.9,0.529,10.9,11.2,2.0,1.7,8.4,22.0,1.0,1.7,2.7,0.107,0.1,0.7,0.8,0.9,2016
Ronnie Price,PG,32.0,62.0,1211.0,9.6,0.517,17.9,4.4,0.9,3.0,17.9,13.7,0.4,1.0,1.4,0.056,-3.2,1.4,-1.8,0.1,2016
Channing Frye,C,32.0,70.0,1200.0,12.9,0.586,8.7,10.9,1.9,1.2,10.6,15.1,1.6,1.3,3.0,0.119,0.3,0.5,0.8,0.8,2016
Channing Frye,PF,32.0,44.0,754.0,11.8,0.586,8.4,10.4,2.2,1.4,13.3,13.2,0.8,0.8,1.5,0.097,-0.2,0.9,0.7,0.5,2016
Channing Frye,C,32.0,26.0,446.0,14.9,0.586,9.1,11.8,1.5,0.9,7.2,18.3,0.9,0.6,1.5,0.157,1.3,-0.2,1.0,0.3,2016
Norris Cole,PG,27.0,45.0,1198.0,10.8,0.465,22.0,7.0,0.3,1.5,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5,2016
Jason Smith,C,29.0,76.0,1181.0,14.6,0.513,8.6,10.3,4.6,1.4,9.7,22.1,0.4,1.4,1.8,0.072,-2.5,0.3,-2.2,-0.1,2016
Ömer Aşık,C,29.0,68.0,1178.0,11.0,0.551,3.1,19.5,1.6,0.9,19.7,11.4,0.7,1.0,1.7,0.07,-2.8,-1.0,-3.8,-0.5,2016
D.J. Augustin,PG,28.0,62.0,1178.0,13.9,0.575,25.3,4.4,0.3,1.6,17.1,18.0,2.0,0.6,2.6,0.106,0.6,-1.1,-0.4,0.4,2016
D.J. Augustin,PG,28.0,34.0,519.0,8.7,0.522,16.7,4.5,0.3,1.2,18.1,13.6,0.4,0.3,0.7,0.065,-1.9,-0.4,-2.4,-0.1,2016
D.J. Augustin,PG,28.0,28.0,659.0,18.0,0.601,32.0,4.4,0.2,1.9,16.6,21.5,1.6,0.3,1.9,0.139,2.7,-1.6,1.1,0.5,2016
Jonas Jerebko,PF,28.0,78.0,1176.0,10.3,0.531,7.4,13.0,1.6,0.8,14.0,13.5,0.9,1.5,2.4,0.097,-2.0,0.0,-2.0,0.0,2016
Noah Vonleh,PF,20.0,78.0,1174.0,8.6,0.471,3.7,14.1,1.7,1.2,14.3,13.0,0.0,1.1,1.2,0.047,-3.9,-0.3,-4.2,-0.6,2016
Blake Griffin,PF,26.0,35.0,1170.0,22.1,0.544,27.2,13.7,1.1,1.2,10.8,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9,2016
JaKarr Sampson,SF,22.0,73.0,1160.0,8.3,0.504,6.2,9.0,2.2,1.0,15.9,16.6,-0.5,0.6,0.1,0.006,-4.5,-1.0,-5.4,-1.0,2016
JaKarr Sampson,SF,22.0,47.0,691.0,7.7,0.49,6.9,10.2,1.8,0.8,17.2,18.7,-0.6,0.3,-0.3,-0.021,-5.4,-1.3,-6.7,-0.8,2016
JaKarr Sampson,SF,22.0,26.0,469.0,9.3,0.532,5.1,7.2,3.0,1.3,13.1,13.5,0.1,0.3,0.4,0.045,-3.2,-0.4,-3.6,-0.2,2016
Mike Scott,PF,27.0,75.0,1146.0,14.0,0.575,10.5,9.8,1.2,1.1,9.4,17.4,1.7,1.5,3.2,0.132,-0.1,0.0,-0.1,0.6,2016
Manu Ginóbili,SG,38.0,58.0,1134.0,17.8,0.573,23.6,7.3,0.8,3.0,17.0,23.6,1.5,2.3,3.8,0.16,1.4,2.2,3.6,1.6,2016
Archie Goodwin,PG,21.0,57.0,1114.0,11.1,0.498,17.2,6.9,1.0,1.2,16.5,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5,2016
Marcus Thornton,SG,28.0,61.0,1109.0,14.7,0.511,12.9,7.5,0.3,2.1,8.1,24.4,1.0,0.7,1.7,0.074,0.9,-1.4,-0.5,0.4,2016
Marcus Thornton,SG,28.0,47.0,885.0,14.6,0.512,12.8,7.2,0.3,1.9,8.0,24.3,0.9,0.4,1.3,0.072,1.1,-1.9,-0.8,0.2,2016
Aaron Brooks,PG,31.0,69.0,1108.0,11.8,0.494,26.0,4.8,0.7,1.4,14.2,22.9,0.2,0.7,0.9,0.04,-1.3,-1.3,-2.6,-0.2,2016
Josh Richardson,SG,22.0,52.0,1107.0,11.4,0.569,9.7,5.5,1.7,1.7,10.5,13.8,1.3,1.2,2.5,0.109,-1.1,0.7,-0.4,0.5,2016
Bobby Portis,PF,20.0,62.0,1102.0,13.8,0.469,7.5,16.1,1.5,1.1,10.4,20.7,0.3,1.3,1.5,0.066,-1.5,-1.8,-3.3,-0.4,2016
Al Jefferson,C,31.0,47.0,1096.0,18.2,0.507,11.8,15.0,3.0,1.4,5.8,24.2,1.0,1.8,2.8,0.122,-0.9,0.4,-0.5,0.4,2016
Kevin Martin,SG,32.0,55.0,1095.0,11.5,0.52,8.2,5.8,0.2,1.2,9.8,22.6,0.7,0.5,1.2,0.054,-1.6,-1.6,-3.2,-0.4,2016
Kevin Martin,SG,32.0,39.0,834.0,11.9,0.523,8.8,5.6,0.1,1.0,9.4,23.5,0.7,0.1,0.8,0.045,-1.2,-2.0,-3.2,-0.3,2016
Nenê,PF,33.0,57.0,1094.0,16.8,0.564,14.1,13.2,1.9,2.4,14.0,21.6,1.1,1.6,2.7,0.12,-1.3,1.6,0.4,0.6,2016
O.J. Mayo,SG,28.0,41.0,1090.0,7.7,0.474,15.8,5.5,0.6,2.2,17.5,17.0,-0.7,0.6,-0.1,-0.005,-3.8,-0.2,-4.0,-0.6,2016
Leandro Barbosa,SG,33.0,68.0,1079.0,11.7,0.545,10.6,5.8,0.7,2.0,11.8,18.1,0.9,1.2,2.1,0.092,-1.9,-0.1,-2.0,0.0,2016
Nemanja Bjelica,PF,27.0,60.0,1075.0,11.2,0.594,11.4,11.4,1.6,1.2,15.3,12.8,1.4,0.6,1.9,0.087,-0.9,0.2,-0.7,0.3,2016
T.J. Warren,SF,22.0,47.0,1070.0,15.7,0.549,7.2,7.5,1.2,1.7,6.4,19.9,1.7,0.6,2.2,0.101,0.5,-0.9,-0.5,0.4,2016
Eric Bledsoe,PG,26.0,31.0,1059.0,20.0,0.557,31.8,6.4,1.5,2.9,16.2,27.2,1.6,1.0,2.5,0.116,2.5,0.8,3.3,1.4,2016
Shelvin Mack,PG,25.0,52.0,1058.0,13.6,0.507,30.6,7.0,0.2,1.7,17.7,23.3,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1,2016
Shelvin Mack,PG,25.0,24.0,179.0,15.4,0.464,36.9,6.7,0.0,2.2,12.3,28.5,-0.1,0.3,0.2,0.045,-1.9,-1.0,-2.9,0.0,2016
Shelvin Mack,PG,25.0,28.0,879.0,13.2,0.52,29.3,7.0,0.3,1.6,19.2,22.2,0.2,0.9,1.2,0.064,-1.0,-0.3,-1.3,0.2,2016
Brandon Rush,SG,30.0,72.0,1055.0,10.1,0.56,7.0,9.2,1.6,0.9,10.8,12.5,0.8,1.2,2.0,0.09,-0.6,-0.2,-0.8,0.3,2016
