Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Rajon Rondo,PG,30.0,69.0,1843.0,13.6,0.461,37.0,10.4,0.5,2.7,22.5,17.8,-0.4,2.7,2.3,0.06,-1.6,1.0,-0.5,0.7,2017
Avery Bradley,SG,26.0,55.0,1835.0,14.4,0.548,11.0,10.1,0.5,1.8,9.7,21.9,1.1,2.0,3.1,0.081,0.0,-0.5,-0.6,0.7,2017
Greg Monroe,C,26.0,81.0,1823.0,21.1,0.572,17.3,17.0,1.8,2.6,14.4,24.3,3.0,2.6,5.6,0.147,1.3,0.5,1.8,1.7,2017
E'Twaun Moore,SG,27.0,73.0,1820.0,12.1,0.537,13.8,4.4,1.4,1.3,8.7,17.4,1.2,1.5,2.7,0.07,-1.7,0.1,-1.6,0.2,2017
D'Angelo Russell,PG,20.0,63.0,1811.0,15.3,0.518,26.8,6.7,0.7,2.3,15.6,26.6,0.3,1.0,1.3,0.033,0.7,-1.5,-0.8,0.6,2017
Danny Green,SG,29.0,68.0,1807.0,10.1,0.537,9.6,7.0,2.6,2.0,14.1,13.5,0.4,3.0,3.4,0.09,-1.0,1.9,0.8,1.3,2017
Brandon Jennings,PG,27.0,81.0,1802.0,12.1,0.479,30.4,5.9,0.2,1.9,17.5,17.6,0.7,1.0,1.7,0.046,-1.2,-1.2,-2.4,-0.2,2017
Brandon Jennings,PG,27.0,58.0,1428.0,12.7,0.508,28.6,5.7,0.2,1.9,17.8,18.1,0.8,0.7,1.5,0.052,-0.8,-1.2,-2.0,0.0,2017
Brandon Jennings,PG,27.0,23.0,374.0,9.7,0.357,37.2,6.6,0.0,2.0,16.2,15.8,-0.1,0.3,0.2,0.025,-2.8,-1.2,-4.0,-0.2,2017
Vince Carter,SF,40.0,73.0,1799.0,11.7,0.542,11.5,7.2,1.9,1.7,8.5,14.9,1.9,2.1,4.0,0.106,-0.3,1.1,0.8,1.3,2017
Bismack Biyombo,C,24.0,81.0,1793.0,12.2,0.546,6.0,17.2,4.1,0.7,17.7,13.2,0.8,2.1,2.9,0.077,-3.4,0.2,-3.2,-0.6,2017
Dwyane Wade,SG,35.0,60.0,1792.0,18.5,0.508,22.3,8.1,1.8,2.4,11.3,29.6,0.9,2.5,3.4,0.09,1.6,0.9,2.5,2.1,2017
Luc Mbah a Moute,SF,30.0,80.0,1787.0,10.2,0.581,3.1,5.3,1.6,2.3,10.0,11.6,1.3,1.8,3.1,0.084,-1.6,1.3,-0.2,0.8,2017
Zach Randolph,PF,35.0,73.0,1786.0,18.5,0.49,13.5,19.2,0.5,1.1,8.6,29.2,0.8,2.4,3.2,0.086,1.0,-1.6,-0.5,0.7,2017
Gary Harris,SG,22.0,57.0,1782.0,16.5,0.611,13.6,5.5,0.3,1.9,9.8,18.4,3.9,0.7,4.6,0.124,1.5,-0.9,0.7,1.2,2017
Marco Belinelli,SG,30.0,74.0,1778.0,13.3,0.566,13.1,5.5,0.4,1.2,9.2,19.2,2.0,1.2,3.2,0.087,-0.6,-0.5,-1.1,0.4,2017
Matt Barnes,SF,36.0,74.0,1777.0,10.3,0.514,15.7,12.3,1.3,1.3,17.3,15.6,0.3,1.7,2.0,0.053,-1.7,0.3,-1.4,0.3,2017
Matt Barnes,SF,36.0,54.0,1367.0,10.2,0.501,16.3,12.4,1.1,1.3,16.8,16.4,-0.1,1.0,1.0,0.034,-1.6,-0.1,-1.6,0.1,2017
Matt Barnes,SF,36.0,20.0,410.0,10.7,0.569,13.7,12.2,1.7,1.4,19.3,13.1,0.3,0.6,1.0,0.115,-2.0,1.3,-0.7,0.1,2017
C.J. Miles,SF,29.0,76.0,1776.0,13.8,0.592,4.1,7.2,1.2,1.3,5.5,18.4,2.7,1.4,4.0,0.109,1.2,-0.7,0.5,1.1,2017
Al-Farouq Aminu,PF,26.0,61.0,1773.0,11.3,0.506,7.9,14.1,2.0,1.7,15.2,15.4,-0.1,2.0,1.9,0.051,-1.4,0.4,-1.1,0.4,2017
Jamal Murray,SG,19.0,82.0,1764.0,11.9,0.518,14.0,6.7,1.1,1.4,12.6,21.6,0.6,0.7,1.3,0.037,-0.6,-1.4,-2.0,0.0,2017
Rondae Hollis-Jefferson,SF,22.0,78.0,1761.0,13.7,0.517,13.4,13.6,1.9,2.2,15.1,18.7,0.4,2.2,2.6,0.07,-2.2,0.9,-1.3,0.3,2017
Patty Mills,PG,28.0,80.0,1754.0,15.2,0.578,24.3,4.6,0.1,1.9,13.3,19.5,2.9,2.2,5.1,0.139,1.4,0.2,1.6,1.6,2017
Trevor Booker,PF,29.0,71.0,1754.0,15.7,0.554,12.9,17.2,1.2,2.0,16.6,18.7,1.0,2.2,3.1,0.086,-0.9,0.3,-0.6,0.6,2017
Sean Kilpatrick,SG,27.0,70.0,1754.0,13.1,0.546,14.6,8.4,0.3,1.2,13.8,23.8,0.4,1.1,1.4,0.04,-0.9,-1.4,-2.3,-0.1,2017
Kyle Korver,SG,35.0,67.0,1753.0,12.1,0.635,9.4,5.8,1.0,1.0,11.5,15.2,2.3,1.3,3.7,0.1,0.5,-0.5,0.0,0.9,2017
Kyle Korver,SG,35.0,32.0,894.0,10.8,0.591,12.6,5.5,1.2,1.3,13.4,14.5,0.7,1.0,1.6,0.088,-0.9,0.6,-0.4,0.4,2017
Kyle Korver,SG,35.0,35.0,859.0,13.5,0.677,6.1,6.2,0.8,0.6,9.5,15.8,1.6,0.4,2.0,0.114,1.9,-1.6,0.3,0.5,2017
Zach LaVine,SG,21.0,47.0,1749.0,14.6,0.576,12.6,5.3,0.5,1.2,9.9,21.7,2.6,0.4,3.0,0.082,1.5,-1.4,0.1,0.9,2017
Marquese Chriss,PF,19.0,82.0,1743.0,12.3,0.529,5.2,10.8,3.2,1.8,13.2,19.7,0.3,1.5,1.8,0.05,-2.2,-0.1,-2.2,-0.1,2017
Ty Lawson,PG,29.0,69.0,1732.0,15.4,0.551,29.9,6.0,0.3,2.2,17.3,19.5,2.2,1.0,3.2,0.088,-0.2,-0.8,-1.0,0.4,2017
Garrett Temple,SG,30.0,65.0,1728.0,11.2,0.545,14.4,6.2,1.5,2.5,14.4,14.2,0.9,1.3,2.2,0.061,-1.5,0.8,-0.8,0.5,2017
Jabari Parker,PF,21.0,51.0,1728.0,19.1,0.563,14.3,10.6,1.1,1.5,9.3,26.5,2.6,1.5,4.0,0.112,2.1,-1.4,0.7,1.2,2017
Cody Zeller,C,24.0,62.0,1725.0,16.7,0.604,9.1,12.9,3.0,1.8,10.9,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1.0,2017
Will Barton,SG,26.0,60.0,1705.0,15.5,0.547,17.7,8.4,1.3,1.4,11.5,21.1,2.5,0.8,3.3,0.093,1.2,-1.0,0.2,1.0,2017
Raymond Felton,PG,32.0,80.0,1700.0,10.9,0.496,16.3,7.2,1.1,1.9,13.3,16.5,0.2,1.8,1.9,0.055,-2.0,0.7,-1.3,0.3,2017
Nikola Mirotić,PF,25.0,70.0,1679.0,14.5,0.546,6.9,12.3,2.6,1.6,10.5,19.8,1.2,2.5,3.8,0.107,0.2,0.5,0.7,1.1,2017
Gerald Henderson,SG,29.0,72.0,1667.0,10.8,0.529,10.5,6.1,0.7,1.2,9.0,17.9,1.0,1.0,2.0,0.059,-2.2,-0.9,-3.1,-0.5,2017
Evan Turner,SF,28.0,65.0,1658.0,11.4,0.491,18.4,8.3,1.2,1.6,14.3,18.5,0.0,1.2,1.2,0.035,-2.3,-0.1,-2.5,-0.2,2017
Deron Williams,PG,32.0,64.0,1657.0,14.0,0.541,35.9,5.1,0.4,1.0,17.6,22.1,1.5,0.9,2.4,0.069,0.0,-1.8,-1.8,0.1,2017
Deron Williams,PG,32.0,40.0,1171.0,15.0,0.533,40.1,5.1,0.2,1.1,16.7,23.7,1.1,0.7,1.8,0.073,0.5,-1.8,-1.3,0.2,2017
Deron Williams,PG,32.0,24.0,486.0,11.4,0.566,25.9,5.1,1.0,0.6,20.2,18.1,0.4,0.2,0.6,0.059,-1.2,-1.8,-3.0,-0.1,2017
Dante Cunningham,PF,29.0,66.0,1649.0,10.2,0.586,3.2,8.9,1.4,1.2,7.0,10.7,1.4,1.6,3.0,0.088,-1.9,0.3,-1.6,0.2,2017
Isaiah Whitehead,PG,21.0,73.0,1643.0,7.6,0.487,17.7,5.9,1.7,1.2,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.8,-5.1,-1.3,2017
Dorian Finney-Smith,PF,23.0,81.0,1642.0,7.7,0.486,6.0,7.9,1.4,1.6,11.1,11.6,-0.1,1.5,1.4,0.041,-3.3,0.6,-2.6,-0.3,2017
Justin Holiday,SG,27.0,82.0,1639.0,12.7,0.549,9.2,7.4,1.5,2.0,10.3,16.9,1.3,1.2,2.5,0.073,-0.5,0.2,-0.3,0.7,2017
Domantas Sabonis,PF,20.0,81.0,1632.0,6.9,0.469,7.2,9.8,1.6,1.2,14.0,15.4,-1.0,1.8,0.8,0.022,-4.5,-0.1,-4.5,-1.0,2017
Pau Gasol,C,36.0,64.0,1627.0,20.2,0.578,14.7,17.4,3.5,0.8,10.6,21.3,3.3,3.1,6.4,0.19,2.6,1.5,4.0,2.5,2017
Richard Jefferson,SF,36.0,79.0,1614.0,8.3,0.574,6.6,6.9,0.5,0.8,11.8,12.2,1.3,0.8,2.1,0.063,-2.5,-0.6,-3.1,-0.4,2017
Josh Richardson,SG,23.0,53.0,1614.0,10.7,0.493,12.7,5.8,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-2.0,0.9,-1.1,0.4,2017
Amir Johnson,PF,29.0,80.0,1608.0,15.0,0.628,13.0,12.7,3.2,1.6,15.7,13.6,2.9,2.1,5.0,0.149,-0.7,1.3,0.6,1.1,2017
Kelly Oubre Jr.,SF,21.0,79.0,1605.0,9.1,0.516,4.0,9.2,0.9,1.8,9.3,14.6,0.6,1.5,2.0,0.061,-3.2,0.0,-3.2,-0.5,2017
Patrick Patterson,PF,27.0,65.0,1599.0,10.8,0.542,6.6,10.4,1.2,1.3,8.5,12.5,1.7,1.6,3.3,0.1,0.0,0.1,0.1,0.8,2017
Thabo Sefolosha,SF,32.0,62.0,1596.0,11.9,0.519,9.9,9.3,1.7,3.0,11.9,13.3,0.6,2.7,3.3,0.098,-2.1,2.5,0.4,1.0,2017
Rodney Hood,SG,24.0,59.0,1593.0,12.4,0.522,10.1,7.3,0.6,1.3,8.3,22.9,0.7,1.9,2.6,0.078,-0.6,-0.3,-0.9,0.4,2017
Tony Parker,PG,34.0,63.0,1587.0,13.0,0.514,27.8,4.0,0.1,1.1,12.5,20.2,1.4,1.7,3.0,0.092,-1.6,-0.9,-2.6,-0.2,2017
Arron Afflalo,SG,31.0,61.0,1580.0,8.9,0.559,7.4,4.6,0.3,0.7,8.4,14.4,1.2,0.2,1.4,0.043,-2.1,-1.5,-3.6,-0.7,2017
Alex Len,C,23.0,77.0,1560.0,15.0,0.553,4.2,17.8,5.1,1.2,15.5,17.6,1.2,1.7,3.0,0.091,-2.4,0.1,-2.3,-0.1,2017
Nick Young,SG,31.0,60.0,1556.0,14.1,0.588,5.8,4.8,0.7,1.2,5.1,19.5,3.0,0.2,3.2,0.098,1.7,-1.8,-0.1,0.7,2017
Clint Capela,C,22.0,65.0,1551.0,21.4,0.638,6.7,18.5,4.1,1.1,12.0,19.9,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2,2017
George Hill,PG,30.0,49.0,1544.0,19.3,0.599,22.8,6.2,0.6,1.7,10.9,23.5,4.0,1.9,5.9,0.182,3.0,0.8,3.8,2.3,2017
D.J. Augustin,PG,29.0,78.0,1538.0,11.0,0.524,20.4,4.1,0.1,1.0,13.3,19.4,0.7,0.5,1.2,0.038,-1.2,-1.8,-3.0,-0.4,2017
Kelly Olynyk,C,25.0,75.0,1538.0,15.3,0.603,15.2,13.1,1.5,1.4,14.6,19.0,2.2,1.9,4.1,0.127,-0.3,0.6,0.3,0.9,2017
Jeff Green,PF,30.0,69.0,1534.0,10.5,0.505,8.1,7.6,0.7,1.2,10.6,20.3,-0.2,0.9,0.7,0.022,-2.4,-1.2,-3.6,-0.6,2017
Enes Freedom,C,24.0,72.0,1533.0,23.7,0.599,7.9,17.4,2.0,1.0,12.5,27.3,4.0,1.8,5.8,0.183,3.0,-1.3,1.7,1.4,2017
Jerami Grant,PF,22.0,80.0,1531.0,10.1,0.556,4.2,7.4,4.1,1.1,10.1,12.1,1.1,1.8,2.9,0.091,-2.1,0.8,-1.3,0.3,2017
Jerami Grant,PF,22.0,78.0,1490.0,10.3,0.566,4.3,7.4,4.0,1.1,9.9,11.8,1.3,1.7,3.0,0.098,-1.9,0.9,-1.1,0.4,2017
Tim Frazier,PG,26.0,65.0,1525.0,12.4,0.504,31.4,6.0,0.3,1.8,18.0,16.3,1.0,1.4,2.4,0.075,-2.5,-0.2,-2.7,-0.3,2017
Sergio Rodríguez,PG,30.0,68.0,1518.0,11.1,0.484,35.4,5.7,0.2,1.6,18.9,19.3,-0.3,1.0,0.7,0.023,-1.2,-1.6,-2.7,-0.3,2017
Shabazz Muhammad,SF,24.0,78.0,1516.0,14.9,0.566,3.7,8.5,0.3,0.7,7.6,21.5,2.5,0.2,2.7,0.086,0.5,-2.9,-2.4,-0.1,2017
Doug McDermott,SF,25.0,66.0,1508.0,10.7,0.554,5.9,6.4,0.3,0.4,6.6,16.4,1.6,1.0,2.6,0.083,-0.9,-1.4,-2.3,-0.1,2017
Doug McDermott,SF,25.0,44.0,1078.0,11.3,0.555,6.5,6.5,0.3,0.5,7.4,17.6,1.1,0.8,1.9,0.084,-0.9,-1.2,-2.1,0.0,2017
Doug McDermott,SF,25.0,22.0,430.0,9.3,0.551,4.4,6.3,0.2,0.2,4.4,13.6,0.5,0.2,0.7,0.08,-1.0,-1.7,-2.7,-0.1,2017
James Ennis III,SF,26.0,64.0,1501.0,10.6,0.581,6.5,9.9,1.2,1.6,13.8,13.0,1.4,1.7,3.1,0.101,-1.9,0.7,-1.2,0.3,2017
Wayne Ellington,SG,29.0,62.0,1500.0,12.6,0.565,7.1,4.9,0.2,1.2,5.0,17.9,2.1,1.2,3.3,0.105,0.8,-0.9,-0.1,0.7,2017
Langston Galloway,PG,25.0,74.0,1495.0,10.4,0.51,9.4,5.6,0.3,1.5,7.4,18.4,0.2,1.1,1.3,0.04,-1.5,-0.7,-2.3,-0.1,2017
Langston Galloway,PG,25.0,55.0,1120.0,11.2,0.508,8.8,5.7,0.4,1.7,5.7,19.5,0.2,1.0,1.2,0.052,-1.2,-0.2,-1.5,0.1,2017
Luol Deng,SF,31.0,56.0,1486.0,10.1,0.47,7.0,10.8,1.1,1.6,8.7,14.2,0.1,0.8,0.9,0.029,-1.4,-0.6,-2.1,0.0,2017
David Lee,PF,33.0,79.0,1477.0,18.5,0.613,13.0,16.9,2.2,1.1,14.9,16.9,3.2,2.5,5.7,0.186,0.7,1.1,1.8,1.4,2017
Anthony Tolliver,PF,31.0,65.0,1477.0,11.1,0.595,7.7,9.3,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,-0.1,-0.8,-1.0,0.4,2017
Andrew Harrison,PG,22.0,72.0,1474.0,8.7,0.477,20.0,5.3,1.4,1.9,16.0,16.4,0.0,1.5,1.6,0.051,-4.0,0.6,-3.4,-0.5,2017
Larry Nance Jr.,PF,24.0,63.0,1442.0,15.7,0.567,9.7,14.0,2.2,2.8,12.4,13.4,2.1,1.5,3.5,0.118,-0.6,1.2,0.6,1.0,2017
Glenn Robinson III,SF,23.0,69.0,1427.0,11.5,0.564,4.7,9.7,1.2,1.4,9.1,12.8,1.3,1.2,2.5,0.085,-0.5,0.2,-0.3,0.6,2017
Dirk Nowitzki,PF,38.0,54.0,1424.0,17.0,0.529,10.6,14.4,2.4,1.1,6.6,25.8,0.6,1.9,2.5,0.084,0.8,0.1,0.8,1.0,2017
Reggie Jackson,PG,26.0,52.0,1424.0,14.9,0.51,30.3,4.4,0.3,1.2,13.4,26.4,0.8,1.2,1.9,0.065,0.4,-1.4,-1.0,0.4,2017
Willie Cauley-Stein,C,23.0,75.0,1421.0,16.3,0.558,9.4,13.8,2.8,1.9,11.2,19.7,1.4,1.5,2.9,0.1,-1.2,0.2,-1.0,0.3,2017
Sam Dekker,PF,22.0,77.0,1419.0,13.1,0.549,7.7,10.9,1.2,1.3,8.2,14.9,1.9,1.2,3.1,0.104,0.3,-0.6,-0.2,0.6,2017
Kosta Koufos,C,27.0,71.0,1419.0,13.8,0.56,5.3,16.4,3.1,1.3,12.7,15.3,1.2,1.4,2.6,0.089,-2.1,-0.4,-2.5,-0.2,2017
Emmanuel Mudiay,PG,20.0,55.0,1406.0,10.9,0.483,21.8,7.0,0.7,1.4,16.5,22.6,-0.4,0.5,0.2,0.006,-1.6,-1.6,-3.2,-0.4,2017
Channing Frye,C,33.0,74.0,1398.0,15.6,0.612,4.9,11.4,2.1,1.2,8.8,19.3,2.3,1.4,3.7,0.125,1.4,-0.4,1.0,1.1,2017
Jonathon Simmons,SG,27.0,78.0,1392.0,9.9,0.504,13.2,6.5,1.5,1.7,13.7,18.0,-0.1,2.1,2.0,0.068,-3.7,1.1,-2.6,-0.2,2017
Jusuf Nurkić,C,22.0,65.0,1391.0,17.5,0.528,13.9,18.6,4.2,1.8,18.6,23.9,0.2,1.8,2.0,0.068,-1.4,0.5,-0.9,0.4,2017
Jusuf Nurkić,C,22.0,45.0,807.0,15.0,0.515,11.1,17.8,3.5,1.5,18.9,22.6,-0.2,0.8,0.6,0.034,-2.0,-0.1,-2.1,0.0,2017
Jusuf Nurkić,C,22.0,20.0,584.0,21.1,0.545,17.7,19.7,5.2,2.1,18.2,25.7,0.4,1.0,1.4,0.116,-0.4,1.3,0.9,0.4,2017
Dion Waiters,SG,25.0,46.0,1384.0,14.5,0.507,23.8,6.1,1.1,1.5,12.5,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7,2017
Stanley Johnson,SF,20.0,77.0,1371.0,7.2,0.436,10.5,7.5,1.5,2.1,15.5,14.8,-1.4,1.8,0.4,0.012,-4.4,1.4,-3.0,-0.3,2017
Norman Powell,SG,23.0,76.0,1368.0,14.0,0.552,9.3,7.0,0.9,1.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.6,0.1,-0.5,0.5,2017
Jason Terry,SG,39.0,74.0,1365.0,9.1,0.6,9.9,4.5,1.3,1.7,12.3,9.8,1.2,0.9,2.1,0.075,-1.4,0.5,-0.9,0.4,2017
Jared Dudley,PF,31.0,64.0,1362.0,10.6,0.579,12.5,9.0,0.9,1.5,16.3,13.8,1.1,0.7,1.8,0.064,-1.1,0.1,-1.0,0.3,2017
Shaun Livingston,PG,31.0,76.0,1345.0,10.1,0.568,13.5,6.2,1.2,1.4,15.3,13.0,1.1,1.6,2.6,0.093,-3.0,0.5,-2.5,-0.2,2017
Jaylen Brown,SF,20.0,78.0,1341.0,10.3,0.539,7.2,9.1,1.1,1.3,12.5,18.1,0.2,1.3,1.5,0.053,-3.0,-0.8,-3.7,-0.6,2017
Spencer Dinwiddie,PG,23.0,59.0,1334.0,12.7,0.581,20.3,6.5,1.3,1.6,15.1,14.1,1.9,0.9,2.8,0.101,-1.3,0.4,-1.0,0.4,2017
Kris Dunn,PG,22.0,78.0,1333.0,8.1,0.432,19.4,7.3,2.3,3.0,20.8,14.2,-1.2,1.3,0.1,0.004,-4.5,1.8,-2.8,-0.3,2017
Dwight Powell,C,25.0,77.0,1333.0,17.6,0.588,6.1,13.3,2.6,2.4,7.2,16.7,2.7,1.9,4.6,0.165,-0.1,1.1,1.0,1.0,2017
Dewayne Dedmon,C,27.0,76.0,1330.0,16.0,0.645,4.8,21.1,3.7,1.4,16.9,12.3,2.3,3.0,5.2,0.189,-1.4,2.0,0.6,0.9,2017
Willy Hernangómez,C,22.0,72.0,1324.0,19.0,0.564,11.5,20.4,2.2,1.5,16.1,20.3,1.8,1.6,3.4,0.123,0.3,-0.5,-0.3,0.6,2017
Tyson Chandler,C,34.0,47.0,1298.0,16.6,0.703,3.3,22.6,1.5,1.2,18.7,11.2,2.7,1.3,4.1,0.151,0.7,-0.3,0.3,0.8,2017
Kenneth Faried,PF,27.0,61.0,1296.0,20.3,0.588,6.3,19.7,2.4,1.6,10.6,18.3,3.3,1.2,4.5,0.168,1.5,-1.2,0.3,0.7,2017
Manu Ginóbili,SG,39.0,69.0,1291.0,13.9,0.532,20.8,6.9,1.0,3.2,16.5,20.4,0.6,2.4,3.0,0.11,-0.7,2.1,1.4,1.1,2017
Marreese Speights,C,29.0,82.0,1286.0,17.5,0.584,8.0,16.2,2.6,0.9,10.2,23.6,2.5,1.7,4.2,0.155,0.9,-0.3,0.6,0.9,2017
Randy Foye,SG,33.0,69.0,1284.0,7.3,0.506,15.2,6.4,0.5,1.3,18.5,14.4,-0.6,0.7,0.2,0.006,-3.7,-0.7,-4.4,-0.8,2017
Boris Diaw,PF,34.0,73.0,1283.0,9.0,0.494,20.3,7.1,0.6,0.7,20.3,15.6,-0.1,1.2,1.1,0.041,-2.3,-0.2,-2.5,-0.1,2017
Corey Brewer,SF,30.0,82.0,1281.0,9.1,0.491,10.7,7.1,1.3,2.3,12.7,14.3,0.0,1.2,1.2,0.045,-3.5,0.8,-2.7,-0.2,2017
Corey Brewer,SF,30.0,58.0,923.0,7.5,0.491,9.0,6.7,1.1,1.9,12.7,12.9,0.0,0.8,0.9,0.045,-4.0,0.6,-3.4,-0.3,2017
Corey Brewer,SF,30.0,24.0,358.0,13.3,0.49,15.0,7.9,1.8,3.3,12.6,18.0,0.0,0.3,0.3,0.047,-2.3,1.3,-1.0,0.1,2017
Terrence Jones,PF,25.0,54.0,1270.0,16.1,0.515,7.5,12.7,3.5,1.5,7.8,21.4,0.4,1.9,2.3,0.086,-1.0,0.4,-0.6,0.5,2017
Terrence Jones,PF,25.0,51.0,1264.0,16.2,0.518,7.5,12.6,3.4,1.5,7.8,21.4,0.5,1.8,2.3,0.088,-0.9,0.4,-0.5,0.5,2017
Zaza Pachulia,C,32.0,70.0,1268.0,16.1,0.588,13.6,17.7,2.0,2.2,19.4,15.3,2.3,2.5,4.7,0.178,-1.1,1.6,0.6,0.8,2017
Noah Vonleh,PF,21.0,74.0,1265.0,10.8,0.525,3.4,17.0,1.7,1.2,17.1,13.1,0.6,1.2,1.8,0.069,-3.0,-0.9,-3.9,-0.6,2017
Terry Rozier,PG,22.0,74.0,1263.0,10.9,0.466,15.2,10.0,0.7,1.8,9.7,17.1,0.0,1.4,1.4,0.054,-1.6,0.1,-1.4,0.2,2017
Malcolm Delaney,PG,27.0,73.0,1248.0,7.5,0.456,23.1,5.4,0.1,1.5,18.1,18.3,-1.2,1.3,0.1,0.005,-5.3,-0.3,-5.6,-1.1,2017
Mike Muscala,C,25.0,70.0,1237.0,14.4,0.596,11.9,10.7,2.8,1.2,13.1,14.8,1.8,1.6,3.4,0.132,-0.1,1.2,1.1,1.0,2017
Caris LeVert,SF,22.0,57.0,1237.0,12.3,0.556,13.7,8.0,0.5,1.9,12.3,16.6,0.8,1.0,1.8,0.07,-1.3,0.3,-1.1,0.3,2017
Jonas Jerebko,PF,29.0,78.0,1232.0,9.3,0.537,8.1,12.3,1.1,1.0,12.3,11.4,0.8,1.3,2.1,0.08,-2.3,0.0,-2.4,-0.1,2017
Kyle O'Quinn,C,26.0,79.0,1229.0,20.5,0.552,14.8,19.2,6.9,1.5,14.5,18.5,2.1,1.8,3.9,0.151,0.2,1.7,1.9,1.2,2017
Danté Exum,PG,21.0,66.0,1228.0,8.5,0.521,14.1,6.2,0.8,0.9,16.8,18.1,-0.1,1.3,1.2,0.046,-3.2,-0.1,-3.3,-0.4,2017
Justin Anderson,SF,23.0,75.0,1228.0,13.9,0.537,8.8,11.4,1.6,1.7,11.7,20.9,0.6,1.3,1.9,0.074,-0.9,-0.4,-1.3,0.2,2017
Justin Anderson,SF,23.0,51.0,710.0,14.7,0.521,7.6,12.2,2.0,2.1,11.2,23.6,0.1,0.9,1.0,0.067,-1.0,0.0,-1.0,0.2,2017
Justin Anderson,SF,23.0,24.0,518.0,12.8,0.564,10.4,10.2,1.1,1.2,12.6,17.2,0.5,0.4,0.9,0.084,-0.8,-1.0,-1.9,0.0,2017
Meyers Leonard,PF,24.0,74.0,1222.0,8.9,0.507,8.4,10.8,1.8,0.5,8.1,15.5,0.5,0.8,1.4,0.053,-2.6,-0.6,-3.3,-0.4,2017
Shelvin Mack,PG,26.0,55.0,1205.0,10.9,0.518,20.4,6.0,0.2,1.8,17.8,19.6,-0.1,1.5,1.4,0.054,-2.5,0.2,-2.3,-0.1,2017
Nenê,C,34.0,67.0,1198.0,18.9,0.63,8.6,12.8,2.6,2.2,13.1,19.7,2.5,1.6,4.1,0.165,0.0,0.8,0.8,0.8,2017
Yogi Ferrell,PG,23.0,46.0,1197.0,13.1,0.533,23.2,5.3,0.7,1.8,13.9,19.6,0.8,1.0,1.8,0.072,-0.9,-0.3,-1.1,0.3,2017
Yogi Ferrell,PG,23.0,36.0,1046.0,14.1,0.541,24.1,5.5,0.6,2.0,12.9,19.5,1.0,0.9,2.0,0.09,-0.4,0.2,-0.2,0.5,2017
Richaun Holmes,C,23.0,57.0,1193.0,18.6,0.611,8.3,14.4,3.7,1.7,10.7,18.6,2.2,1.6,3.8,0.151,0.5,0.5,1.0,0.9,2017
Timothé Luwawu-Cabarrot,SF,21.0,69.0,1190.0,8.5,0.536,9.6,6.9,0.7,1.3,15.0,17.8,0.0,0.8,0.8,0.034,-3.9,-0.7,-4.6,-0.8,2017
Nemanja Bjelica,PF,28.0,65.0,1190.0,11.0,0.526,9.6,12.0,1.4,1.7,13.4,16.4,0.6,0.9,1.5,0.059,-1.8,0.2,-1.6,0.1,2017
J.R. Smith,SG,31.0,41.0,1187.0,8.1,0.484,7.3,5.2,0.7,1.7,6.7,14.6,0.1,0.8,0.8,0.034,-1.8,-0.2,-2.1,0.0,2017
Derrick Favors,PF,25.0,50.0,1186.0,15.8,0.512,7.9,14.9,2.7,2.0,11.4,20.7,0.5,2.2,2.7,0.109,-1.2,1.2,-0.1,0.6,2017
Troy Daniels,SG,25.0,67.0,1183.0,10.4,0.531,6.6,4.8,0.3,0.9,8.0,21.7,0.5,0.8,1.3,0.051,0.2,-1.9,-1.8,0.0,2017
Justin Hamilton,C,26.0,64.0,1177.0,13.6,0.55,7.3,11.8,2.8,1.2,9.7,16.2,1.0,1.0,2.1,0.084,-0.5,-0.3,-0.8,0.4,2017
Ben McLemore,SG,23.0,61.0,1176.0,9.8,0.538,6.9,6.3,0.5,1.2,11.9,20.1,-0.1,0.5,0.4,0.015,-2.5,-1.7,-4.2,-0.6,2017
Aron Baynes,C,30.0,75.0,1163.0,13.1,0.57,3.9,15.6,2.8,0.7,13.5,14.1,1.4,1.5,3.0,0.123,-3.2,0.5,-2.7,-0.2,2017
Trey Lyles,PF,21.0,71.0,1158.0,9.9,0.464,9.5,11.7,1.4,1.2,11.9,21.7,-0.9,1.6,0.8,0.031,-2.2,0.0,-2.2,-0.1,2017
Jeremy Lamb,SG,24.0,62.0,1143.0,17.0,0.55,11.3,12.7,1.8,1.2,6.8,23.2,1.4,1.3,2.7,0.115,0.5,0.1,0.5,0.7,2017
Brandon Knight,SG,25.0,54.0,1140.0,12.4,0.502,17.8,5.6,0.4,1.1,12.9,25.0,0.1,0.2,0.3,0.015,-0.8,-2.1,-2.8,-0.2,2017
Joe Harris,SG,25.0,52.0,1138.0,9.0,0.558,7.3,6.8,0.5,1.2,12.5,16.5,0.1,0.6,0.8,0.032,-2.6,-0.9,-3.5,-0.4,2017
