Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Sam Merrill,SG,27.0,61.0,1069.0,13.1,0.598,14.1,6.3,0.3,0.9,4.5,17.5,1.9,0.9,2.8,0.125,1.3,-0.8,0.5,0.7,2024
Dennis Smith Jr.,PG,26.0,56.0,1059.0,13.4,0.508,27.3,8.5,1.0,3.2,15.8,17.7,0.5,1.3,1.8,0.08,-2.6,1.8,-0.8,0.3,2024
Shaedon Sharpe,SG,20.0,32.0,1059.0,11.4,0.524,13.8,8.5,1.0,1.3,12.9,22.4,-0.2,0.6,0.5,0.022,-1.9,-0.9,-2.8,-0.2,2024
Jordan Goodwin,PG,25.0,57.0,1055.0,12.6,0.451,20.9,13.3,1.6,2.2,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,2024
Jordan Goodwin,PG,25.0,40.0,558.0,12.5,0.481,18.7,11.8,1.4,2.0,12.4,18.2,0.2,0.6,0.8,0.072,-1.3,0.4,-0.9,0.2,2024
Marvin Bagley III,C,24.0,50.0,1053.0,19.4,0.629,8.1,16.1,2.6,0.9,11.3,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4,2024
Marvin Bagley III,C,24.0,26.0,478.0,18.2,0.638,9.0,13.8,2.5,0.5,12.2,21.1,0.9,0.3,1.1,0.112,0.4,-1.6,-1.2,0.1,2024
Marvin Bagley III,C,24.0,24.0,575.0,20.5,0.622,7.3,18.0,2.7,1.2,10.5,20.9,1.1,0.4,1.6,0.13,1.5,-1.2,0.3,0.3,2024
Torrey Craig,SF,33.0,53.0,1049.0,10.8,0.568,7.3,11.6,2.1,1.4,10.7,12.5,1.0,0.9,1.9,0.087,-1.8,-0.2,-2.0,0.0,2024
Jalen Smith,C,23.0,61.0,1047.0,20.7,0.682,8.0,18.2,2.9,0.8,9.1,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2,2024
Dalano Banton,PG,24.0,54.0,1047.0,13.3,0.504,19.4,9.5,1.7,1.6,12.2,25.7,-0.4,0.9,0.5,0.024,-0.7,-0.6,-1.3,0.2,2024
Dalano Banton,PG,24.0,24.0,171.0,9.9,0.468,13.9,11.0,1.5,1.4,14.3,17.8,0.0,0.2,0.2,0.063,-4.7,0.6,-4.1,-0.1,2024
Dalano Banton,PG,24.0,30.0,876.0,14.0,0.508,20.5,9.1,1.8,1.6,12.0,27.2,-0.4,0.7,0.3,0.016,0.1,-0.9,-0.8,0.3,2024
Ziaire Williams,SF,22.0,51.0,1038.0,9.3,0.511,11.1,9.5,0.8,1.7,13.8,19.7,-0.9,1.1,0.2,0.01,-4.0,-0.4,-4.5,-0.6,2024
Jae'Sean Tate,SF,28.0,65.0,1031.0,9.3,0.538,8.2,10.2,1.3,2.0,13.1,11.7,0.4,1.3,1.8,0.082,-3.7,1.5,-2.3,-0.1,2024
Kenrich Williams,PF,29.0,69.0,1029.0,11.9,0.568,11.4,11.3,0.8,1.8,10.1,13.4,1.1,1.3,2.5,0.115,-1.1,0.3,-0.8,0.3,2024
Jose Alvarado,PG,25.0,56.0,1028.0,12.5,0.54,15.3,6.9,1.4,2.8,9.8,17.3,0.6,1.5,2.1,0.097,-1.5,1.5,-0.1,0.5,2024
Quentin Grimes,SG,23.0,51.0,1025.0,8.9,0.516,8.7,5.5,0.6,1.7,7.5,15.8,0.3,1.0,1.3,0.06,-2.6,0.4,-2.2,-0.1,2024
Quentin Grimes,SG,23.0,45.0,910.0,9.5,0.543,7.8,5.4,0.3,1.7,6.5,15.3,0.7,0.9,1.5,0.081,-1.9,0.4,-1.5,0.1,2024
De'Anthony Melton,SG,25.0,38.0,1023.0,13.4,0.533,15.4,7.6,1.4,2.9,9.0,18.3,0.8,1.4,2.1,0.099,-0.7,1.2,0.5,0.7,2024
Daniel Theis,C,31.0,60.0,1015.0,14.4,0.597,8.3,13.6,4.5,1.0,11.8,15.4,1.4,1.2,2.5,0.119,-1.7,0.1,-1.6,0.1,2024
Daniel Theis,C,31.0,59.0,1007.0,14.5,0.601,8.3,13.7,4.6,1.0,11.9,15.4,1.4,1.2,2.6,0.122,-1.6,0.1,-1.5,0.1,2024
Lonnie Walker IV,SG,25.0,58.0,1011.0,13.1,0.545,11.5,6.9,1.8,1.6,9.0,24.4,-0.1,0.9,0.8,0.038,-0.4,-1.0,-1.4,0.2,2024
Talen Horton-Tucker,PG,23.0,51.0,1009.0,13.4,0.503,25.5,6.6,1.7,2.2,11.2,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,2024
Killian Hayes,PG,22.0,42.0,1008.0,10.5,0.474,27.8,6.6,1.7,1.7,14.3,15.1,0.0,0.7,0.7,0.032,-2.9,0.2,-2.7,-0.2,2024
Jevon Carter,PG,28.0,72.0,1004.0,8.5,0.485,12.9,3.3,1.6,1.8,8.9,17.7,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4.0,-0.5,2024
Luke Kennard,SG,27.0,39.0,999.0,13.1,0.641,20.8,6.2,0.2,1.0,13.9,16.7,1.4,0.7,2.1,0.099,0.6,-0.9,-0.3,0.4,2024
Garrison Mathews,SG,27.0,66.0,992.0,8.9,0.665,4.8,5.1,0.7,1.0,7.2,11.1,1.4,0.2,1.6,0.077,-2.1,-0.9,-3.0,-0.2,2024
Jaden Hardy,SG,21.0,73.0,989.0,11.2,0.517,15.7,7.2,0.4,1.1,10.8,24.9,-0.4,0.7,0.3,0.014,-2.0,-2.1,-4.1,-0.5,2024
Tre Mann,PG,22.0,41.0,987.0,13.7,0.559,24.1,8.5,0.3,2.5,16.0,18.2,0.4,0.8,1.2,0.058,-1.7,0.4,-1.3,0.2,2024
Tre Mann,PG,22.0,28.0,868.0,13.7,0.552,24.3,8.1,0.3,2.7,15.7,18.2,0.3,0.6,0.9,0.052,-2.0,0.5,-1.5,0.1,2024
Cam Reddish,SF,24.0,48.0,984.0,7.7,0.504,6.0,5.6,1.2,2.3,10.7,12.7,-0.3,0.9,0.6,0.03,-4.0,0.8,-3.2,-0.3,2024
Luke Kornet,C,28.0,63.0,983.0,19.8,0.736,8.9,14.3,5.5,1.2,8.5,11.0,3.5,1.6,5.1,0.248,1.6,1.8,3.4,1.3,2024
Keon Ellis,SG,24.0,57.0,978.0,12.0,0.627,11.1,7.1,2.7,2.5,13.0,12.4,1.1,1.2,2.3,0.114,-0.9,2.1,1.2,0.8,2024
Xavier Tillman Sr.,PF,25.0,54.0,974.0,12.2,0.472,11.3,11.8,4.2,2.6,10.1,14.8,-0.1,1.6,1.4,0.071,-3.1,1.9,-1.2,0.2,2024
Xavier Tillman Sr.,C,25.0,34.0,700.0,11.8,0.44,12.1,12.3,4.7,2.9,11.1,16.0,-0.5,1.2,0.6,0.043,-3.8,2.1,-1.7,0.1,2024
Xavier Tillman Sr.,PF,25.0,20.0,274.0,13.3,0.579,9.3,10.6,2.9,1.6,6.7,11.8,0.4,0.4,0.8,0.142,-1.3,1.3,0.0,0.1,2024
Josh Okogie,SG,25.0,60.0,960.0,12.0,0.552,8.4,9.1,2.2,2.4,12.5,13.0,1.0,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,2024
Goga Bitadze,C,24.0,62.0,957.0,17.8,0.629,11.7,17.5,7.0,1.7,15.1,13.3,1.8,1.9,3.7,0.186,-0.7,2.8,2.1,1.0,2024
Max Christie,SG,20.0,67.0,944.0,8.4,0.544,8.0,8.4,1.6,1.0,11.8,13.6,-0.1,0.8,0.7,0.036,-3.2,-0.4,-3.6,-0.4,2024
Kevin Love,PF,35.0,55.0,924.0,18.5,0.597,19.0,20.7,1.1,1.0,10.6,21.9,1.7,1.6,3.3,0.17,2.7,1.0,3.6,1.3,2024
Day'Ron Sharpe,C,22.0,61.0,921.0,20.0,0.596,14.0,23.1,4.3,1.3,16.7,19.7,1.6,1.3,2.9,0.152,-0.4,0.4,0.0,0.5,2024
Jonathan Isaac,PF,26.0,58.0,914.0,19.2,0.61,4.8,16.7,7.1,2.3,7.7,16.7,1.5,2.1,3.6,0.188,1.4,2.4,3.8,1.4,2024
Markelle Fultz,PG,25.0,43.0,910.0,12.6,0.492,19.7,8.9,1.5,2.3,12.8,18.8,0.0,1.3,1.3,0.069,-2.6,1.2,-1.4,0.1,2024
Doug McDermott,SF,32.0,64.0,904.0,9.1,0.6,10.3,3.6,0.2,0.8,8.7,14.9,0.6,0.3,0.9,0.046,-1.5,-1.9,-3.4,-0.3,2024
Doug McDermott,SF,32.0,46.0,700.0,9.5,0.62,11.1,3.7,0.2,0.7,9.7,14.9,0.5,0.2,0.8,0.053,-1.0,-1.8,-2.9,-0.2,2024
Jaylin Williams,C,21.0,69.0,897.0,12.7,0.561,15.0,14.5,2.8,1.5,12.1,13.5,1.0,1.5,2.4,0.13,-0.8,1.9,1.1,0.7,2024
Nikola Jović,PF,20.0,46.0,896.0,12.8,0.583,14.7,12.1,1.5,1.4,12.2,17.1,0.6,1.3,1.9,0.103,-0.9,1.3,0.3,0.5,2024
Bryce McGowens,SG,21.0,59.0,882.0,9.3,0.565,8.1,6.5,1.1,1.2,10.1,14.9,0.4,0.3,0.6,0.034,-3.7,-1.1,-4.9,-0.6,2024
Cam Whitmore,SF,19.0,47.0,880.0,16.6,0.561,6.0,11.0,1.8,1.7,8.2,27.1,0.4,1.1,1.5,0.082,1.0,-0.9,0.1,0.5,2024
Jaxson Hayes,C,23.0,70.0,877.0,14.0,0.718,5.0,13.4,2.9,1.8,16.9,12.5,1.4,1.1,2.5,0.135,-2.8,0.9,-1.9,0.0,2024
Blake Wesley,SG,20.0,61.0,876.0,10.1,0.537,25.3,5.8,0.9,1.6,18.1,14.7,0.3,0.6,0.9,0.05,-4.0,0.1,-4.0,-0.4,2024
Malachi Flynn,PG,25.0,69.0,876.0,11.9,0.533,21.1,7.2,0.8,2.1,15.0,20.4,-0.1,0.6,0.5,0.029,-2.0,-0.2,-2.2,0.0,2024
Malachi Flynn,PG,25.0,31.0,474.0,10.1,0.535,20.3,7.5,1.1,1.8,18.4,16.2,0.0,0.3,0.2,0.025,-2.8,0.0,-2.7,-0.1,2024
Malachi Flynn,PG,25.0,24.0,342.0,14.4,0.528,23.3,7.0,0.5,2.7,12.9,26.0,-0.1,0.3,0.2,0.023,-1.0,-0.3,-1.3,0.1,2024
Christian Wood,PF,28.0,50.0,872.0,12.3,0.568,7.4,16.2,3.3,0.9,14.1,17.6,0.0,1.1,1.2,0.064,-2.6,-0.2,-2.8,-0.2,2024
Zach LaVine,SG,28.0,25.0,872.0,15.1,0.578,16.8,8.3,0.9,1.2,11.0,23.8,0.8,0.6,1.5,0.08,0.8,-0.7,0.1,0.5,2024
Maxi Kleber,C,32.0,43.0,871.0,8.8,0.573,9.5,9.0,3.0,0.9,14.4,9.6,0.6,0.8,1.4,0.08,-2.3,1.0,-1.3,0.2,2024
Justin Holiday,SG,34.0,58.0,862.0,9.7,0.598,9.5,4.6,0.9,2.1,6.7,10.6,0.9,0.9,1.8,0.101,-2.5,0.9,-1.6,0.1,2024
Chimezie Metu,C,26.0,51.0,859.0,13.3,0.61,7.4,12.7,1.6,2.4,16.0,16.2,0.5,1.1,1.5,0.085,-2.1,0.8,-1.3,0.2,2024
Chimezie Metu,C,26.0,37.0,448.0,13.9,0.621,5.8,13.9,1.8,2.1,15.3,17.0,0.4,0.6,1.0,0.106,-1.6,0.3,-1.3,0.1,2024
Trendon Watford,PF,23.0,63.0,856.0,15.7,0.611,14.6,12.4,2.0,1.3,15.1,21.1,0.9,0.9,1.8,0.1,-0.9,0.4,-0.5,0.3,2024
Taylor Hendricks,PF,20.0,40.0,856.0,11.8,0.578,5.0,11.9,3.1,1.6,9.7,13.7,0.7,0.6,1.2,0.07,-1.3,-0.4,-1.6,0.1,2024
Dwight Powell,C,32.0,63.0,836.0,14.5,0.716,12.4,14.0,2.1,1.5,18.1,9.1,2.2,0.9,3.1,0.181,-1.1,0.8,-0.3,0.4,2024
Troy Brown Jr.,SF,24.0,59.0,827.0,8.8,0.51,9.7,9.8,0.3,1.4,11.0,14.3,0.0,0.9,0.8,0.048,-2.8,0.2,-2.6,-0.1,2024
Troy Brown Jr.,SF,24.0,37.0,410.0,11.6,0.603,11.7,10.0,0.4,1.0,12.4,15.7,0.4,0.6,1.0,0.118,-0.2,0.5,0.4,0.2,2024
Troy Brown Jr.,SF,24.0,22.0,417.0,5.9,0.406,7.8,9.6,0.2,1.8,9.5,12.9,-0.5,0.3,-0.2,-0.021,-5.3,-0.2,-5.5,-0.4,2024
Marcus Morris,PF,34.0,49.0,817.0,9.9,0.558,6.1,9.1,1.4,0.9,9.6,16.6,0.2,0.8,1.0,0.06,-2.5,-1.3,-3.8,-0.4,2024
Marcus Morris,PF,34.0,37.0,637.0,10.5,0.559,5.7,9.4,1.6,1.0,7.9,16.3,0.3,0.6,1.0,0.073,-2.3,-1.1,-3.4,-0.2,2024
Caleb Houstan,SF,21.0,59.0,815.0,8.3,0.582,4.8,6.1,0.5,0.9,6.9,12.5,0.7,0.8,1.5,0.089,-1.4,-0.5,-1.9,0.0,2024
Ben Sheppard,SG,22.0,57.0,814.0,8.1,0.524,7.5,6.2,0.2,1.9,5.9,13.2,0.3,0.4,0.8,0.046,-3.3,-0.1,-3.4,-0.3,2024
Jake LaRavia,PF,22.0,35.0,806.0,12.6,0.54,11.1,8.7,1.4,1.8,11.4,21.1,0.3,0.8,1.0,0.062,-1.4,-1.0,-2.5,-0.1,2024
Bismack Biyombo,C,31.0,40.0,791.0,9.9,0.562,9.5,14.5,4.4,0.7,21.3,10.7,0.1,1.0,1.1,0.066,-4.8,1.4,-3.4,-0.3,2024
Bismack Biyombo,C,31.0,30.0,718.0,10.0,0.56,10.1,14.5,4.4,0.7,21.4,10.6,0.1,0.9,1.0,0.066,-4.8,1.6,-3.2,-0.2,2024
JT Thor,PF,21.0,63.0,781.0,9.1,0.519,5.1,10.5,3.2,0.7,7.3,11.7,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,2024
Isaiah Jackson,C,22.0,59.0,771.0,21.5,0.689,8.3,17.5,6.3,2.1,12.3,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,2024
Mitchell Robinson,C,25.0,31.0,768.0,16.1,0.554,3.1,19.2,4.3,2.4,13.8,10.2,1.2,1.3,2.5,0.155,-0.3,0.4,0.0,0.4,2024
Jock Landale,C,28.0,56.0,763.0,15.6,0.584,11.8,12.1,4.0,1.3,11.7,14.8,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,2024
Cody Martin,SF,28.0,28.0,753.0,9.2,0.46,19.1,8.1,2.2,2.1,16.1,16.1,-0.7,0.5,-0.2,-0.012,-4.1,0.6,-3.5,-0.3,2024
KJ Martin,SF,23.0,60.0,746.0,9.9,0.563,9.4,9.7,1.5,1.5,13.9,13.4,0.3,0.8,1.1,0.071,-4.0,-0.1,-4.1,-0.4,2024
KJ Martin,SF,23.0,58.0,715.0,10.0,0.569,9.6,9.9,1.4,1.4,13.8,13.2,0.4,0.7,1.1,0.076,-3.9,-0.1,-4.0,-0.4,2024
Delon Wright,PG,31.0,47.0,742.0,13.6,0.505,20.8,6.3,1.3,3.5,6.3,12.8,0.8,0.9,1.7,0.109,-2.0,2.5,0.4,0.5,2024
Delon Wright,PG,31.0,33.0,456.0,14.1,0.497,22.8,6.9,1.4,3.6,7.5,13.5,0.4,0.4,0.9,0.092,-1.8,2.3,0.5,0.3,2024
Ish Smith,PG,35.0,43.0,741.0,6.8,0.435,26.4,5.8,0.5,1.1,22.7,12.3,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,2024
Mo Bamba,C,25.0,57.0,740.0,15.4,0.575,7.6,17.8,7.4,1.5,15.1,15.1,0.6,1.3,2.0,0.128,-2.3,1.4,-1.0,0.2,2024
Nick Smith Jr.,SG,19.0,51.0,729.0,8.1,0.511,12.0,5.5,0.9,0.7,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,2024
Landry Shamet,SG,26.0,46.0,726.0,10.5,0.556,10.2,4.6,1.1,1.6,9.3,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,2024
Chris Duarte,SF,26.0,59.0,719.0,8.4,0.512,7.8,8.3,1.0,1.9,10.4,14.9,0.0,0.7,0.7,0.047,-3.5,0.1,-3.4,-0.2,2024
Jordan Nwora,SF,25.0,52.0,712.0,13.7,0.565,12.3,11.6,1.6,1.8,14.1,22.4,-0.1,0.6,0.5,0.034,-1.1,-1.5,-2.5,-0.1,2024
Jordan Nwora,SF,25.0,34.0,529.0,14.2,0.573,12.2,12.1,2.0,1.8,14.8,22.3,-0.1,0.5,0.4,0.035,-0.8,-1.2,-2.0,0.0,2024
LaMelo Ball,PG,22.0,22.0,711.0,20.8,0.561,43.1,8.9,0.5,2.8,15.0,34.3,0.6,0.5,1.1,0.074,3.8,-0.5,3.3,1.0,2024
Chris Boucher,PF,31.0,50.0,705.0,16.0,0.625,4.5,16.1,3.0,1.0,9.8,17.3,1.2,0.6,1.7,0.119,-0.3,-1.4,-1.7,0.1,2024
Jacob Gilyard,PG,25.0,41.0,699.0,11.1,0.573,27.7,3.6,0.7,2.3,16.6,11.1,0.8,0.6,1.4,0.095,-2.0,0.6,-1.4,0.1,2024
Jacob Gilyard,PG,25.0,37.0,654.0,11.6,0.597,28.5,3.6,0.7,2.0,16.7,11.4,0.9,0.5,1.4,0.103,-1.5,0.2,-1.3,0.1,2024
Bruno Fernando,C,25.0,45.0,682.0,15.2,0.615,9.3,15.4,3.7,1.8,16.1,16.7,0.8,0.7,1.5,0.103,-3.1,0.9,-2.3,-0.1,2024
Dalen Terry,SG,21.0,59.0,681.0,10.2,0.512,15.6,9.3,2.7,2.0,15.4,13.4,0.1,0.7,0.8,0.06,-3.4,1.1,-2.3,0.0,2024
Gary Payton II,SG,31.0,44.0,680.0,13.9,0.621,9.4,9.0,2.4,2.8,12.3,13.6,0.9,0.9,1.8,0.125,-1.3,2.2,0.9,0.5,2024
Mason Plumlee,C,33.0,46.0,674.0,15.8,0.621,10.8,19.6,2.3,1.0,15.5,15.1,1.2,0.9,2.0,0.146,-1.1,0.4,-0.8,0.2,2024
Dāvis Bertāns,PF,31.0,43.0,674.0,11.6,0.583,7.2,5.1,1.7,1.9,6.8,17.4,0.5,0.4,0.9,0.061,-0.8,-0.6,-1.4,0.1,2024
Dāvis Bertāns,PF,31.0,28.0,583.0,10.7,0.57,6.5,4.9,1.4,1.9,7.3,17.7,0.2,0.3,0.4,0.034,-1.4,-0.8,-2.3,0.0,2024
Keita Bates-Diop,SF,28.0,53.0,665.0,11.5,0.534,7.4,9.3,2.9,1.8,7.5,13.0,0.5,0.8,1.3,0.091,-1.5,0.4,-1.0,0.2,2024
Keita Bates-Diop,SF,28.0,39.0,597.0,11.3,0.525,7.4,9.6,3.0,1.8,7.3,13.0,0.4,0.7,1.1,0.089,-1.5,0.3,-1.2,0.1,2024
Jalen Wilson,PF,23.0,43.0,664.0,10.8,0.537,9.3,10.8,0.5,0.8,8.7,14.3,0.6,0.4,1.1,0.077,-1.8,-1.1,-2.9,-0.2,2024
Craig Porter Jr.,PG,23.0,51.0,649.0,15.4,0.564,26.5,9.4,2.1,1.6,15.1,20.2,0.6,0.9,1.5,0.108,-0.6,1.1,0.5,0.4,2024
Rayan Rupert,SG,19.0,39.0,633.0,5.8,0.451,13.5,8.1,0.4,0.9,15.3,13.6,-0.4,0.3,-0.1,-0.009,-5.6,-1.2,-6.7,-0.8,2024
Oshae Brissett,SF,25.0,55.0,630.0,12.8,0.53,8.7,13.7,1.1,1.5,9.5,14.5,0.8,0.9,1.7,0.131,-2.0,0.2,-1.8,0.0,2024
Danilo Gallinari,SF,35.0,49.0,630.0,13.4,0.601,11.6,9.3,0.8,1.1,9.0,17.2,1.0,0.3,1.3,0.098,-0.8,-1.0,-1.9,0.0,2024
Danilo Gallinari,PF,35.0,26.0,385.0,13.4,0.581,10.8,10.6,0.6,0.7,7.2,18.3,0.5,0.1,0.6,0.08,-0.8,-1.8,-2.6,-0.1,2024
Jordan McLaughlin,PG,27.0,56.0,626.0,15.5,0.638,23.7,6.5,1.0,2.8,11.1,12.1,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1.0,2024
Seth Curry,SG,33.0,44.0,616.0,9.9,0.519,9.7,6.1,0.9,1.7,8.8,16.8,0.1,0.4,0.5,0.04,-2.6,-0.6,-3.3,-0.2,2024
Seth Curry,SG,33.0,36.0,457.0,8.6,0.502,8.4,6.2,0.6,1.8,9.4,15.9,-0.1,0.4,0.3,0.034,-3.2,-0.9,-4.0,-0.2,2024
A.J. Green,SG,24.0,56.0,614.0,10.5,0.617,6.4,5.7,0.6,0.7,5.5,15.2,0.7,0.3,1.1,0.084,-0.4,-1.7,-2.1,0.0,2024
Johnny Davis,SG,21.0,50.0,613.0,6.2,0.462,6.6,6.3,1.3,1.4,7.3,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,2024
MarJon Beauchamp,SF,23.0,48.0,608.0,9.7,0.592,6.7,8.9,1.0,1.0,13.2,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2,2024
Marcus Smart,PG,29.0,20.0,605.0,11.8,0.552,22.7,4.8,0.8,3.3,19.2,22.9,-0.5,0.7,0.2,0.02,-3.3,0.9,-2.4,0.0,2024
Mike Muscala,C,32.0,53.0,600.0,7.5,0.47,7.6,11.3,1.8,0.7,11.6,13.4,-0.2,0.3,0.1,0.009,-3.9,-1.4,-5.3,-0.5,2024
Mike Muscala,C,32.0,24.0,338.0,7.6,0.481,8.2,11.9,1.7,0.7,13.9,14.3,-0.2,0.1,0.0,-0.005,-4.4,-1.8,-6.2,-0.4,2024
Jericho Sims,C,25.0,45.0,585.0,10.9,0.702,5.4,14.1,3.0,0.7,19.6,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0,2024
Brice Sensabaugh,SF,20.0,32.0,584.0,8.6,0.511,13.0,9.6,0.9,1.1,16.6,20.3,-0.5,0.2,-0.3,-0.024,-3.3,-2.1,-5.5,-0.5,2024
Jarred Vanderbilt,PF,24.0,29.0,581.0,11.6,0.578,7.7,13.2,0.7,2.9,17.7,11.7,0.3,0.8,1.1,0.089,-2.9,1.3,-1.6,0.0,2024
Shake Milton,SG,27.0,48.0,581.0,9.2,0.499,14.4,7.3,0.9,1.6,12.5,18.7,-0.2,0.8,0.6,0.048,-4.3,0.6,-3.7,-0.3,2024
Shake Milton,SG,27.0,38.0,491.0,8.3,0.496,14.1,5.9,0.9,1.6,13.5,18.7,-0.3,0.7,0.4,0.039,-4.8,0.6,-4.2,-0.3,2024
Evan Fournier,SG,31.0,32.0,580.0,8.5,0.464,11.6,5.6,1.0,2.4,8.1,19.0,-0.5,0.4,-0.1,-0.005,-4.7,0.3,-4.3,-0.3,2024
Evan Fournier,SG,31.0,29.0,541.0,8.9,0.482,11.7,5.6,1.1,2.2,8.5,18.6,-0.3,0.4,0.0,0.002,-4.2,0.3,-3.8,-0.3,2024
Zeke Nnaji,PF,23.0,58.0,576.0,12.4,0.528,7.0,12.1,5.6,1.3,13.3,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2,2024
Trey Jemison,C,24.0,25.0,573.0,11.8,0.582,7.1,12.8,4.6,1.0,18.8,13.5,0.3,0.6,0.9,0.073,-4.7,-0.4,-5.1,-0.5,2024
Trey Jemison,C,24.0,23.0,572.0,11.9,0.582,7.1,12.7,4.6,1.0,18.3,13.5,0.3,0.6,0.9,0.075,-4.7,-0.4,-5.1,-0.4,2024
Andre Jackson Jr.,SG,22.0,57.0,572.0,8.5,0.596,10.8,10.8,0.9,1.3,21.1,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2,2024
Jared Butler,SG,23.0,40.0,566.0,14.1,0.579,30.9,5.5,1.2,2.4,18.7,19.9,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0.0,2024
Kevin Knox,SF,24.0,31.0,560.0,9.9,0.57,5.9,7.5,1.1,1.1,10.1,16.6,0.1,0.2,0.4,0.033,-2.8,-1.8,-4.6,-0.4,2024
Lamar Stevens,PF,26.0,38.0,559.0,14.6,0.516,7.9,12.4,3.6,2.0,8.3,22.2,0.0,0.8,0.8,0.068,-2.2,-0.1,-2.2,0.0,2024
Richaun Holmes,C,30.0,40.0,555.0,14.5,0.593,6.0,17.7,2.9,0.9,12.5,14.7,0.8,0.5,1.3,0.114,-2.4,-0.8,-3.3,-0.2,2024
Richaun Holmes,C,30.0,23.0,237.0,13.9,0.572,8.4,18.0,3.3,0.6,15.0,14.5,0.3,0.3,0.6,0.119,-2.4,-0.6,-3.0,-0.1,2024
Tristan Thompson,C,32.0,49.0,549.0,13.9,0.563,12.7,17.8,2.3,1.1,16.9,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1,2024
Julian Strawther,SF,21.0,50.0,545.0,8.2,0.482,11.3,6.2,1.1,1.5,8.9,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6,2024
Omer Yurtseven,C,25.0,48.0,545.0,15.0,0.565,7.7,21.0,2.9,0.7,15.9,17.9,0.3,0.4,0.7,0.062,-1.6,-1.5,-3.0,-0.1,2024
Vít Krejčí,PG,23.0,22.0,541.0,8.4,0.633,11.6,5.2,1.0,1.2,15.8,9.8,0.5,0.1,0.6,0.056,-3.3,-0.4,-3.7,-0.2,2024
Bones Hyland,PG,23.0,37.0,540.0,10.8,0.49,24.5,5.7,0.7,2.4,14.4,24.8,-0.5,0.5,0.0,0.003,-2.8,-0.8,-3.6,-0.2,2024
Jalen McDaniels,SF,26.0,50.0,538.0,5.0,0.412,9.1,8.1,1.0,1.7,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,2024
Scotty Pippen Jr.,PG,23.0,21.0,527.0,16.4,0.596,30.7,7.0,1.8,3.3,19.8,23.0,0.3,0.7,1.0,0.09,-0.1,1.4,1.3,0.4,2024
Sasha Vezenkov,PF,28.0,42.0,511.0,13.3,0.569,5.1,10.5,1.3,1.9,5.7,17.5,0.5,0.5,1.0,0.098,-0.2,-0.7,-0.9,0.1,2024
Danuel House Jr.,SF,30.0,34.0,509.0,8.5,0.575,7.2,6.3,0.9,1.5,13.2,12.2,0.3,0.4,0.7,0.066,-3.4,-0.5,-4.0,-0.3,2024
Jaden Springer,SG,21.0,49.0,507.0,10.7,0.49,11.5,8.4,2.7,3.5,17.0,17.1,-0.3,0.8,0.6,0.052,-4.9,1.5,-3.4,-0.2,2024
Jaden Springer,SG,21.0,32.0,377.0,10.6,0.481,12.6,8.5,2.7,3.3,16.4,18.2,-0.2,0.5,0.3,0.038,-4.5,1.0,-3.4,-0.1,2024
Patrick Baldwin Jr.,SF,21.0,38.0,493.0,9.7,0.502,7.6,13.3,2.5,1.7,10.2,15.9,-0.3,0.5,0.2,0.019,-4.0,-0.6,-4.6,-0.3,2024
Robert Covington,SF,33.0,29.0,488.0,13.6,0.58,6.3,11.0,3.4,3.9,9.1,10.7,0.6,0.9,1.5,0.145,-1.1,3.2,2.2,0.5,2024
Robert Covington,SF,33.0,26.0,419.0,14.1,0.593,5.3,11.7,3.5,3.9,9.9,11.4,0.5,0.8,1.3,0.149,-0.9,3.0,2.2,0.4,2024
P.J. Tucker,PF,38.0,31.0,486.0,5.9,0.507,3.9,9.8,1.3,1.6,13.5,5.3,0.2,0.5,0.7,0.068,-4.0,0.4,-3.6,-0.2,2024
