Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Paul Millsap,PF,32.0,38.0,1143.0,17.0,0.549,13.9,12.1,3.2,1.7,12.6,22.0,1.4,1.1,2.5,0.107,0.4,0.0,0.4,0.7,2018
Álex Abrines,SG,24.0,75.0,1134.0,9.0,0.567,3.4,5.6,0.6,1.7,7.4,12.7,1.3,0.9,2.2,0.094,-1.9,0.4,-1.5,0.1,2018
Jonas Jerebko,PF,30.0,74.0,1134.0,13.2,0.586,5.7,12.3,0.9,1.1,6.9,15.6,1.8,1.6,3.4,0.144,-0.4,0.4,0.1,0.6,2018
Miloš Teodosić,PG,30.0,45.0,1134.0,11.6,0.564,26.2,6.1,0.4,1.0,20.3,18.2,0.9,0.5,1.4,0.058,-0.3,-1.5,-1.7,0.1,2018
Shaun Livingston,PG,32.0,71.0,1129.0,11.6,0.533,16.8,6.5,1.5,1.5,13.6,16.7,0.9,0.9,1.8,0.077,-2.8,-0.4,-3.1,-0.3,2018
Jodie Meeks,SG,30.0,77.0,1119.0,12.4,0.548,9.1,6.4,0.3,1.3,7.7,19.0,1.3,0.8,2.0,0.086,-0.3,-0.8,-1.1,0.3,2018
Tyler Zeller,C,28.0,66.0,1109.0,16.0,0.598,6.7,15.2,2.5,0.7,11.3,16.4,2.0,0.9,2.9,0.126,-0.5,-0.9,-1.4,0.2,2018
Tyler Zeller,C,28.0,42.0,703.0,15.3,0.587,6.5,14.7,2.2,0.6,12.1,17.9,1.0,0.6,1.5,0.105,-0.7,-0.4,-1.0,0.2,2018
Tyler Zeller,C,28.0,24.0,406.0,17.1,0.622,7.0,16.0,2.9,0.9,9.6,13.9,1.1,0.3,1.4,0.163,-0.3,-1.8,-2.1,0.0,2018
Ben McLemore,SG,24.0,56.0,1091.0,9.7,0.526,7.5,7.4,1.3,1.8,13.2,19.0,-0.2,0.7,0.5,0.023,-2.9,-1.0,-3.9,-0.5,2018
Dāvis Bertāns,PF,25.0,77.0,1086.0,14.1,0.588,10.3,7.8,2.1,1.2,8.5,17.4,1.6,1.4,3.1,0.135,1.0,0.6,1.6,1.0,2018
Tristan Thompson,C,26.0,53.0,1072.0,13.6,0.569,4.3,18.4,1.3,0.7,11.8,12.6,1.8,0.7,2.5,0.113,-1.0,-1.9,-2.9,-0.2,2018
Tony Parker,PG,35.0,55.0,1071.0,12.7,0.498,28.2,4.9,0.1,1.3,13.9,20.5,0.3,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3,2018
Norman Powell,SG,24.0,70.0,1062.0,8.5,0.492,11.8,6.3,1.2,1.7,14.4,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3,2018
Mike Muscala,C,26.0,53.0,1060.0,14.4,0.597,7.3,12.1,2.2,1.4,11.0,15.7,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6,2018
Alec Burks,SG,26.0,64.0,1059.0,13.1,0.527,10.0,10.3,0.6,1.8,11.4,22.5,0.2,1.6,1.9,0.084,-1.3,0.4,-0.9,0.3,2018
Treveon Graham,SG,24.0,63.0,1050.0,9.0,0.553,7.8,6.2,0.2,1.5,9.9,11.3,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2,2018
Zach Collins,C,20.0,66.0,1045.0,7.5,0.475,7.1,11.5,2.4,0.8,15.9,15.4,-0.7,1.3,0.6,0.03,-4.5,0.2,-4.3,-0.6,2018
Greg Monroe,C,27.0,51.0,1040.0,21.2,0.598,18.7,18.3,1.8,2.1,17.7,22.4,1.8,1.6,3.4,0.155,1.3,1.0,2.2,1.1,2018
Greg Monroe,C,27.0,20.0,465.0,21.0,0.642,18.2,18.4,1.0,1.6,18.6,19.6,1.0,0.4,1.4,0.142,2.1,0.0,2.1,0.5,2018
Greg Monroe,C,27.0,26.0,496.0,23.0,0.58,20.5,18.2,2.9,2.8,17.4,24.9,0.8,1.1,2.0,0.193,1.2,2.4,3.6,0.7,2018
Andre Roberson,SG,26.0,39.0,1037.0,10.9,0.543,6.0,9.9,3.1,2.2,14.4,8.6,0.8,1.3,2.2,0.1,-1.9,1.8,-0.1,0.5,2018
Vince Carter,SF,41.0,58.0,1026.0,10.8,0.523,9.7,8.2,2.4,2.1,10.7,14.7,0.3,0.9,1.2,0.056,-1.9,0.7,-1.2,0.2,2018
Wes Iwundu,SF,23.0,62.0,1020.0,7.8,0.48,7.8,7.4,0.9,1.6,11.2,11.6,0.0,0.7,0.7,0.032,-4.2,-0.1,-4.3,-0.6,2018
Malcolm Delaney,PG,28.0,54.0,1014.0,10.6,0.519,23.4,5.5,0.5,1.7,16.9,16.9,0.4,0.6,1.0,0.047,-2.2,-0.4,-2.6,-0.1,2018
Jameer Nelson,PG,35.0,50.0,1013.0,8.1,0.489,22.8,5.6,0.3,1.3,21.0,13.7,-0.1,0.7,0.6,0.028,-2.9,-0.4,-3.3,-0.3,2018
Jameer Nelson,PG,35.0,43.0,897.0,8.9,0.52,22.2,5.8,0.3,1.2,20.9,13.0,0.3,0.6,0.8,0.045,-2.3,-0.3,-2.6,-0.1,2018
David West,C,37.0,73.0,999.0,20.9,0.6,20.5,13.3,5.9,2.3,16.2,21.7,1.8,1.7,3.5,0.168,0.7,2.5,3.1,1.3,2018
Frank Mason III,PG,23.0,52.0,984.0,13.0,0.48,22.7,7.5,1.0,1.7,13.1,22.6,0.0,0.6,0.5,0.027,-1.3,-1.0,-2.3,-0.1,2018
Josh Huestis,PF,26.0,69.0,982.0,5.4,0.417,2.7,9.1,4.0,0.8,12.0,9.5,-0.5,1.0,0.5,0.024,-3.9,0.0,-3.9,-0.5,2018
Cristiano Felício,C,25.0,55.0,977.0,12.5,0.614,8.4,12.8,1.0,0.8,17.7,13.6,1.2,0.5,1.7,0.086,-2.8,-1.1,-3.9,-0.5,2018
Tyler Dorsey,SG,21.0,56.0,974.0,10.0,0.494,12.5,7.4,0.4,0.9,8.3,20.0,0.0,0.4,0.4,0.02,-1.4,-1.5,-2.9,-0.2,2018
Zaza Pachulia,C,33.0,69.0,972.0,17.0,0.612,15.2,18.5,1.4,1.9,19.1,17.0,1.8,1.4,3.3,0.161,-0.7,0.7,0.0,0.5,2018
Patrick McCaw,SG,22.0,57.0,961.0,7.4,0.477,10.6,4.8,0.8,2.2,14.6,12.8,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5,2018
Deyonta Davis,C,21.0,62.0,943.0,16.6,0.621,7.1,15.3,3.9,0.8,9.9,15.3,1.9,0.8,2.7,0.138,-0.9,-0.6,-1.5,0.1,2018
Daniel Theis,C,25.0,63.0,936.0,16.1,0.616,9.1,16.0,4.3,1.6,17.2,15.5,1.6,1.9,3.5,0.178,-2.0,2.3,0.3,0.5,2018
Gerald Green,SG,32.0,41.0,929.0,14.1,0.566,4.3,8.1,1.4,1.3,6.6,22.4,1.0,1.0,2.1,0.107,1.0,-0.8,0.3,0.5,2018
Jerryd Bayless,SG,29.0,39.0,925.0,7.5,0.546,8.0,4.7,0.5,1.2,14.1,15.1,0.2,0.9,1.1,0.055,-2.7,-0.2,-2.8,-0.2,2018
Miles Plumlee,C,29.0,55.0,918.0,10.6,0.574,7.2,13.9,2.8,0.9,23.4,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4,2018
Dion Waiters,SG,26.0,30.0,918.0,10.5,0.487,19.8,4.7,0.8,1.3,13.7,25.0,-0.7,0.8,0.1,0.004,-2.1,-1.4,-3.5,-0.4,2018
José Calderón,PG,36.0,57.0,914.0,11.3,0.643,17.4,5.2,0.2,1.4,17.1,11.6,1.5,0.3,1.8,0.095,-1.4,-0.5,-1.9,0.0,2018
Kevon Looney,C,21.0,66.0,910.0,14.8,0.588,6.0,13.2,4.9,1.8,12.0,12.5,1.5,1.3,2.8,0.145,-1.2,1.0,-0.2,0.4,2018
Sam Dekker,PF,23.0,73.0,883.0,11.5,0.534,6.2,10.8,0.9,1.3,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2,2018
Noah Vonleh,PF,22.0,54.0,875.0,12.8,0.509,5.7,19.2,1.6,1.1,10.7,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2,2018
Noah Vonleh,PF,22.0,33.0,476.0,12.0,0.543,3.8,19.1,1.9,0.6,12.0,11.5,0.4,0.7,1.2,0.117,-1.5,0.6,-0.9,0.1,2018
Noah Vonleh,PF,22.0,21.0,399.0,13.9,0.484,8.0,19.3,1.3,1.6,9.6,18.1,0.0,0.4,0.5,0.059,-0.6,-1.2,-1.7,0.0,2018
Langston Galloway,SG,26.0,58.0,863.0,12.2,0.503,10.1,5.9,0.5,2.0,4.8,19.3,0.5,0.9,1.4,0.079,-0.2,0.2,0.1,0.5,2018
Isaiah Thomas,PG,28.0,32.0,862.0,12.6,0.508,27.1,4.2,0.3,0.8,16.6,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6,2018
Malik Monk,SG,19.0,63.0,854.0,10.2,0.477,16.9,4.2,0.9,1.1,10.0,24.9,-0.5,0.5,0.0,0.0,-1.3,-2.0,-3.4,-0.3,2018
Tyrone Wallace,PG,23.0,30.0,851.0,10.1,0.517,11.8,6.8,1.3,1.5,14.1,16.6,0.2,0.5,0.7,0.042,-3.1,-0.4,-3.5,-0.3,2018
Tim Frazier,PG,27.0,59.0,838.0,11.3,0.475,31.1,7.8,0.7,2.8,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2,2018
Michael Carter-Williams,PG,26.0,52.0,835.0,10.8,0.446,19.4,8.9,2.3,2.6,16.2,16.6,-0.2,1.1,0.9,0.05,-3.3,1.8,-1.5,0.1,2018
Paul Zipser,SF,23.0,54.0,824.0,5.2,0.445,8.0,8.5,1.6,1.2,14.9,15.2,-1.1,0.6,-0.6,-0.034,-5.5,-0.5,-6.1,-0.8,2018
Jason Terry,SG,40.0,51.0,814.0,8.1,0.525,9.7,3.5,1.4,2.6,13.7,10.1,0.1,0.6,0.7,0.042,-2.6,0.6,-2.0,0.0,2018
Ekpe Udoh,C,30.0,63.0,810.0,15.2,0.56,9.1,10.5,7.7,2.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.3,4.4,3.1,1.1,2018
Jordan Bell,C,23.0,57.0,809.0,18.0,0.641,16.9,14.3,5.5,2.1,20.0,13.9,1.6,1.4,2.9,0.174,0.0,2.8,2.8,1.0,2018
Timothé Luwawu-Cabarrot,SF,22.0,52.0,807.0,7.0,0.511,9.3,4.8,0.5,0.7,11.5,17.5,0.1,0.7,0.8,0.046,-3.1,-1.1,-4.1,-0.4,2018
Thabo Sefolosha,SF,33.0,38.0,806.0,15.8,0.591,6.3,11.3,1.3,3.2,10.2,16.4,1.0,1.6,2.6,0.156,0.2,2.5,2.7,0.9,2018
Eric Moreland,PF,26.0,67.0,805.0,13.9,0.531,13.3,19.1,5.6,1.9,23.8,9.7,0.7,1.6,2.3,0.135,-2.8,3.3,0.5,0.5,2018
Trey Burke,PG,25.0,36.0,785.0,21.0,0.563,36.4,5.0,0.4,1.5,9.5,25.1,2.0,0.3,2.4,0.145,3.9,-1.4,2.5,0.9,2018
Jawun Evans,PG,21.0,48.0,778.0,7.2,0.421,17.8,5.9,0.6,2.3,13.8,17.7,-0.8,0.6,-0.2,-0.011,-5.4,0.4,-5.0,-0.6,2018
Sterling Brown,SG,22.0,54.0,776.0,9.1,0.503,4.5,10.8,1.4,2.0,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,2018
Shane Larkin,PG,25.0,54.0,775.0,10.3,0.491,18.5,6.5,0.2,1.9,12.3,15.5,0.3,1.1,1.4,0.087,-2.8,1.1,-1.7,0.1,2018
Terrance Ferguson,SG,19.0,61.0,763.0,7.4,0.545,3.4,3.4,1.2,1.6,6.0,10.4,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3,2018
Nenê,C,35.0,52.0,758.0,16.4,0.594,9.5,13.1,1.6,1.8,11.7,18.9,1.5,1.1,2.6,0.163,-1.6,0.6,-1.0,0.2,2018
Richaun Holmes,C,24.0,48.0,746.0,17.4,0.585,12.3,15.2,3.2,1.3,8.6,16.6,1.6,1.3,2.8,0.183,-0.3,1.4,1.1,0.6,2018
Jabari Parker,PF,22.0,31.0,743.0,17.1,0.55,13.1,11.9,1.2,1.7,11.2,24.4,0.6,0.6,1.2,0.08,0.9,-1.7,-0.8,0.2,2018
Omri Casspi,SF,29.0,53.0,740.0,15.5,0.632,9.5,15.1,2.0,1.2,13.5,16.3,1.2,1.0,2.2,0.14,-0.9,0.0,-0.9,0.2,2018
Quinn Cook,PG,24.0,33.0,740.0,12.8,0.593,16.6,6.2,0.1,0.8,10.8,17.5,1.1,0.4,1.6,0.101,-0.1,-1.5,-1.6,0.1,2018
Salah Mejri,C,31.0,61.0,729.0,17.8,0.644,7.2,18.7,8.2,1.5,19.0,12.8,1.3,1.3,2.7,0.175,-2.0,2.8,0.7,0.5,2018
DeAndre Liggins,SG,29.0,58.0,724.0,6.0,0.467,8.4,5.9,1.6,2.5,15.6,7.9,-0.2,0.7,0.5,0.034,-4.3,1.8,-2.5,-0.1,2018
DeAndre Liggins,SG,29.0,31.0,480.0,5.0,0.424,7.3,6.0,1.8,2.8,16.2,7.5,-0.3,0.5,0.2,0.02,-4.8,1.9,-2.8,-0.1,2018
DeAndre Liggins,SG,29.0,27.0,244.0,7.8,0.537,10.7,5.8,1.3,2.0,14.6,8.5,0.1,0.2,0.3,0.062,-3.3,1.5,-1.8,0.0,2018
Luke Babbitt,SF,28.0,50.0,715.0,9.8,0.576,6.5,7.5,0.8,0.5,7.8,15.0,0.5,0.4,0.9,0.06,-0.9,-1.5,-2.4,-0.1,2018
Luke Babbitt,SF,28.0,37.0,570.0,12.0,0.636,7.0,7.9,0.8,0.6,7.8,14.8,0.9,0.2,1.1,0.094,0.4,-1.1,-0.7,0.2,2018
Dwayne Bacon,SG,22.0,53.0,713.0,5.8,0.431,7.5,9.4,0.2,1.1,10.2,13.7,-0.7,0.6,-0.1,-0.007,-4.8,0.1,-4.7,-0.5,2018
Matthew Dellavedova,PG,27.0,38.0,712.0,8.6,0.5,27.4,5.3,0.0,1.0,23.0,13.5,0.3,0.2,0.5,0.032,-2.4,-2.0,-4.4,-0.4,2018
C.J. Williams,SG,27.0,38.0,707.0,9.5,0.512,8.5,4.4,1.5,2.1,8.9,13.7,0.3,0.5,0.7,0.051,-2.8,0.7,-2.1,0.0,2018
Channing Frye,C,34.0,53.0,695.0,13.1,0.599,7.9,10.8,1.6,1.3,8.7,15.2,0.9,0.6,1.5,0.101,-0.5,0.0,-0.5,0.3,2018
Channing Frye,C,34.0,44.0,545.0,13.9,0.604,7.5,11.3,1.9,1.5,8.8,15.6,0.7,0.5,1.2,0.104,-0.4,0.1,-0.3,0.3,2018
Wayne Selden,SG,23.0,35.0,692.0,11.8,0.551,16.0,4.7,0.7,1.3,15.5,22.6,0.1,0.2,0.3,0.023,-0.9,-2.2,-3.1,-0.2,2018
Chandler Parsons,SF,29.0,36.0,691.0,13.6,0.578,16.4,7.5,1.5,1.3,12.5,18.3,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5,2018
Mike James,PG,27.0,36.0,687.0,13.9,0.469,29.4,7.0,0.8,2.0,12.0,25.1,-0.1,0.3,0.2,0.017,-0.5,-1.0,-1.5,0.1,2018
Mike James,PG,27.0,32.0,669.0,14.2,0.476,29.0,7.1,0.8,1.9,12.1,25.2,0.0,0.3,0.3,0.021,-0.3,-0.9,-1.2,0.1,2018
Jared Dudley,PF,32.0,48.0,686.0,8.8,0.553,15.6,7.3,1.3,1.7,16.9,10.2,0.5,0.4,0.8,0.058,-3.0,0.5,-2.5,-0.1,2018
Tyler Ennis,PG,23.0,54.0,683.0,11.1,0.473,21.9,7.4,1.2,2.1,13.8,17.1,0.1,0.8,0.8,0.058,-3.0,0.9,-2.1,0.0,2018
Arron Afflalo,SG,32.0,53.0,682.0,5.8,0.516,6.2,5.3,1.1,0.3,10.8,12.5,-0.1,0.2,0.1,0.009,-3.8,-1.5,-5.4,-0.6,2018
Marreese Speights,C,30.0,52.0,675.0,13.7,0.539,9.8,10.8,2.6,0.6,9.7,26.9,0.1,0.5,0.6,0.045,0.2,-1.4,-1.1,0.1,2018
Cedi Osman,SF,22.0,61.0,672.0,11.0,0.577,8.7,10.0,0.4,1.6,13.4,15.7,0.5,0.4,0.9,0.064,-2.1,-0.7,-2.9,-0.1,2018
Danilo Gallinari,SF,29.0,21.0,671.0,13.8,0.545,8.9,8.3,1.2,0.9,8.1,20.6,0.8,0.4,1.2,0.088,0.4,-0.9,-0.5,0.3,2018
Zach LaVine,SG,22.0,24.0,656.0,14.6,0.499,18.6,7.7,0.5,1.8,9.7,29.5,-0.1,0.5,0.3,0.025,-0.8,-1.5,-2.3,-0.1,2018
Kobi Simmons,PG,20.0,32.0,643.0,7.7,0.49,16.5,4.5,0.7,1.4,18.0,17.0,-0.4,0.2,-0.2,-0.013,-4.7,-2.1,-6.9,-0.8,2018
Sean Kilpatrick,SG,28.0,52.0,640.0,11.6,0.507,11.3,7.5,0.7,1.0,10.4,24.9,-0.2,0.3,0.1,0.008,-1.1,-1.7,-2.8,-0.1,2018
Sean Kilpatrick,SG,28.0,23.0,205.0,11.3,0.515,10.9,7.1,0.4,1.2,9.1,21.9,0.0,0.1,0.1,0.035,-1.3,-1.3,-2.6,0.0,2018
Torrey Craig,SF,27.0,39.0,629.0,9.8,0.535,5.4,11.4,2.0,0.9,11.6,11.9,0.5,0.4,0.9,0.069,-2.2,-0.7,-2.9,-0.1,2018
Cody Zeller,C,25.0,33.0,627.0,15.9,0.602,7.4,15.3,2.8,1.1,14.6,15.7,1.2,0.7,1.9,0.145,-1.2,0.0,-1.2,0.1,2018
JaVale McGee,C,30.0,65.0,615.0,22.3,0.641,8.0,15.4,7.3,1.6,10.0,19.2,1.7,1.1,2.7,0.212,0.3,1.2,1.5,0.5,2018
Terrence Ross,SG,26.0,24.0,600.0,9.9,0.505,9.3,6.7,1.5,2.2,12.3,17.3,-0.2,0.5,0.3,0.025,-2.8,0.1,-2.7,-0.1,2018
Malik Beasley,SG,21.0,62.0,583.0,9.0,0.509,7.4,6.9,1.0,1.3,11.1,16.2,0.1,0.3,0.3,0.028,-2.4,-1.4,-3.8,-0.3,2018
Cameron Payne,PG,23.0,25.0,582.0,14.0,0.498,29.9,6.4,1.4,2.2,14.0,19.3,0.3,0.4,0.8,0.063,-0.1,-0.3,-0.4,0.2,2018
Cheick Diallo,PF,21.0,52.0,581.0,17.0,0.619,4.7,19.7,2.9,0.9,12.0,17.4,1.1,0.8,1.9,0.157,-1.3,0.1,-1.2,0.1,2018
Khem Birch,C,25.0,42.0,578.0,16.4,0.582,8.5,17.1,2.9,1.3,12.1,13.2,1.2,0.6,1.8,0.15,-0.7,-0.2,-0.9,0.2,2018
Brandon Paul,SG,26.0,64.0,576.0,7.4,0.504,9.0,6.5,1.0,2.2,16.6,13.6,-0.3,0.8,0.5,0.045,-5.1,1.6,-3.5,-0.2,2018
Alex Caruso,PG,23.0,37.0,562.0,8.7,0.519,17.8,6.2,1.4,2.0,24.5,12.9,-0.1,0.6,0.5,0.041,-3.8,0.9,-2.9,-0.1,2018
Joe Young,PG,25.0,53.0,558.0,10.1,0.521,9.9,6.4,0.2,1.3,11.6,18.0,0.1,0.4,0.5,0.043,-2.3,-1.2,-3.5,-0.2,2018
Tarik Black,C,26.0,51.0,536.0,14.3,0.582,3.7,17.1,4.8,1.9,18.4,15.6,0.5,1.0,1.5,0.136,-3.7,1.2,-2.6,-0.1,2018
Jonathan Isaac,PF,20.0,27.0,536.0,9.8,0.465,4.8,10.2,4.5,3.0,14.8,15.0,-0.6,0.8,0.2,0.021,-3.8,2.4,-1.4,0.1,2018
Joffrey Lauvergne,C,26.0,55.0,534.0,16.5,0.536,12.2,17.8,0.5,0.9,13.5,20.4,0.6,0.7,1.3,0.12,-0.4,-0.6,-1.0,0.1,2018
Nik Stauskas,SG,24.0,41.0,523.0,9.0,0.543,11.1,6.5,0.6,0.8,13.5,15.9,0.1,0.3,0.3,0.031,-1.3,-1.0,-2.3,-0.1,2018
Nik Stauskas,SG,24.0,35.0,478.0,9.8,0.547,11.9,7.0,0.6,0.5,12.0,16.7,0.2,0.2,0.4,0.038,-0.6,-1.3,-2.0,0.0,2018
Abdel Nader,SF,24.0,48.0,522.0,5.1,0.439,7.1,7.4,1.6,1.4,17.0,17.1,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4,2018
Justin Anderson,SF,24.0,38.0,519.0,13.0,0.54,7.1,9.6,1.1,1.4,6.8,19.3,0.6,0.7,1.2,0.115,-0.6,-0.3,-0.9,0.1,2018
Tyler Cavanaugh,PF,23.0,39.0,518.0,13.0,0.567,7.8,13.7,0.7,0.8,8.0,14.8,0.9,0.3,1.2,0.109,-0.4,-1.5,-1.9,0.0,2018
Ivan Rabb,PF,20.0,36.0,516.0,16.6,0.599,10.4,17.7,2.4,1.2,17.3,17.7,0.7,0.5,1.2,0.109,-0.9,-1.2,-2.0,0.0,2018
Raul Neto,PG,25.0,41.0,498.0,11.9,0.55,23.0,5.6,0.7,1.3,17.8,18.3,0.3,0.6,0.9,0.086,-1.6,0.2,-1.4,0.1,2018
Willy Hernangómez,C,23.0,48.0,495.0,21.2,0.604,10.5,20.2,2.7,1.8,14.7,21.0,1.1,0.7,1.8,0.173,0.9,0.5,1.4,0.4,2018
Willy Hernangómez,C,23.0,26.0,233.0,16.9,0.595,14.3,15.9,2.6,1.7,21.8,22.4,0.1,0.3,0.3,0.069,-1.1,0.8,-0.3,0.1,2018
Willy Hernangómez,C,23.0,22.0,262.0,25.0,0.612,7.1,24.0,2.9,1.9,7.5,19.7,1.0,0.4,1.5,0.266,2.7,0.1,2.8,0.3,2018
Al Jefferson,C,33.0,36.0,484.0,20.2,0.563,10.0,16.7,4.2,1.7,8.6,22.6,0.8,0.8,1.6,0.158,0.6,1.5,2.0,0.5,2018
Kyle Collinsworth,SF,26.0,32.0,480.0,10.0,0.433,16.4,12.4,1.7,1.8,17.1,13.3,-0.1,0.5,0.5,0.045,-3.5,0.9,-2.6,-0.1,2018
Damyean Dotson,SG,23.0,44.0,474.0,11.6,0.532,9.5,9.8,0.4,1.3,9.0,17.3,0.3,0.3,0.6,0.06,-1.6,-0.6,-2.3,0.0,2018
Nerlens Noel,C,23.0,30.0,472.0,16.2,0.558,6.3,19.8,4.1,3.3,18.1,13.8,0.4,1.0,1.3,0.135,-2.2,2.7,0.5,0.3,2018
Kenneth Faried,PF,28.0,32.0,461.0,17.4,0.552,5.8,18.7,2.4,1.3,11.9,18.3,0.9,0.4,1.3,0.132,-0.3,-1.7,-2.1,0.0,2018
T.J. Leaf,PF,20.0,53.0,459.0,10.7,0.545,2.8,10.1,0.8,0.5,6.5,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1,2018
DeAndre' Bembry,SF,23.0,26.0,455.0,7.6,0.477,15.9,8.8,2.3,2.3,24.8,18.2,-0.9,0.5,-0.4,-0.04,-5.1,0.3,-4.7,-0.3,2018
Dorian Finney-Smith,PF,24.0,21.0,448.0,7.6,0.482,8.4,9.3,0.8,1.1,14.1,15.1,-0.2,0.3,0.1,0.015,-3.8,-0.8,-4.6,-0.3,2018
Willie Reed,C,27.0,42.0,428.0,19.2,0.671,3.6,15.5,4.3,1.0,11.6,16.6,1.0,0.5,1.5,0.172,0.5,0.3,0.8,0.3,2018
Willie Reed,C,27.0,39.0,419.0,19.4,0.669,3.3,15.7,4.4,1.0,11.6,16.8,1.0,0.5,1.5,0.171,0.6,0.2,0.8,0.3,2018
Dwight Buycks,PG,28.0,29.0,427.0,12.8,0.498,22.4,5.3,0.4,2.2,15.3,26.5,-0.2,0.4,0.2,0.027,-2.3,-0.7,-3.1,-0.1,2018
Isaiah Canaan,SG,26.0,20.0,422.0,13.5,0.539,26.7,5.7,0.2,1.8,15.4,18.9,0.5,0.1,0.6,0.072,-0.5,-0.7,-1.3,0.1,2018
Derrick Rose,PG,29.0,25.0,420.0,11.5,0.507,13.6,4.7,0.8,0.8,14.5,25.4,-0.2,0.1,-0.2,-0.018,-2.1,-3.3,-5.4,-0.4,2018
Lucas Nogueira,C,25.0,49.0,418.0,17.3,0.661,7.2,11.7,8.2,2.7,14.8,11.4,0.7,1.0,1.6,0.188,0.1,5.0,5.2,0.8,2018
Shabazz Muhammad,SG,25.0,43.0,418.0,15.4,0.51,5.7,10.6,0.6,1.1,2.8,23.0,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1,2018
Shabazz Muhammad,SF,25.0,32.0,301.0,9.3,0.446,3.4,8.6,0.6,0.8,3.6,20.5,0.0,0.1,0.0,0.008,-3.1,-2.8,-5.9,-0.3,2018
Ivica Zubac,C,20.0,43.0,410.0,15.3,0.557,8.8,16.0,3.0,0.9,15.3,17.6,0.5,0.5,1.0,0.118,-1.8,-0.3,-2.0,0.0,2018
Danuel House Jr.,SG,24.0,23.0,403.0,12.4,0.533,9.4,10.1,1.2,0.8,7.2,16.2,0.4,0.1,0.6,0.066,-0.8,-0.8,-1.6,0.0,2018
Ramon Sessions,PG,31.0,28.0,392.0,11.2,0.479,27.2,5.4,0.4,1.8,17.4,19.3,0.1,0.3,0.3,0.039,-2.3,-0.9,-3.2,-0.1,2018
Ron Baker,SG,24.0,29.0,385.0,9.3,0.504,15.5,4.3,1.3,3.3,20.4,10.0,0.1,0.4,0.5,0.059,-2.8,2.4,-0.4,0.2,2018
Shaquille Harrison,PG,24.0,23.0,384.0,15.6,0.54,22.2,8.5,1.5,3.2,13.5,18.0,0.4,0.4,0.8,0.094,-2.3,1.7,-0.7,0.1,2018
Brandan Wright,PF,30.0,28.0,381.0,19.0,0.596,5.6,14.4,6.4,1.7,6.4,14.7,0.8,0.5,1.3,0.163,1.1,1.0,2.1,0.4,2018
Brandan Wright,PF,30.0,27.0,366.0,19.3,0.595,5.8,14.7,6.4,1.8,6.6,14.9,0.8,0.5,1.2,0.163,1.2,1.0,2.3,0.4,2018
Johnny O'Bryant,PF,24.0,36.0,379.0,11.9,0.47,5.9,13.3,1.3,1.2,7.6,22.5,-0.1,0.4,0.3,0.038,-2.9,-1.5,-4.4,-0.2,2018
Myke Henry,SF,25.0,20.0,378.0,9.7,0.472,8.9,5.8,1.5,4.1,14.4,15.7,-0.3,0.4,0.1,0.017,-3.1,1.8,-1.3,0.1,2018
Timofey Mozgov,C,31.0,31.0,359.0,12.3,0.617,4.8,14.5,2.7,0.7,23.7,16.8,0.1,0.3,0.4,0.055,-3.3,-0.6,-3.9,-0.2,2018
Emeka Okafor,C,35.0,26.0,353.0,16.4,0.545,3.1,18.4,5.6,1.1,11.0,14.4,0.5,0.5,1.0,0.14,-1.1,-0.2,-1.2,0.1,2018
Jahlil Okafor,C,22.0,28.0,353.0,15.3,0.584,5.9,12.8,3.9,0.4,12.2,21.0,0.3,0.3,0.6,0.083,-1.8,0.0,-1.7,0.0,2018
Jahlil Okafor,C,22.0,26.0,328.0,15.8,0.593,5.9,12.3,3.6,0.4,11.4,20.9,0.3,0.3,0.6,0.089,-1.4,0.0,-1.4,0.0,2018
JaKarr Sampson,SF,24.0,22.0,344.0,13.9,0.585,3.9,12.9,6.1,1.2,8.3,12.5,0.4,0.4,0.8,0.114,-2.3,1.1,-1.2,0.1,2018
