Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Rodney Hood,SG,26.0,45.0,1234.0,13.0,0.542,11.5,5.0,0.4,1.5,6.7,19.1,1.5,0.0,1.5,0.059,-1.0,-1.1,-2.1,0.0,2019
Rodney Hood,SG,26.0,27.0,659.0,10.9,0.549,7.1,3.6,0.9,1.5,7.5,16.3,0.6,0.5,1.1,0.077,-1.7,-0.3,-2.0,0.0,2019
Dwyane Wade,SG,37.0,72.0,1885.0,15.8,0.51,26.5,8.0,1.8,1.5,13.5,27.9,0.1,2.3,2.4,0.061,0.8,-0.2,0.6,1.2,2019
Malik Beasley,SG,22.0,81.0,1879.0,14.2,0.599,7.5,5.8,0.5,1.4,6.7,18.7,2.9,1.6,4.5,0.115,0.8,-0.7,0.1,1.0,2019
Reggie Bullock,SG,27.0,63.0,1879.0,10.5,0.563,10.1,4.9,0.5,1.0,9.3,15.8,1.6,1.4,3.1,0.078,-0.7,-0.4,-1.1,0.4,2019
Reggie Bullock,SG,27.0,44.0,1355.0,11.0,0.569,12.0,5.0,0.3,0.9,10.3,16.7,1.4,1.0,2.4,0.084,-0.1,-0.5,-0.6,0.5,2019
Gordon Hayward,PF,28.0,72.0,1863.0,15.6,0.575,18.4,9.2,1.1,1.6,12.8,19.0,2.6,2.3,4.9,0.126,0.4,0.4,0.8,1.3,2019
Chris Paul,PG,33.0,58.0,1857.0,19.7,0.56,39.3,7.9,0.8,3.0,15.8,22.5,4.4,2.2,6.6,0.172,2.7,1.1,3.9,2.8,2019
Anthony Davis,C,25.0,56.0,1850.0,30.3,0.597,19.0,18.8,6.0,2.2,8.4,29.5,6.4,3.1,9.5,0.247,7.1,2.3,9.4,5.3,2019
Rudy Gay,PF,32.0,69.0,1842.0,17.5,0.583,14.7,13.9,1.6,1.4,12.3,22.1,2.2,2.2,4.4,0.115,0.8,0.6,1.4,1.6,2019
Domantas Sabonis,C,22.0,74.0,1838.0,21.9,0.63,18.2,20.8,1.5,1.3,16.2,23.5,4.3,3.3,7.6,0.197,1.9,1.3,3.1,2.4,2019
Malcolm Brogdon,SG,26.0,64.0,1832.0,17.8,0.614,16.2,8.0,0.6,1.2,10.0,20.7,4.2,2.3,6.5,0.171,2.0,0.1,2.2,1.9,2019
John Collins,PF,21.0,61.0,1829.0,21.8,0.627,11.0,17.1,1.8,0.6,11.2,23.7,5.0,1.0,6.0,0.158,2.8,-1.9,0.9,1.3,2019
Marco Belinelli,SG,32.0,79.0,1815.0,11.9,0.557,10.1,5.9,0.4,0.9,8.8,19.8,1.4,1.1,2.5,0.065,-0.5,-1.2,-1.7,0.1,2019
Kelly Olynyk,PF,27.0,79.0,1812.0,14.4,0.61,11.4,11.0,1.8,1.4,15.0,18.0,2.3,2.5,4.7,0.126,-0.2,0.9,0.7,1.2,2019
Landry Shamet,SG,21.0,79.0,1802.0,11.0,0.604,9.0,3.9,0.4,1.0,7.0,15.0,2.7,0.9,3.6,0.095,-0.3,-1.3,-1.6,0.2,2019
Landry Shamet,SG,21.0,54.0,1108.0,10.7,0.606,7.4,3.7,0.6,1.0,6.6,15.0,1.6,0.6,2.2,0.096,-0.7,-1.1,-1.9,0.0,2019
Landry Shamet,SG,21.0,25.0,694.0,11.3,0.601,11.5,4.3,0.2,0.9,7.7,15.0,1.1,0.3,1.4,0.094,0.4,-1.6,-1.2,0.1,2019
Larry Nance Jr.,C,26.0,67.0,1795.0,18.6,0.583,17.8,17.1,1.9,2.8,15.3,15.5,3.3,1.6,4.9,0.131,1.0,1.4,2.4,2.0,2019
Terry Rozier,PG,24.0,79.0,1791.0,12.9,0.501,17.7,9.1,1.0,1.8,8.8,18.6,0.9,2.3,3.2,0.086,-0.7,0.5,-0.2,0.8,2019
Nemanja Bjelica,PF,30.0,77.0,1788.0,15.4,0.585,11.1,12.8,2.7,1.4,11.5,16.5,2.7,1.9,4.5,0.122,0.4,0.5,0.9,1.3,2019
Derrick Favors,C,27.0,76.0,1766.0,21.8,0.624,8.0,17.2,4.8,1.5,10.5,19.4,4.4,3.5,7.9,0.215,1.8,1.5,3.3,2.4,2019
Fred VanVleet,PG,24.0,64.0,1760.0,13.7,0.539,23.9,5.1,0.9,1.6,11.2,17.9,2.4,1.9,4.3,0.117,0.4,0.1,0.5,1.1,2019
Brandon Ingram,SF,21.0,52.0,1760.0,13.4,0.555,12.9,7.8,1.4,0.7,13.1,23.2,0.6,1.4,2.0,0.055,-1.3,-0.7,-2.0,0.0,2019
Josh Okogie,SG,20.0,74.0,1757.0,9.4,0.492,6.9,6.6,1.6,2.4,9.8,15.4,-0.1,1.4,1.2,0.034,-3.5,0.4,-3.1,-0.5,2019
Darius Miller,SF,28.0,69.0,1757.0,8.4,0.55,10.4,3.8,1.1,1.1,10.3,13.4,1.1,0.6,1.6,0.045,-2.1,-0.8,-2.9,-0.4,2019
Langston Galloway,SG,27.0,80.0,1745.0,10.7,0.534,7.3,5.4,0.4,1.0,3.7,16.1,2.1,1.3,3.4,0.094,-0.9,-0.6,-1.5,0.2,2019
Mason Plumlee,C,28.0,82.0,1731.0,17.8,0.602,19.5,16.4,3.9,1.9,19.2,16.2,2.9,2.9,5.8,0.16,-0.5,2.6,2.1,1.8,2019
Derrick White,PG,24.0,67.0,1728.0,14.8,0.555,21.0,7.8,2.3,1.9,14.0,17.7,1.7,1.9,3.6,0.101,-0.4,1.3,0.9,1.3,2019
Jabari Parker,PF,23.0,64.0,1724.0,15.5,0.56,14.1,13.3,1.5,1.3,15.4,24.6,0.1,1.3,1.4,0.039,-0.7,-0.9,-1.5,0.2,2019
Jabari Parker,PF,23.0,39.0,1042.0,14.6,0.543,13.2,12.6,1.2,1.1,14.1,25.0,-0.2,0.7,0.5,0.024,-1.1,-1.1,-2.1,0.0,2019
Jabari Parker,PF,23.0,25.0,682.0,17.0,0.587,15.4,14.3,2.0,1.6,17.4,24.0,0.3,0.6,0.9,0.063,0.0,-0.6,-0.6,0.2,2019
Noah Vonleh,PF,23.0,68.0,1722.0,13.9,0.561,11.1,16.0,2.5,1.3,14.7,14.8,1.5,1.7,3.2,0.09,-1.2,0.5,-0.7,0.6,2019
Josh Hart,SG,23.0,67.0,1715.0,9.3,0.526,7.0,7.5,1.9,1.7,10.4,13.5,0.2,1.9,2.1,0.059,-2.3,1.0,-1.3,0.3,2019
DeMarre Carroll,PF,32.0,67.0,1703.0,12.1,0.546,7.2,10.8,0.5,0.9,9.7,18.6,1.5,1.6,3.1,0.088,-0.9,-0.6,-1.5,0.2,2019
Delon Wright,PG,26.0,75.0,1699.0,15.5,0.523,21.6,8.6,1.6,2.5,11.0,18.1,1.9,2.4,4.3,0.121,0.1,1.4,1.5,1.5,2019
Delon Wright,PG,26.0,49.0,897.0,14.5,0.527,16.8,7.5,1.4,2.5,10.4,17.1,1.0,1.3,2.3,0.123,0.1,1.6,1.7,0.8,2019
Delon Wright,PG,26.0,26.0,802.0,16.6,0.519,26.9,9.9,1.8,2.6,11.6,19.2,0.9,1.1,2.0,0.119,0.0,1.2,1.2,0.6,2019
Miles Bridges,SF,20.0,80.0,1696.0,13.1,0.548,8.1,10.3,2.5,1.6,8.4,15.1,1.4,1.5,2.9,0.083,-0.9,0.1,-0.8,0.5,2019
Taj Gibson,PF,33.0,70.0,1686.0,17.8,0.612,7.3,14.5,2.0,1.5,10.6,17.2,3.7,1.4,5.1,0.144,0.3,-0.4,-0.1,0.8,2019
Otto Porter Jr.,SF,25.0,56.0,1683.0,15.9,0.569,10.6,10.1,1.6,2.3,8.7,19.1,1.8,1.5,3.2,0.093,0.8,0.1,0.9,1.2,2019
Otto Porter Jr.,SF,25.0,41.0,1191.0,15.0,0.551,9.6,10.5,1.6,2.5,7.8,18.2,1.0,1.1,2.1,0.085,0.0,0.3,0.3,0.7,2019
Lauri Markkanen,PF,21.0,52.0,1682.0,17.1,0.553,7.2,15.2,1.7,1.1,8.8,25.1,1.3,1.5,2.7,0.078,1.4,-1.5,-0.2,0.7,2019
Hassan Whiteside,C,29.0,72.0,1674.0,23.5,0.564,5.6,25.9,7.3,1.3,11.0,22.6,2.3,4.0,6.3,0.18,1.1,1.2,2.3,1.8,2019
Royce O'Neale,SF,25.0,82.0,1671.0,9.0,0.589,10.0,9.2,1.1,1.5,16.2,11.0,0.7,2.5,3.3,0.094,-2.6,2.1,-0.5,0.6,2019
JaVale McGee,C,31.0,75.0,1671.0,21.8,0.634,4.8,17.5,7.3,1.3,13.2,20.2,3.0,2.9,5.9,0.171,0.3,1.2,1.4,1.4,2019
Dwight Powell,C,27.0,77.0,1662.0,20.4,0.682,10.7,13.2,2.6,1.3,10.1,17.2,5.6,1.9,7.5,0.215,2.0,0.9,2.9,2.1,2019
Kent Bazemore,SG,29.0,67.0,1643.0,11.9,0.507,13.5,8.3,2.2,2.5,13.6,22.0,-0.7,1.4,0.7,0.021,-2.5,0.2,-2.3,-0.1,2019
Enes Freedom,C,26.0,67.0,1640.0,22.3,0.594,12.1,21.1,1.3,0.9,13.3,23.1,3.9,1.6,5.4,0.159,2.5,-1.5,1.0,1.2,2019
Enes Freedom,C,26.0,44.0,1128.0,21.8,0.585,13.1,21.4,1.3,0.8,13.1,22.9,2.4,0.9,3.4,0.143,2.5,-1.6,0.9,0.8,2019
Enes Freedom,C,26.0,23.0,512.0,23.5,0.614,9.9,20.6,1.4,1.3,13.7,23.4,1.5,0.6,2.1,0.196,2.6,-1.3,1.3,0.4,2019
Gary Harris,SG,24.0,57.0,1639.0,12.2,0.526,11.0,5.3,1.0,1.6,8.9,20.0,1.1,1.5,2.6,0.076,-1.2,-0.4,-1.6,0.2,2019
Dāvis Bertāns,PF,26.0,76.0,1632.0,13.0,0.632,8.2,8.8,1.7,1.0,8.2,14.1,2.6,1.5,4.0,0.118,1.1,0.2,1.3,1.4,2019
Justin Jackson,SF,23.0,81.0,1614.0,11.3,0.561,8.1,6.9,0.7,0.9,5.3,14.3,2.0,0.9,2.9,0.086,-0.8,-0.8,-1.6,0.2,2019
Justin Jackson,SF,23.0,52.0,1083.0,10.1,0.546,8.0,6.9,1.0,1.0,6.5,12.9,1.0,0.6,1.6,0.072,-1.3,-0.5,-1.9,0.0,2019
Justin Jackson,SF,23.0,29.0,531.0,13.9,0.584,8.4,6.7,0.2,0.8,3.3,17.0,1.0,0.3,1.3,0.114,0.4,-1.4,-1.0,0.1,2019
Dewayne Dedmon,C,29.0,64.0,1609.0,16.0,0.602,8.1,15.7,3.8,2.0,12.7,16.7,2.1,1.9,4.0,0.119,-0.3,0.8,0.5,1.0,2019
Emmanuel Mudiay,PG,22.0,59.0,1607.0,14.6,0.531,24.2,6.4,1.0,1.3,14.6,25.6,0.1,0.7,0.8,0.023,-0.2,-1.8,-2.0,0.0,2019
Robin Lopez,C,30.0,74.0,1606.0,15.9,0.598,8.8,9.7,4.2,0.3,14.0,18.6,2.0,0.7,2.7,0.081,-0.6,-1.4,-1.9,0.0,2019
Evan Turner,PG,30.0,73.0,1605.0,11.6,0.504,23.6,10.9,0.9,1.0,18.9,15.9,0.5,1.5,2.0,0.06,-1.8,0.5,-1.3,0.3,2019
Jalen Brunson,PG,22.0,73.0,1591.0,12.8,0.549,22.6,5.7,0.2,1.1,12.5,19.1,1.5,1.0,2.6,0.077,-1.2,-0.5,-1.7,0.1,2019
Andre Iguodala,SF,35.0,68.0,1578.0,13.1,0.587,16.8,8.5,2.7,1.8,13.6,10.4,2.4,1.8,4.2,0.129,0.1,1.7,1.8,1.5,2019
Marvin Bagley III,PF,19.0,62.0,1567.0,18.9,0.562,5.9,15.5,3.2,1.0,10.7,24.2,2.0,1.6,3.6,0.11,0.5,-1.5,-1.0,0.4,2019
Tyus Jones,PG,22.0,68.0,1560.0,13.7,0.491,28.3,4.6,0.3,2.5,9.0,14.1,2.1,0.9,3.0,0.091,-0.9,0.3,-0.6,0.6,2019
Taurean Prince,SF,24.0,55.0,1552.0,11.9,0.575,11.1,6.7,1.1,1.6,13.4,19.5,0.8,0.7,1.5,0.047,-1.0,-1.0,-2.0,0.0,2019
Rodney McGruder,SG,27.0,66.0,1550.0,9.4,0.51,10.3,8.2,0.7,1.1,11.5,15.4,0.4,1.6,1.9,0.059,-2.2,-0.1,-2.3,-0.1,2019
Alex Len,C,25.0,77.0,1544.0,17.2,0.575,8.6,14.4,3.9,0.8,11.5,22.1,2.2,1.0,3.2,0.1,0.0,-1.3,-1.2,0.3,2019
Tyler Johnson,PG,26.0,57.0,1529.0,12.4,0.532,15.9,6.1,1.6,1.7,11.7,18.5,0.9,1.4,2.3,0.071,-0.7,0.3,-0.4,0.6,2019
Tyler Johnson,PG,26.0,44.0,1123.0,12.3,0.54,14.9,5.7,1.7,1.7,12.5,19.2,0.5,1.3,1.8,0.075,-0.7,0.6,-0.1,0.5,2019
Jaren Jackson Jr.,PF,19.0,58.0,1515.0,16.4,0.591,7.2,10.1,5.1,1.7,12.7,22.8,1.2,2.2,3.3,0.105,-1.2,1.0,-0.3,0.7,2019
Dennis Smith Jr.,PG,21.0,53.0,1508.0,12.3,0.502,27.3,5.5,1.1,2.1,17.6,24.8,-1.2,1.2,0.0,0.001,-1.6,-0.4,-1.9,0.0,2019
Dennis Smith Jr.,PG,21.0,32.0,908.0,11.5,0.527,24.1,5.7,1.0,2.1,20.3,23.3,-0.7,0.9,0.2,0.01,-2.1,0.0,-2.1,0.0,2019
Dennis Smith Jr.,PG,21.0,21.0,600.0,13.5,0.473,32.2,5.1,1.3,2.2,14.2,27.0,-0.5,0.3,-0.2,-0.014,-0.8,-0.9,-1.7,0.0,2019
Torrey Craig,SF,28.0,75.0,1503.0,10.4,0.547,6.3,9.5,2.7,1.2,10.1,12.4,1.4,1.7,3.0,0.096,-2.0,0.2,-1.9,0.0,2019
Maxi Kleber,PF,27.0,71.0,1502.0,13.1,0.579,6.8,11.7,4.4,1.2,11.4,13.5,1.6,1.8,3.5,0.111,-0.8,1.2,0.4,0.9,2019
Thomas Bryant,C,21.0,72.0,1496.0,21.0,0.674,9.3,16.5,3.8,0.8,9.6,17.6,4.3,1.3,5.6,0.178,2.3,-0.3,2.0,1.5,2019
Kevon Looney,C,22.0,80.0,1481.0,17.3,0.636,10.9,15.0,3.0,1.5,11.5,12.8,4.2,1.8,6.0,0.194,0.1,0.4,0.5,0.9,2019
Iman Shumpert,SG,28.0,62.0,1481.0,9.1,0.499,9.9,6.5,1.4,1.9,9.7,14.5,0.1,1.2,1.4,0.045,-2.4,0.5,-1.9,0.0,2019
Iman Shumpert,SG,28.0,42.0,1099.0,10.1,0.511,10.7,6.0,1.6,2.0,9.4,15.2,0.3,0.9,1.2,0.054,-1.9,0.6,-1.3,0.2,2019
Iman Shumpert,SG,28.0,20.0,382.0,6.3,0.456,7.6,7.8,0.9,1.5,10.7,12.7,-0.2,0.3,0.2,0.019,-4.0,0.2,-3.7,-0.2,2019
Gerald Green,SG,33.0,73.0,1473.0,11.4,0.555,4.1,6.8,1.6,1.1,8.3,19.5,0.9,1.0,1.9,0.061,-0.2,-1.5,-1.7,0.1,2019
T.J. McConnell,PG,26.0,76.0,1470.0,13.4,0.555,24.7,6.3,0.9,2.5,17.3,15.0,1.2,1.7,2.9,0.094,-1.8,0.9,-0.9,0.4,2019
E'Twaun Moore,SG,29.0,53.0,1463.0,11.5,0.567,9.5,4.5,0.4,1.3,9.6,17.3,1.2,0.5,1.7,0.055,-1.2,-1.1,-2.3,-0.1,2019
Allonzo Trier,SG,23.0,64.0,1459.0,12.2,0.564,12.9,7.1,0.8,0.9,15.8,21.5,0.4,0.5,0.9,0.03,-1.6,-1.5,-3.1,-0.4,2019
Bruce Brown,SG,22.0,74.0,1449.0,6.9,0.469,8.8,7.0,2.1,1.4,11.9,11.5,-0.1,1.6,1.5,0.048,-4.4,1.0,-3.3,-0.5,2019
Ed Davis,C,29.0,81.0,1446.0,17.3,0.632,6.0,25.2,1.8,1.2,14.6,12.7,3.3,2.5,5.7,0.191,-0.6,0.7,0.0,0.7,2019
Wayne Selden,SG,24.0,75.0,1439.0,8.3,0.491,11.3,6.9,0.8,1.1,13.1,18.4,-1.0,0.8,-0.3,-0.009,-3.8,-1.6,-5.4,-1.2,2019
Wayne Selden,SG,24.0,32.0,455.0,8.8,0.495,12.4,5.4,1.2,1.1,11.7,19.3,-0.2,0.3,0.1,0.014,-3.3,-1.1,-4.4,-0.3,2019
Wayne Selden,SG,24.0,43.0,984.0,8.1,0.489,10.8,7.5,0.6,1.1,13.8,18.0,-0.8,0.4,-0.4,-0.019,-4.0,-1.8,-5.9,-1.0,2019
Luke Kennard,SG,22.0,63.0,1437.0,11.9,0.56,12.3,7.0,0.6,0.9,9.4,18.1,1.3,1.3,2.5,0.085,-0.4,-0.6,-1.1,0.3,2019
Jeremy Lin,PG,30.0,74.0,1436.0,13.5,0.558,23.4,6.6,0.8,1.5,16.4,21.8,1.2,0.9,2.1,0.07,-1.4,-0.9,-2.2,-0.1,2019
Jeremy Lin,PG,30.0,51.0,1003.0,15.9,0.594,26.7,6.2,0.6,1.8,17.6,22.6,1.5,0.4,1.9,0.092,0.3,-1.0,-0.6,0.3,2019
Jeremy Lin,PG,30.0,23.0,433.0,8.2,0.464,15.7,7.5,1.1,1.0,13.0,19.8,-0.3,0.5,0.2,0.02,-5.4,-0.6,-6.0,-0.4,2019
Shaquille Harrison,SG,25.0,73.0,1430.0,12.4,0.494,14.1,8.4,1.8,3.0,11.1,16.5,-0.1,1.6,1.4,0.048,-2.8,1.5,-1.3,0.2,2019
Lonzo Ball,PG,21.0,47.0,1423.0,11.7,0.487,23.8,9.1,1.1,2.3,17.8,16.9,-0.2,1.7,1.6,0.052,-1.6,1.3,-0.3,0.6,2019
Maurice Harkless,SF,25.0,60.0,1415.0,13.2,0.547,7.1,10.1,3.0,2.3,9.7,13.9,1.5,1.9,3.4,0.114,-1.0,1.7,0.7,1.0,2019
Tyreke Evans,SG,29.0,69.0,1402.0,11.5,0.483,17.5,7.9,1.1,2.0,13.9,26.4,-1.7,2.0,0.3,0.01,-2.4,-0.3,-2.7,-0.2,2019
Seth Curry,SG,28.0,74.0,1399.0,11.4,0.595,6.5,4.6,0.7,1.2,11.1,16.6,1.5,0.9,2.4,0.082,-0.4,-0.7,-1.0,0.3,2019
Mike Scott,PF,30.0,79.0,1395.0,8.6,0.528,6.4,10.5,0.7,0.9,9.2,14.4,0.4,1.2,1.6,0.053,-1.9,-0.7,-2.5,-0.2,2019
Mike Scott,PF,30.0,52.0,748.0,9.4,0.521,8.1,12.3,0.8,1.1,10.2,14.9,0.1,0.7,0.9,0.055,-1.5,0.0,-1.5,0.1,2019
Mike Scott,PF,30.0,27.0,647.0,7.7,0.537,4.6,8.3,0.6,0.7,8.0,13.8,0.2,0.5,0.7,0.052,-2.3,-1.4,-3.7,-0.3,2019
Derrick Rose,PG,30.0,51.0,1392.0,19.5,0.557,26.4,5.4,0.7,1.1,9.1,27.3,2.6,0.3,3.0,0.102,3.2,-1.7,1.4,1.2,2019
Kris Dunn,PG,24.0,46.0,1389.0,12.4,0.484,30.0,7.3,1.3,2.4,16.2,20.1,-0.5,1.2,0.6,0.022,-2.8,0.2,-2.7,-0.2,2019
Alec Burks,SG,27.0,64.0,1375.0,12.7,0.523,13.7,9.4,1.3,1.4,10.8,19.0,0.7,0.8,1.5,0.052,-0.6,-0.7,-1.2,0.3,2019
Alec Burks,SG,27.0,34.0,979.0,13.2,0.517,15.0,10.6,1.4,1.3,10.7,19.2,0.6,0.3,0.9,0.042,-0.2,-1.2,-1.4,0.1,2019
JaMychal Green,PF,28.0,65.0,1371.0,14.7,0.587,5.8,16.4,2.3,1.6,14.3,19.4,0.9,1.9,2.9,0.101,-1.3,-0.4,-1.7,0.1,2019
JaMychal Green,PF,28.0,41.0,900.0,14.9,0.58,6.5,15.7,2.7,1.8,15.6,20.4,0.4,1.4,1.8,0.094,-1.8,0.0,-1.8,0.1,2019
JaMychal Green,PF,28.0,24.0,471.0,14.3,0.6,4.3,17.7,1.3,1.2,11.7,17.6,0.5,0.6,1.1,0.113,-0.3,-1.2,-1.5,0.1,2019
Rajon Rondo,PG,32.0,46.0,1369.0,12.1,0.473,35.5,9.2,0.4,1.9,22.1,17.4,-0.2,1.5,1.3,0.047,-1.7,0.2,-1.5,0.2,2019
Mitchell Robinson,C,20.0,66.0,1360.0,22.0,0.692,4.2,16.3,10.0,1.8,9.1,12.1,4.0,2.2,6.1,0.217,0.1,2.4,2.5,1.6,2019
T.J. Warren,SF,25.0,43.0,1360.0,16.3,0.58,7.7,7.1,1.8,1.8,7.2,22.7,1.6,0.5,2.1,0.074,0.9,-1.1,-0.2,0.6,2019
Juancho Hernangómez,PF,23.0,70.0,1358.0,11.0,0.58,5.3,10.6,1.6,1.0,9.5,12.2,1.6,1.4,3.0,0.105,-0.9,-0.2,-1.1,0.3,2019
Zach Collins,C,21.0,77.0,1356.0,13.5,0.562,7.1,12.7,3.9,0.9,14.5,16.6,1.4,1.5,2.9,0.104,-1.5,0.3,-1.2,0.3,2019
OG Anunoby,SF,21.0,67.0,1352.0,9.8,0.544,4.7,7.9,1.3,1.6,11.3,15.5,0.3,1.7,2.0,0.07,-2.4,0.1,-2.4,-0.1,2019
Doug McDermott,SF,27.0,77.0,1340.0,11.6,0.617,7.1,4.5,0.5,0.7,8.4,16.3,1.8,1.1,2.9,0.103,-0.5,-0.9,-1.4,0.2,2019
Kyle Korver,SG,37.0,70.0,1334.0,11.2,0.582,8.9,6.6,0.7,0.9,10.3,18.5,1.0,1.3,2.3,0.082,-0.2,-0.3,-0.5,0.5,2019
Kyle Korver,SG,37.0,54.0,1083.0,11.2,0.569,8.6,6.7,0.7,1.0,8.9,18.7,0.8,1.3,2.0,0.091,-0.4,0.0,-0.4,0.4,2019
Vince Carter,PF,42.0,76.0,1330.0,11.8,0.565,9.3,7.7,1.8,1.5,8.8,16.7,1.2,0.7,1.9,0.07,-0.4,-0.3,-0.7,0.5,2019
Jake Layman,SF,24.0,71.0,1327.0,13.5,0.594,5.6,8.7,1.8,1.1,9.2,15.9,1.9,1.2,3.1,0.111,-0.1,-0.3,-0.5,0.5,2019
Mike Muscala,PF,27.0,64.0,1306.0,10.8,0.564,7.7,9.8,2.3,0.8,10.8,14.3,1.2,1.2,2.5,0.091,-0.8,-0.3,-1.1,0.3,2019
Mike Muscala,PF,27.0,47.0,1041.0,10.4,0.56,7.9,10.2,2.0,0.8,12.1,14.3,0.9,1.0,1.9,0.087,-1.1,-0.4,-1.5,0.1,2019
Tony Snell,SF,27.0,74.0,1304.0,10.7,0.585,6.7,6.1,1.2,0.9,5.7,12.9,1.6,1.6,3.2,0.117,-1.0,0.3,-0.7,0.4,2019
George Hill,PG,32.0,60.0,1302.0,12.1,0.554,14.0,5.9,0.5,1.9,11.0,15.1,1.5,1.3,2.8,0.103,-1.9,0.5,-1.4,0.2,2019
George Hill,PG,32.0,47.0,958.0,11.6,0.534,13.3,6.4,0.6,1.9,9.4,14.4,1.0,1.4,2.3,0.117,-2.3,1.1,-1.2,0.2,2019
Bobby Portis,PF,23.0,50.0,1299.0,16.1,0.529,8.8,16.8,1.3,1.3,9.9,24.6,0.5,1.1,1.6,0.06,-0.2,-2.3,-2.4,-0.1,2019
Bobby Portis,PF,23.0,22.0,531.0,17.2,0.529,9.2,16.5,1.3,1.0,9.0,26.5,0.3,0.4,0.7,0.062,0.5,-2.4,-1.9,0.0,2019
Bobby Portis,PF,23.0,28.0,768.0,15.3,0.53,8.4,17.1,1.3,1.5,10.6,23.3,0.2,0.7,0.9,0.058,-0.6,-2.2,-2.8,-0.2,2019
Wayne Ellington,SG,31.0,53.0,1297.0,11.8,0.569,8.3,4.5,0.4,2.0,7.7,17.2,1.3,1.4,2.6,0.097,-0.3,0.3,0.0,0.7,2019
Wayne Ellington,SG,31.0,25.0,533.0,10.8,0.547,7.8,4.7,0.5,2.2,6.8,16.5,0.4,0.6,1.0,0.091,-0.7,0.9,0.2,0.3,2019
Wayne Ellington,SG,31.0,28.0,764.0,12.5,0.584,8.6,4.3,0.3,1.9,8.3,17.7,0.9,0.7,1.6,0.102,0.0,-0.1,-0.1,0.4,2019
Rodions Kurucs,SF,20.0,63.0,1294.0,11.0,0.545,6.0,10.0,1.5,1.5,13.6,18.4,0.1,1.5,1.6,0.059,-2.9,0.3,-2.6,-0.2,2019
Kyle Anderson,SF,25.0,43.0,1281.0,12.8,0.569,15.0,11.0,2.7,2.1,16.0,12.6,0.8,1.8,2.7,0.1,-1.6,2.4,0.8,0.9,2019
Jakob Poeltl,C,23.0,77.0,1273.0,19.4,0.64,10.0,17.6,4.5,1.1,12.7,13.1,3.5,1.6,5.1,0.193,1.3,0.7,2.0,1.3,2019
Markieff Morris,PF,29.0,58.0,1270.0,11.7,0.521,8.8,11.1,1.5,1.3,9.3,19.1,0.6,1.1,1.6,0.061,-2.1,-0.6,-2.7,-0.2,2019
Markieff Morris,PF,29.0,34.0,883.0,12.3,0.543,9.6,10.7,1.9,1.3,11.5,19.5,0.4,0.5,0.9,0.051,-1.8,-0.9,-2.7,-0.2,2019
Markieff Morris,PF,29.0,24.0,387.0,10.4,0.475,6.8,12.1,0.4,1.3,4.1,18.0,0.2,0.5,0.7,0.083,-2.8,0.1,-2.8,-0.1,2019
Jeff Teague,PG,30.0,42.0,1264.0,15.4,0.528,37.6,4.5,1.2,1.6,16.7,19.3,1.7,0.5,2.2,0.085,0.8,-1.2,-0.4,0.5,2019
Pat Connaughton,SG,26.0,61.0,1261.0,13.6,0.573,12.6,10.4,1.7,1.2,8.2,13.3,2.0,1.9,3.9,0.149,0.3,0.8,1.2,1.0,2019
Malik Monk,SG,20.0,73.0,1258.0,11.8,0.518,14.3,5.9,1.3,1.4,12.0,24.6,-0.4,0.7,0.3,0.012,-1.3,-1.7,-3.0,-0.3,2019
Ish Smith,PG,30.0,56.0,1251.0,11.8,0.485,25.4,6.3,0.7,1.1,10.6,19.9,0.5,1.1,1.7,0.064,-1.6,-0.3,-2.0,0.0,2019
Elfrid Payton,PG,24.0,42.0,1250.0,14.0,0.502,33.5,9.1,1.1,1.6,20.1,18.3,0.6,0.9,1.5,0.058,-0.7,-0.7,-1.4,0.2,2019
Shelvin Mack,PG,28.0,57.0,1246.0,10.4,0.489,22.6,4.7,0.3,1.9,13.0,18.1,-0.2,1.1,0.9,0.034,-2.7,-0.4,-3.0,-0.3,2019
Shelvin Mack,PG,28.0,53.0,1204.0,11.0,0.499,23.3,4.8,0.3,1.9,12.8,18.0,0.1,1.0,1.1,0.045,-2.3,-0.3,-2.5,-0.1,2019
Nikola Mirotić,PF,27.0,46.0,1245.0,17.2,0.584,6.2,14.0,2.2,1.2,7.4,21.4,2.0,1.4,3.5,0.133,2.1,-0.6,1.5,1.1,2019
Nikola Mirotić,PF,27.0,32.0,925.0,17.5,0.591,5.3,14.8,2.2,1.1,7.6,21.7,1.6,0.9,2.5,0.129,2.3,-0.9,1.4,0.8,2019
Cody Zeller,C,26.0,49.0,1243.0,17.2,0.611,12.1,14.5,2.9,1.5,13.2,16.3,2.6,1.2,3.9,0.15,-0.6,0.7,0.1,0.7,2019
Rondae Hollis-Jefferson,SF,24.0,59.0,1234.0,12.5,0.464,11.7,13.2,1.7,1.7,10.7,21.6,-0.5,1.7,1.2,0.047,-3.0,0.4,-2.6,-0.2,2019
Wes Iwundu,SF,24.0,68.0,1233.0,8.7,0.531,7.9,8.0,1.5,1.1,12.1,12.8,0.5,1.4,1.9,0.073,-3.8,0.6,-3.2,-0.4,2019
