Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Ousmane Dieng,PF,19.0,39.0,1.0,14.6,4.9,2.7,1.2,0.4,0.2,0.7,0.42,0.265,0.652,2023
Chimezie Metu,PF,25.0,66.0,0.0,10.4,4.9,3.0,0.6,0.3,0.3,0.5,0.589,0.237,0.74,2023
Austin Rivers,SG,30.0,52.0,10.0,19.5,4.9,1.6,1.4,0.5,0.1,0.4,0.435,0.35,0.769,2023
Danuel House Jr.,SF,29.0,56.0,5.0,14.4,4.8,1.7,0.8,0.3,0.2,0.5,0.472,0.336,0.75,2023
Garrison Mathews,SG,26.0,54.0,0.0,12.7,4.8,1.4,0.5,0.4,0.1,0.4,0.363,0.35,0.906,2023
Garrison Mathews,SG,26.0,45.0,0.0,13.4,4.8,1.4,0.5,0.5,0.1,0.4,0.353,0.342,0.911,2023
Moses Moody,SG,20.0,63.0,3.0,13.0,4.8,1.7,0.8,0.3,0.1,0.5,0.476,0.363,0.698,2023
Christian Braun,SG,21.0,76.0,6.0,15.5,4.7,2.4,0.8,0.5,0.2,0.5,0.495,0.354,0.625,2023
Keon Johnson,SG,20.0,40.0,0.0,10.4,4.7,1.1,1.5,0.5,0.2,1.1,0.376,0.346,0.659,2023
Chuma Okeke,SF,24.0,27.0,8.0,19.2,4.7,3.6,1.4,0.7,0.4,0.6,0.352,0.302,0.762,2023
Day'Ron Sharpe,C,21.0,48.0,3.0,11.5,4.7,4.2,0.8,0.3,0.7,0.9,0.544,0.545,0.636,2023
Dean Wade,PF,26.0,44.0,13.0,20.3,4.7,3.4,0.8,0.6,0.5,0.4,0.412,0.354,0.652,2023
TyTy Washington Jr.,PG,21.0,31.0,2.0,14.0,4.7,1.5,1.5,0.5,0.1,0.5,0.363,0.238,0.556,2023
Gary Payton II,SG,30.0,22.0,1.0,16.7,4.6,3.1,1.4,1.0,0.2,0.7,0.594,0.5,0.857,2023
Dalano Banton,PG,23.0,31.0,2.0,9.0,4.6,1.5,1.2,0.4,0.4,0.6,0.423,0.294,0.708,2023
Dāvis Bertāns,PF,30.0,45.0,1.0,10.9,4.6,1.2,0.5,0.2,0.2,0.2,0.431,0.39,0.867,2023
Malachi Flynn,PG,24.0,53.0,2.0,13.0,4.6,1.4,1.3,0.4,0.1,0.5,0.36,0.353,0.758,2023
Kira Lewis Jr.,PG,21.0,25.0,0.0,9.4,4.6,1.3,0.9,0.4,0.1,0.4,0.455,0.441,0.864,2023
Justin Holiday,SF,33.0,46.0,2.0,15.3,4.5,1.2,0.9,0.4,0.4,0.5,0.377,0.322,0.625,2023
Justin Holiday,SF,33.0,28.0,0.0,14.7,4.5,0.8,0.9,0.2,0.4,0.4,0.384,0.345,,2023
Goga Bitadze,C,23.0,38.0,1.0,12.0,4.4,3.6,1.0,0.4,0.7,0.6,0.552,0.231,0.548,2023
Goga Bitadze,C,23.0,21.0,0.0,9.6,3.3,2.3,0.9,0.4,0.5,0.6,0.519,0.286,0.458,2023
A.J. Green,SG,23.0,35.0,1.0,9.9,4.4,1.3,0.6,0.2,0.0,0.3,0.424,0.419,1.0,2023
Haywood Highsmith,PF,26.0,54.0,11.0,17.9,4.4,3.5,0.8,0.7,0.3,0.8,0.431,0.339,0.464,2023
JaVale McGee,C,35.0,42.0,7.0,8.5,4.4,2.5,0.3,0.1,0.6,0.9,0.64,0.4,0.585,2023
Thaddeus Young,PF,34.0,54.0,9.0,14.7,4.4,3.1,1.4,1.0,0.1,0.8,0.545,0.176,0.692,2023
Moses Brown,C,23.0,36.0,1.0,8.2,4.3,3.9,0.1,0.1,0.4,0.4,0.635,,0.458,2023
Moses Brown,C,23.0,34.0,1.0,8.5,4.6,4.1,0.1,0.1,0.4,0.4,0.635,,0.458,2023
Bismack Biyombo,C,30.0,61.0,14.0,14.3,4.3,4.3,0.9,0.3,1.4,0.8,0.578,,0.357,2023
Paul Reed,C,23.0,69.0,2.0,10.9,4.2,3.8,0.4,0.7,0.7,0.7,0.593,0.167,0.745,2023
Admiral Schofield,PF,25.0,37.0,0.0,12.2,4.2,1.7,0.8,0.2,0.1,0.4,0.451,0.324,0.913,2023
Ish Wainright,SF,28.0,60.0,2.0,15.3,4.2,2.3,0.9,0.6,0.4,0.4,0.37,0.329,0.839,2023
McKinley Wright IV,PG,24.0,27.0,1.0,12.4,4.2,1.7,2.1,0.3,0.2,0.7,0.469,0.321,0.684,2023
Matisse Thybulle,SG,25.0,71.0,28.0,16.9,4.1,2.0,0.7,1.2,0.5,0.3,0.435,0.365,0.679,2023
Matisse Thybulle,SF,25.0,49.0,6.0,12.1,2.7,1.3,0.5,0.9,0.3,0.2,0.431,0.333,0.75,2023
Matisse Thybulle,SG,25.0,22.0,22.0,27.7,7.4,3.5,1.4,1.7,0.8,0.7,0.438,0.388,0.625,2023
Blake Griffin,C,33.0,41.0,16.0,13.9,4.1,3.8,1.5,0.3,0.2,0.5,0.485,0.348,0.656,2023
Kevon Harris,SG,25.0,34.0,0.0,13.4,4.1,2.1,0.5,0.5,0.1,0.6,0.439,0.372,0.756,2023
Isaiah Roby,PF,24.0,42.0,2.0,11.3,4.1,2.5,0.9,0.4,0.2,0.7,0.432,0.3,0.488,2023
Daishen Nix,PG,20.0,57.0,7.0,16.0,4.0,1.7,2.3,0.5,0.1,1.5,0.342,0.286,0.667,2023
Bruno Fernando,C,24.0,39.0,4.0,10.4,3.9,3.5,0.8,0.2,0.9,0.6,0.527,0.0,0.7,2023
Bruno Fernando,C,24.0,31.0,4.0,11.7,4.1,3.9,1.0,0.2,1.0,0.6,0.516,0.0,0.682,2023
Patrick Baldwin Jr.,SF,20.0,31.0,0.0,7.3,3.9,1.3,0.4,0.2,0.1,0.4,0.394,0.381,0.667,2023
Dominick Barlow,PF,19.0,28.0,0.0,14.6,3.9,3.6,0.9,0.4,0.7,0.5,0.535,0.0,0.72,2023
Gorgui Dieng,C,33.0,31.0,1.0,11.5,3.9,3.5,1.7,0.1,0.5,1.0,0.385,0.28,0.769,2023
Aaron Holiday,PG,26.0,63.0,6.0,13.4,3.9,1.2,1.4,0.6,0.2,0.6,0.418,0.409,0.844,2023
Jabari Walker,PF,20.0,56.0,0.0,11.1,3.9,2.3,0.6,0.2,0.2,0.5,0.419,0.286,0.756,2023
Markieff Morris,PF,33.0,35.0,2.0,10.1,3.8,2.0,0.9,0.3,0.1,0.5,0.409,0.394,1.0,2023
Markieff Morris,PF,33.0,27.0,1.0,10.6,3.6,2.2,0.9,0.3,0.2,0.5,0.402,0.408,1.0,2023
Dyson Daniels,PG,19.0,59.0,11.0,17.7,3.8,3.2,2.3,0.7,0.2,1.0,0.418,0.314,0.65,2023
Caleb Houstan,SF,20.0,51.0,4.0,15.9,3.8,1.9,0.6,0.2,0.1,0.4,0.363,0.338,0.833,2023
Furkan Korkmaz,SG,25.0,37.0,0.0,9.5,3.8,1.1,0.6,0.3,0.1,0.6,0.432,0.391,0.722,2023
Luke Kornet,C,27.0,69.0,0.0,11.7,3.8,2.9,0.8,0.2,0.7,0.4,0.665,0.231,0.821,2023
JT Thor,PF,20.0,69.0,8.0,14.0,3.8,2.2,0.5,0.3,0.3,0.6,0.399,0.317,0.702,2023
David Duke Jr.,SG,23.0,23.0,0.0,9.9,3.7,1.3,0.9,0.4,0.0,0.8,0.462,0.083,0.706,2023
Nathan Knight,C,25.0,38.0,0.0,7.7,3.7,1.5,0.3,0.3,0.2,0.6,0.568,0.364,0.684,2023
Jordan McLaughlin,PG,26.0,43.0,0.0,15.8,3.7,1.4,3.4,0.7,0.1,0.8,0.421,0.308,0.833,2023
Orlando Robinson,C,22.0,31.0,1.0,13.7,3.7,4.1,0.8,0.4,0.4,0.5,0.528,0.0,0.71,2023
Matt Ryan,SF,25.0,34.0,0.0,9.1,3.6,0.8,0.5,0.1,0.0,0.2,0.37,0.381,0.833,2023
Matt Ryan,SF,25.0,22.0,0.0,8.2,3.4,0.5,0.5,0.1,0.0,0.2,0.424,0.388,0.857,2023
Bryn Forbes,SG,29.0,25.0,0.0,10.7,3.6,0.6,0.7,0.3,0.1,0.5,0.361,0.304,1.0,2023
Damian Jones,C,27.0,41.0,1.0,11.6,3.5,3.0,0.4,0.2,0.5,0.6,0.64,0.588,0.759,2023
Damian Jones,C,27.0,22.0,1.0,8.0,2.5,2.5,0.2,0.1,0.5,0.4,0.541,0.0,0.75,2023
Udoka Azubuike,C,23.0,36.0,4.0,10.0,3.5,3.3,0.3,0.2,0.4,0.5,0.819,,0.35,2023
Miles McBride,PG,22.0,64.0,2.0,11.9,3.5,0.8,1.1,0.6,0.1,0.4,0.358,0.299,0.667,2023
P.J. Tucker,PF,37.0,75.0,75.0,25.6,3.5,3.9,0.8,0.5,0.2,0.6,0.427,0.393,0.826,2023
Amir Coffey,SF,25.0,50.0,9.0,12.5,3.4,1.1,1.1,0.1,0.1,0.4,0.386,0.275,0.778,2023
Taj Gibson,C,37.0,49.0,2.0,9.8,3.4,1.9,0.7,0.3,0.2,0.5,0.52,0.333,0.714,2023
Kai Jones,C,22.0,46.0,0.0,12.0,3.4,2.7,0.3,0.4,0.7,0.7,0.558,0.211,0.731,2023
Wesley Matthews,SF,36.0,52.0,0.0,15.8,3.4,2.2,0.7,0.4,0.3,0.3,0.363,0.315,0.857,2023
Jericho Sims,C,24.0,52.0,16.0,15.6,3.4,4.7,0.5,0.3,0.5,0.5,0.776,0.0,0.75,2023
Anthony Gill,PF,30.0,59.0,8.0,10.6,3.3,1.7,0.6,0.1,0.2,0.3,0.538,0.138,0.731,2023
Boban Marjanović,C,34.0,31.0,0.0,5.5,3.3,1.9,0.3,0.2,0.1,0.5,0.683,0.0,0.741,2023
Raul Neto,PG,30.0,48.0,1.0,10.5,3.3,1.0,1.6,0.4,0.1,0.5,0.518,0.286,0.912,2023
Peyton Watson,SG,20.0,23.0,2.0,8.1,3.3,1.6,0.5,0.1,0.5,0.3,0.492,0.429,0.55,2023
Max Christie,SG,19.0,41.0,3.0,12.5,3.1,1.8,0.5,0.2,0.2,0.3,0.415,0.419,0.875,2023
Richaun Holmes,C,29.0,42.0,1.0,8.3,3.1,1.9,0.2,0.1,0.3,0.3,0.618,0.625,0.789,2023
Christian Koloko,C,22.0,58.0,19.0,13.8,3.1,2.9,0.5,0.4,1.0,0.3,0.48,0.083,0.627,2023
Juan Toscano-Anderson,SF,29.0,52.0,9.0,13.5,3.0,2.4,1.3,0.3,0.2,0.7,0.448,0.186,0.792,2023
Juan Toscano-Anderson,SF,29.0,30.0,7.0,12.2,2.7,2.0,0.8,0.3,0.2,0.6,0.5,0.2,0.733,2023
Juan Toscano-Anderson,SF,29.0,22.0,2.0,15.2,3.4,2.9,1.8,0.3,0.1,0.8,0.403,0.174,0.889,2023
Usman Garuba,C,20.0,75.0,1.0,12.9,3.0,4.1,0.9,0.6,0.4,0.6,0.486,0.407,0.617,2023
Jake LaRavia,PF,21.0,35.0,0.0,11.8,3.0,1.8,0.6,0.3,0.1,0.5,0.389,0.338,0.778,2023
Robin Lopez,C,34.0,37.0,2.0,8.1,3.0,1.4,0.5,0.1,0.2,0.7,0.64,0.5,0.778,2023
Terry Taylor,PF,23.0,31.0,2.0,8.5,2.9,1.5,0.3,0.1,0.2,0.3,0.52,0.263,0.545,2023
Terry Taylor,PF,23.0,26.0,2.0,8.8,2.7,1.5,0.4,0.1,0.2,0.3,0.462,0.222,0.714,2023
Juancho Hernangómez,PF,27.0,42.0,10.0,14.6,2.9,2.9,0.6,0.4,0.1,0.4,0.421,0.254,0.563,2023
Frank Ntilikina,SG,24.0,47.0,5.0,12.9,2.9,1.3,1.2,0.3,0.1,0.6,0.364,0.254,0.667,2023
Kessler Edwards,SF,22.0,36.0,4.0,10.7,2.8,1.7,0.6,0.4,0.2,0.4,0.387,0.309,0.733,2023
Kessler Edwards,SF,22.0,22.0,3.0,13.9,3.9,2.1,1.0,0.5,0.2,0.4,0.435,0.349,0.769,2023
Moussa Diabaté,C,21.0,22.0,1.0,8.9,2.7,2.3,0.2,0.3,0.4,0.4,0.511,0.5,0.625,2023
Mamadi Diakite,C,26.0,22.0,2.0,8.0,2.6,1.4,0.4,0.2,0.4,0.5,0.48,0.333,1.0,2023
Frank Kaminsky,C,29.0,36.0,0.0,6.5,2.5,1.4,0.9,0.2,0.1,0.3,0.492,0.394,0.875,2023
Frank Kaminsky,C,29.0,26.0,0.0,6.8,2.7,1.4,0.8,0.2,0.0,0.3,0.568,0.478,0.833,2023
Ish Smith,PG,34.0,43.0,0.0,9.3,2.5,1.3,2.3,0.2,0.2,1.0,0.397,0.167,0.5,2023
Jeff Dowtin Jr.,PG,25.0,25.0,0.0,10.4,2.4,0.9,1.2,0.4,0.1,0.2,0.439,0.313,0.667,2023
Theo Pinson,SG,27.0,40.0,1.0,8.1,2.4,1.6,1.2,0.2,0.0,0.3,0.356,0.355,0.846,2023
Trent Forrest,SG,24.0,23.0,3.0,12.0,2.3,1.6,1.7,0.3,0.1,0.7,0.417,0.0,0.667,2023
Khem Birch,C,30.0,20.0,0.0,8.1,2.2,1.3,0.4,0.3,0.3,0.4,0.594,0.5,0.8,2023
Kennedy Chandler,PG,20.0,36.0,0.0,7.8,2.2,1.1,1.6,0.3,0.1,0.5,0.422,0.133,0.462,2023
Dalen Terry,SG,20.0,38.0,0.0,5.6,2.2,1.0,0.6,0.3,0.1,0.2,0.444,0.259,0.667,2023
Davon Reed,SG,27.0,43.0,1.0,8.0,2.1,1.4,0.5,0.3,0.1,0.5,0.333,0.37,0.667,2023
Davon Reed,SG,27.0,35.0,1.0,9.0,2.3,1.6,0.5,0.4,0.1,0.6,0.313,0.364,0.75,2023
Garrett Temple,SG,36.0,25.0,0.0,6.5,2.0,0.7,0.5,0.4,0.1,0.2,0.4,0.423,0.75,2023
Alex Len,C,29.0,26.0,2.0,6.2,1.7,2.3,0.5,0.2,0.4,0.6,0.533,0.0,0.688,2023
Matthew Dellavedova,PG,32.0,32.0,0.0,6.7,1.5,0.4,1.3,0.2,0.0,0.3,0.34,0.333,0.571,2023
Thanasis Antetokounmpo,PF,30.0,37.0,0.0,5.6,1.4,1.2,0.4,0.1,0.1,0.3,0.435,0.0,0.5,2023
Wendell Moore Jr.,SG,21.0,29.0,2.0,5.3,1.4,0.6,0.6,0.3,0.2,0.3,0.419,0.118,0.8,2023
Ryan Arcidiacono,PG,28.0,20.0,4.0,8.6,1.3,0.8,1.2,0.3,0.0,0.4,0.243,0.348,,2023
KZ Okpala,PF,23.0,35.0,3.0,7.1,1.3,1.0,0.4,0.2,0.2,0.2,0.421,0.333,0.875,2023
Vít Krejčí,PG,22.0,29.0,0.0,5.7,1.2,0.9,0.6,0.2,0.0,0.2,0.405,0.238,0.5,2023
Noah Vonleh,C,27.0,23.0,1.0,7.4,1.1,2.1,0.3,0.1,0.3,0.5,0.458,0.25,1.0,2023
Justin Jackson,SF,27.0,23.0,0.0,4.7,0.9,0.7,0.4,0.2,0.2,0.1,0.259,0.25,0.5,2023
