Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Nassir Little,PF,19.0,48.0,5.0,11.9,3.6,2.3,0.5,0.3,0.3,0.3,0.43,0.237,0.636,2020
Theo Pinson,SG,24.0,33.0,0.0,11.1,3.6,1.6,1.7,0.5,0.1,1.0,0.29,0.188,0.938,2020
D.J. Wilson,PF,23.0,37.0,1.0,9.8,3.6,2.5,0.7,0.1,0.1,0.5,0.394,0.247,0.611,2020
Kyle O'Quinn,C,29.0,29.0,2.0,10.8,3.5,4.0,1.8,0.2,0.8,0.7,0.494,0.259,0.55,2020
Kenrich Williams,PF,25.0,39.0,18.0,21.3,3.5,4.8,1.5,0.7,0.5,0.6,0.347,0.258,0.346,2020
Javonte Green,SG,26.0,48.0,2.0,9.8,3.4,1.9,0.5,0.5,0.2,0.5,0.5,0.273,0.667,2020
Kevon Looney,C,23.0,20.0,4.0,13.1,3.4,3.3,1.0,0.6,0.3,0.6,0.367,0.071,0.75,2020
Semi Ojeleye,PF,25.0,69.0,6.0,14.7,3.4,2.1,0.5,0.3,0.1,0.3,0.408,0.378,0.875,2020
Grant Williams,PF,21.0,69.0,5.0,15.1,3.4,2.6,1.0,0.4,0.5,0.7,0.412,0.25,0.722,2020
Carsen Edwards,SG,21.0,37.0,0.0,9.5,3.3,1.3,0.6,0.3,0.1,0.4,0.328,0.316,0.684,2020
Ty Jerome,SG,22.0,31.0,0.0,10.6,3.3,1.5,1.4,0.5,0.1,0.6,0.336,0.28,0.75,2020
Rodney McGruder,SG,28.0,56.0,4.0,15.6,3.3,2.7,0.6,0.5,0.1,0.4,0.398,0.27,0.559,2020
Jordan Bell,C,25.0,29.0,0.0,8.8,3.2,2.8,0.6,0.1,0.3,0.7,0.522,0.333,0.613,2020
Jordan Bell,C,25.0,27.0,0.0,8.7,3.1,2.9,0.5,0.1,0.4,0.7,0.533,0.222,0.586,2020
Goga Bitadze,C,20.0,54.0,2.0,8.7,3.2,2.0,0.4,0.2,0.7,0.5,0.467,0.19,0.727,2020
Matthew Dellavedova,PG,29.0,57.0,4.0,14.4,3.1,1.3,3.2,0.4,0.0,1.0,0.354,0.231,0.865,2020
Rayjon Tucker,SG,22.0,20.0,0.0,8.1,3.1,1.0,0.3,0.1,0.1,0.4,0.465,0.176,0.826,2020
Bruno Caboclo,C,24.0,30.0,0.0,8.1,3.0,2.0,0.4,0.5,0.6,0.4,0.427,0.182,0.889,2020
Bruno Caboclo,C,24.0,22.0,0.0,8.7,2.8,2.0,0.5,0.5,0.5,0.3,0.406,0.16,0.667,2020
T.J. Leaf,PF,22.0,28.0,1.0,7.9,3.0,2.5,0.3,0.4,0.1,0.3,0.419,0.278,0.438,2020
Admiral Schofield,PF,22.0,33.0,2.0,11.2,3.0,1.4,0.5,0.2,0.1,0.2,0.38,0.311,0.667,2020
Chris Silva,PF,23.0,44.0,0.0,7.9,3.0,2.9,0.5,0.2,0.5,0.7,0.615,0.0,0.673,2020
Thanasis Antetokounmpo,SF,27.0,20.0,2.0,6.5,2.8,1.2,0.8,0.4,0.1,0.6,0.5,0.0,0.412,2020
Deonte Burton,SF,26.0,39.0,0.0,9.1,2.7,1.5,0.4,0.2,0.3,0.5,0.344,0.189,0.571,2020
Justin James,SF,23.0,36.0,0.0,6.4,2.5,0.9,0.5,0.2,0.3,0.2,0.417,0.31,0.476,2020
Romeo Langford,SG,20.0,32.0,2.0,11.6,2.5,1.3,0.4,0.3,0.3,0.3,0.35,0.185,0.72,2020
Michael Kidd-Gilchrist,PF,26.0,25.0,0.0,11.2,2.4,2.7,0.6,0.1,0.2,0.6,0.333,0.25,0.786,2020
Caleb Swanigan,PF,22.0,27.0,1.0,10.7,2.4,3.7,1.1,0.1,0.3,1.4,0.596,0.0,0.529,2020
Caleb Swanigan,PF,22.0,20.0,1.0,13.3,3.0,4.7,1.5,0.1,0.3,1.6,0.605,0.0,0.533,2020
Stanley Johnson,PF,23.0,25.0,0.0,6.0,2.4,1.5,0.8,0.2,0.2,0.6,0.373,0.292,0.563,2020
Terance Mann,SF,23.0,41.0,6.0,8.8,2.4,1.3,1.3,0.3,0.1,0.4,0.468,0.35,0.667,2020
Norvel Pelle,C,26.0,24.0,0.0,9.7,2.4,3.0,0.3,0.1,1.3,0.8,0.521,0.0,0.5,2020
Thabo Sefolosha,PF,35.0,41.0,0.0,10.6,2.2,2.3,0.6,0.6,0.3,0.4,0.407,0.278,0.375,2020
Wenyen Gabriel,PF,22.0,30.0,1.0,7.8,2.1,1.7,0.3,0.4,0.2,0.5,0.438,0.3,0.682,2020
Derrick Walton,PG,24.0,26.0,1.0,9.5,2.0,0.6,1.0,0.3,0.0,0.2,0.462,0.417,0.778,2020
Derrick Walton,PG,24.0,23.0,1.0,9.7,2.2,0.7,1.0,0.2,0.0,0.2,0.472,0.429,0.778,2020
Vincent Poirier,C,26.0,22.0,0.0,5.9,1.9,2.0,0.4,0.1,0.4,0.4,0.472,0.5,0.857,2020
Ed Davis,C,30.0,28.0,1.0,10.8,1.8,3.8,0.4,0.4,0.3,0.5,0.478,,0.5,2020
Juwan Morgan,PF,22.0,21.0,0.0,6.4,1.7,1.4,0.3,0.0,0.1,0.3,0.577,0.375,0.75,2020
Jared Dudley,PF,34.0,45.0,1.0,8.1,1.5,1.2,0.6,0.3,0.1,0.2,0.4,0.429,1.0,2020
Tyson Chandler,C,37.0,26.0,5.0,8.4,1.3,2.5,0.2,0.2,0.3,0.3,0.778,,0.462,2020
Malcolm Miller,SF,26.0,28.0,1.0,5.8,1.3,0.6,0.4,0.2,0.1,0.1,0.414,0.364,0.375,2020
