Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Ray McCallum,PG,24.0,31.0,3.0,8.3,2.2,1.0,1.1,0.2,0.1,0.4,0.403,0.313,0.9,2016
Phil Pressey,PG,24.0,23.0,0.0,12.3,3.3,1.3,3.3,0.8,0.2,1.4,0.385,0.222,0.52,2016
Reggie Bullock,SF,24.0,37.0,0.0,11.6,3.3,1.8,0.7,0.3,0.1,0.2,0.439,0.415,0.933,2016
Mike Muscala,C,24.0,60.0,0.0,9.4,3.3,2.0,0.6,0.2,0.5,0.5,0.5,0.308,0.795,2016
Kevin Garnett,PF,39.0,38.0,38.0,14.6,3.2,3.9,1.6,0.7,0.3,0.4,0.47,0.0,0.667,2016
Jason Thompson,C,29.0,47.0,7.0,10.0,3.1,2.9,0.6,0.3,0.4,0.3,0.481,0.333,0.704,2016
Jason Thompson,C,29.0,28.0,1.0,6.4,2.1,1.9,0.7,0.1,0.3,0.3,0.476,,0.625,2016
Luc Mbah a Moute,PF,29.0,75.0,61.0,17.0,3.1,2.3,0.4,0.6,0.3,0.5,0.454,0.325,0.526,2016
Rashad Vaughn,SG,19.0,70.0,6.0,14.3,3.1,1.3,0.6,0.4,0.2,0.4,0.305,0.293,0.8,2016
Kirk Hinrich,PG,35.0,46.0,7.0,13.7,3.0,1.5,1.6,0.3,0.0,0.7,0.38,0.387,0.938,2016
Kirk Hinrich,PG,35.0,35.0,7.0,15.9,3.8,1.7,1.7,0.4,0.0,0.8,0.398,0.411,0.938,2016
Johnny O'Bryant,PF,22.0,66.0,4.0,13.0,3.0,2.7,0.5,0.3,0.1,0.5,0.411,1.0,0.675,2016
C.J. Wilcox,SG,25.0,23.0,0.0,7.3,3.0,0.5,0.4,0.4,0.1,0.1,0.394,0.391,0.75,2016
Chris Johnson,SF,25.0,70.0,2.0,12.2,2.9,1.9,0.6,0.5,0.3,0.6,0.371,0.273,0.81,2016
James Michael McAdoo,PF,23.0,41.0,1.0,6.4,2.9,1.4,0.4,0.2,0.2,0.4,0.536,0.5,0.531,2016
Tayshaun Prince,SF,35.0,77.0,44.0,19.0,2.9,1.9,0.9,0.5,0.2,0.4,0.445,0.174,0.684,2016
Jared Cunningham,SG,24.0,44.0,3.0,9.3,2.7,0.9,0.5,0.3,0.0,0.5,0.343,0.308,0.655,2016
Jared Cunningham,SG,24.0,40.0,3.0,8.9,2.6,0.7,0.5,0.3,0.1,0.5,0.352,0.313,0.625,2016
Rasual Butler,SF,36.0,46.0,0.0,9.4,2.7,1.2,0.5,0.3,0.5,0.2,0.471,0.306,0.688,2016
Drew Gooden,PF,34.0,30.0,0.0,10.2,2.7,2.8,0.4,0.3,0.4,0.4,0.32,0.171,0.643,2016
R.J. Hunter,SG,22.0,36.0,0.0,8.8,2.7,1.0,0.4,0.4,0.1,0.3,0.367,0.302,0.857,2016
Kostas Papanikolaou,SF,25.0,26.0,6.0,11.3,2.6,1.5,0.6,0.5,0.2,0.8,0.364,0.313,0.643,2016
Anderson Varejão,C,33.0,53.0,0.0,9.4,2.6,2.7,0.7,0.3,0.2,0.4,0.427,0.0,0.64,2016
Anderson Varejão,C,33.0,31.0,0.0,10.0,2.6,2.9,0.6,0.4,0.2,0.5,0.421,0.0,0.762,2016
Anderson Varejão,C,33.0,22.0,0.0,8.5,2.6,2.3,0.7,0.2,0.2,0.3,0.438,,0.552,2016
Matt Bonner,C,35.0,30.0,2.0,6.9,2.5,0.9,0.3,0.2,0.0,0.1,0.509,0.441,0.75,2016
Adreian Payne,PF,24.0,52.0,2.0,9.3,2.5,2.1,0.6,0.3,0.2,0.7,0.366,0.281,0.654,2016
Kendrick Perkins,C,31.0,37.0,5.0,14.6,2.5,3.5,0.8,0.3,0.3,1.1,0.533,,0.44,2016
Pablo Prigioni,PG,38.0,59.0,3.0,13.9,2.5,1.9,2.2,0.9,0.0,0.8,0.374,0.295,0.875,2016
Sonny Weems,SF,29.0,43.0,0.0,11.6,2.5,1.2,1.1,0.2,0.0,1.0,0.382,0.366,0.533,2016
Sonny Weems,SG,29.0,36.0,0.0,11.7,2.5,1.1,1.3,0.3,0.0,1.0,0.393,0.406,0.538,2016
Jarell Eddie,SF,24.0,26.0,0.0,5.7,2.4,0.9,0.2,0.2,0.0,0.0,0.308,0.319,1.0,2016
Jeremy Evans,SF,28.0,30.0,2.0,8.4,2.4,1.8,0.1,0.2,0.3,0.2,0.542,0.25,0.714,2016
Tyler Hansbrough,PF,30.0,44.0,0.0,7.8,2.4,2.0,0.2,0.3,0.2,0.3,0.451,0.667,0.585,2016
Sergey Karasev,SF,22.0,40.0,5.0,10.0,2.4,1.5,0.9,0.2,0.1,0.6,0.405,0.297,0.929,2016
K.J. McDaniels,SF,22.0,37.0,1.0,6.4,2.4,1.1,0.3,0.2,0.2,0.5,0.403,0.28,0.8,2016
Lamar Patterson,SG,24.0,35.0,0.0,11.3,2.4,1.4,1.1,0.3,0.1,0.7,0.35,0.245,0.727,2016
Damjan Rudež,SF,29.0,33.0,0.0,8.4,2.3,0.6,0.3,0.1,0.0,0.4,0.403,0.34,1.0,2016
Lucas Nogueira,C,23.0,29.0,1.0,7.8,2.2,1.6,0.2,0.4,0.4,0.4,0.636,0.333,0.533,2016
DeJuan Blair,C,26.0,29.0,0.0,7.5,2.1,2.0,0.4,0.3,0.1,0.5,0.412,0.0,0.385,2016
Nick Collison,PF,35.0,59.0,4.0,11.8,2.1,2.9,0.9,0.3,0.3,0.8,0.459,0.0,0.697,2016
Chris Copeland,PF,31.0,24.0,1.0,6.5,2.1,0.4,0.5,0.1,0.0,0.3,0.333,0.278,0.857,2016
Devyn Marble,SG,23.0,28.0,0.0,8.9,2.1,1.4,0.4,0.5,0.0,0.3,0.296,0.25,0.417,2016
Lou Amundson,PF,33.0,29.0,0.0,7.0,1.8,1.7,0.4,0.2,0.2,0.5,0.358,,0.519,2016
Damien Inglis,SF,20.0,20.0,1.0,7.8,1.8,1.6,0.5,0.3,0.2,0.6,0.351,0.231,0.875,2016
Elijah Millsap,SG,28.0,20.0,0.0,8.7,1.8,1.8,1.0,0.4,0.2,0.5,0.282,0.083,0.722,2016
Terry Rozier,PG,21.0,39.0,0.0,8.0,1.8,1.6,0.9,0.2,0.0,0.5,0.274,0.222,0.8,2016
Udonis Haslem,PF,35.0,37.0,0.0,7.0,1.6,2.0,0.4,0.1,0.1,0.1,0.377,0.111,0.75,2016
Mitch McGary,PF,23.0,20.0,0.0,3.6,1.3,0.9,0.2,0.1,0.1,0.4,0.478,0.0,0.4,2016
Mike Miller,SF,35.0,47.0,2.0,7.9,1.3,1.1,0.9,0.3,0.1,0.4,0.355,0.365,,2016
Pat Connaughton,SG,23.0,34.0,0.0,4.2,1.1,0.9,0.3,0.1,0.0,0.3,0.265,0.238,1.0,2016
James Young,SG,20.0,29.0,0.0,6.9,1.0,0.9,0.3,0.2,0.0,0.2,0.306,0.231,0.25,2016
Aaron Harrison,SG,21.0,21.0,0.0,4.4,0.9,0.7,0.1,0.3,0.0,0.2,0.263,0.3,0.417,2016
Sasha Kaun,C,30.0,25.0,0.0,3.8,0.9,1.0,0.1,0.2,0.2,0.3,0.529,,0.455,2016
