Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Jordan Mickey,PF,23.0,23.0,3.0,12.3,4.0,3.5,0.4,0.3,0.4,0.8,0.476,0.125,0.684,2018
Paul Zipser,SF,23.0,54.0,12.0,15.3,4.0,2.4,0.9,0.4,0.3,0.8,0.346,0.336,0.76,2018
Cedi Osman,SF,22.0,61.0,12.0,11.0,3.9,2.0,0.7,0.4,0.0,0.5,0.484,0.368,0.565,2018
Patrick Patterson,PF,28.0,82.0,3.0,15.5,3.9,2.4,0.7,0.6,0.3,0.4,0.398,0.386,0.87,2018
Sindarius Thornwell,SG,23.0,73.0,16.0,15.8,3.9,1.9,0.9,0.7,0.3,0.7,0.429,0.377,0.67,2018
Joe Young,PG,25.0,53.0,1.0,10.5,3.9,1.2,0.7,0.3,0.0,0.5,0.43,0.379,0.759,2018
Wes Iwundu,SF,23.0,62.0,12.0,16.5,3.7,2.2,0.9,0.5,0.2,0.5,0.427,0.196,0.723,2018
Ante Žižić,C,21.0,32.0,2.0,6.7,3.7,1.9,0.2,0.1,0.4,0.3,0.731,,0.724,2018
Ivica Zubac,C,20.0,43.0,0.0,9.5,3.7,2.9,0.6,0.2,0.3,0.6,0.5,0.0,0.765,2018
Alex Caruso,PG,23.0,37.0,7.0,15.2,3.6,1.8,2.0,0.6,0.3,1.1,0.431,0.302,0.7,2018
Tarik Black,C,26.0,51.0,2.0,10.5,3.5,3.2,0.3,0.4,0.6,0.7,0.591,0.091,0.46,2018
Salah Mejri,C,31.0,61.0,1.0,12.0,3.5,4.0,0.6,0.4,1.1,0.6,0.642,0.0,0.576,2018
Malachi Richardson,SG,22.0,26.0,4.0,12.5,3.4,1.3,0.5,0.4,0.0,0.4,0.333,0.3,0.773,2018
Malachi Richardson,SG,22.0,25.0,4.0,12.8,3.5,1.3,0.5,0.4,0.0,0.4,0.33,0.308,0.773,2018
Arron Afflalo,SG,32.0,53.0,3.0,12.9,3.4,1.2,0.6,0.1,0.2,0.4,0.401,0.386,0.846,2018
Meyers Leonard,C,25.0,33.0,2.0,7.7,3.4,2.1,0.5,0.2,0.0,0.3,0.59,0.423,0.818,2018
Jason Smith,C,31.0,33.0,2.0,8.6,3.4,1.6,0.4,0.1,0.4,0.5,0.391,0.125,0.905,2018
Dwayne Bacon,SG,22.0,53.0,6.0,13.5,3.3,2.3,0.7,0.3,0.0,0.4,0.375,0.256,0.8,2018
Juancho Hernangómez,PF,22.0,25.0,3.0,11.1,3.3,2.2,0.5,0.2,0.1,0.4,0.387,0.28,0.833,2018
Jason Terry,SG,40.0,51.0,4.0,16.0,3.3,0.9,1.2,0.8,0.3,0.5,0.383,0.348,0.889,2018
Malik Beasley,SG,21.0,62.0,0.0,9.4,3.2,1.1,0.5,0.2,0.1,0.4,0.41,0.341,0.667,2018
Kyle Collinsworth,SF,26.0,32.0,2.0,15.0,3.2,3.3,1.8,0.5,0.3,0.8,0.384,0.235,0.525,2018
Jared Dudley,PF,32.0,48.0,0.0,14.3,3.2,2.0,1.6,0.5,0.2,0.6,0.393,0.363,0.771,2018
Derrick Jones Jr.,SF,20.0,20.0,8.0,12.3,3.1,1.9,0.5,0.2,0.7,0.4,0.396,0.167,0.667,2018
Terrance Ferguson,SG,19.0,61.0,12.0,12.5,3.1,0.8,0.3,0.4,0.2,0.2,0.414,0.333,0.9,2018
Gary Payton II,PG,25.0,23.0,6.0,9.6,3.0,1.9,0.9,0.3,0.1,0.3,0.405,0.24,0.333,2018
Tim Frazier,PG,27.0,59.0,11.0,14.2,3.0,1.9,3.3,0.8,0.1,1.0,0.395,0.304,0.767,2018
Abdel Nader,SF,24.0,48.0,1.0,10.9,3.0,1.5,0.5,0.3,0.2,0.7,0.336,0.354,0.59,2018
Davon Reed,SG,22.0,21.0,1.0,11.5,3.0,1.9,0.6,0.5,0.1,0.5,0.289,0.289,0.667,2018
T.J. Leaf,PF,20.0,53.0,0.0,8.7,2.9,1.5,0.2,0.1,0.1,0.2,0.471,0.429,0.625,2018
Semi Ojeleye,PF,23.0,73.0,0.0,15.8,2.7,2.2,0.3,0.3,0.1,0.3,0.346,0.32,0.61,2018
Ekpe Udoh,C,30.0,63.0,3.0,12.9,2.6,2.4,0.8,0.7,1.2,0.3,0.5,0.0,0.75,2018
Bobby Brown,PG,33.0,20.0,0.0,5.8,2.5,0.4,0.6,0.2,0.0,0.5,0.328,0.275,0.5,2018
Lucas Nogueira,C,25.0,49.0,3.0,8.5,2.5,1.8,0.4,0.5,0.9,0.3,0.613,0.263,0.679,2018
Ron Baker,SG,24.0,29.0,1.0,13.3,2.4,1.0,1.6,0.9,0.2,0.6,0.339,0.333,0.769,2018
Guerschon Yabusele,PF,22.0,33.0,4.0,7.1,2.4,1.6,0.5,0.1,0.2,0.4,0.426,0.324,0.682,2018
Rashad Vaughn,SG,21.0,28.0,0.0,7.6,2.3,0.8,0.5,0.2,0.1,0.2,0.411,0.378,0.667,2018
Rashad Vaughn,SG,21.0,22.0,0.0,7.9,2.7,0.8,0.5,0.2,0.1,0.2,0.42,0.371,0.667,2018
Aaron Brooks,PG,33.0,32.0,1.0,5.9,2.3,0.5,0.6,0.2,0.0,0.3,0.406,0.355,0.727,2018
John Holland,SF,29.0,24.0,0.0,7.3,2.3,1.0,0.2,0.3,0.1,0.3,0.288,0.306,0.692,2018
Josh Huestis,PF,26.0,69.0,10.0,14.2,2.3,2.3,0.3,0.2,0.6,0.4,0.33,0.287,0.3,2018
Brandon Paul,SG,26.0,64.0,2.0,9.0,2.3,1.1,0.6,0.4,0.1,0.5,0.433,0.278,0.512,2018
Caleb Swanigan,PF,20.0,27.0,3.0,7.0,2.3,2.0,0.5,0.2,0.1,0.7,0.4,0.125,0.667,2018
Eric Moreland,PF,26.0,67.0,3.0,12.0,2.1,4.1,1.2,0.5,0.8,0.6,0.541,,0.379,2018
Ryan Arcidiacono,PG,23.0,24.0,0.0,12.7,2.0,1.0,1.5,0.5,0.0,0.5,0.415,0.29,0.833,2018
Quincy Pondexter,SF,29.0,23.0,1.0,8.5,2.0,1.2,0.4,0.3,0.1,0.5,0.286,0.136,0.824,2018
Dakari Johnson,C,22.0,31.0,6.0,5.2,1.8,1.1,0.3,0.2,0.3,0.1,0.564,,0.55,2018
DeAndre Liggins,SG,29.0,58.0,4.0,12.5,1.7,1.3,0.8,0.6,0.2,0.3,0.377,0.358,0.4,2018
DeAndre Liggins,SG,29.0,31.0,1.0,15.5,1.8,1.6,0.9,0.9,0.3,0.4,0.338,0.306,0.4,2018
DeAndre Liggins,SG,29.0,27.0,3.0,9.0,1.6,1.0,0.8,0.4,0.1,0.3,0.439,0.471,,2018
Andrew Bogut,C,33.0,24.0,5.0,9.0,1.5,3.3,0.6,0.2,0.5,0.8,0.68,,1.0,2018
Richard Jefferson,SF,37.0,20.0,0.0,8.2,1.5,0.9,0.8,0.1,0.1,0.3,0.444,0.286,0.571,2018
Marcus Georges-Hunt,SG,23.0,42.0,0.0,5.3,1.4,0.4,0.2,0.1,0.0,0.1,0.438,0.267,0.619,2018
Jake Layman,SF,23.0,35.0,1.0,4.6,1.0,0.5,0.3,0.2,0.1,0.1,0.298,0.2,0.667,2018
Alex Poythress,PF,24.0,25.0,0.0,4.2,1.0,0.7,0.1,0.1,0.0,0.1,0.423,0.364,,2018
D.J. Wilson,PF,21.0,22.0,0.0,3.2,1.0,0.5,0.1,0.1,0.0,0.2,0.563,0.4,0.5,2018
Julyan Stone,SG,29.0,23.0,0.0,7.6,0.8,1.3,1.1,0.2,0.1,0.3,0.462,0.462,0.5,2018
Cole Aldrich,C,29.0,21.0,0.0,2.3,0.6,0.7,0.1,0.1,0.0,0.0,0.333,,0.333,2018
