Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Ignas Brazdeikis,SF,23.0,42.0,1.0,12.8,5.0,1.7,0.9,0.2,0.1,0.4,0.431,0.31,0.656,2022
Jock Landale,C,26.0,54.0,1.0,10.9,4.9,2.6,0.8,0.2,0.3,0.6,0.495,0.326,0.829,2022
Rajon Rondo,PG,35.0,39.0,1.0,17.9,4.8,2.8,4.4,0.8,0.2,1.7,0.386,0.352,0.731,2022
Rajon Rondo,PG,35.0,21.0,1.0,19.5,6.2,2.8,4.9,0.9,0.0,1.6,0.429,0.397,0.75,2022
Brandon Goodwin,PG,26.0,36.0,5.0,13.9,4.8,1.9,2.5,0.7,0.0,1.0,0.416,0.345,0.632,2022
Josh Green,SG,21.0,67.0,3.0,15.5,4.8,2.4,1.2,0.7,0.2,0.7,0.508,0.359,0.689,2022
John Konchar,SG,25.0,72.0,7.0,17.9,4.8,4.6,1.5,0.6,0.3,0.4,0.515,0.413,0.551,2022
Xavier Tillman Sr.,PF,23.0,53.0,2.0,13.2,4.8,3.0,1.2,0.9,0.3,0.6,0.454,0.204,0.648,2022
Greg Brown III,SF,20.0,48.0,6.0,13.3,4.7,2.8,0.7,0.5,0.5,0.8,0.426,0.311,0.677,2022
David Duke Jr.,PG,22.0,22.0,7.0,15.5,4.7,3.0,0.8,0.6,0.3,0.4,0.361,0.243,0.81,2022
James Bouknight,SG,21.0,31.0,0.0,9.8,4.6,1.7,0.8,0.2,0.0,0.5,0.348,0.347,0.871,2022
Maurice Harkless,SF,28.0,47.0,24.0,18.4,4.6,2.4,0.5,0.6,0.5,0.7,0.459,0.307,0.714,2022
Svi Mykhailiuk,SF,24.0,56.0,5.0,12.8,4.6,1.6,0.8,0.5,0.1,0.6,0.389,0.306,0.865,2022
Romeo Langford,SG,22.0,48.0,5.0,16.1,4.5,2.3,0.4,0.5,0.3,0.3,0.435,0.341,0.548,2022
Romeo Langford,SG,22.0,44.0,5.0,16.5,4.7,2.4,0.4,0.5,0.4,0.4,0.429,0.349,0.588,2022
Khem Birch,C,29.0,55.0,28.0,18.0,4.5,4.3,1.0,0.5,0.5,0.5,0.485,0.0,0.746,2022
Marquese Chriss,PF,24.0,34.0,0.0,10.2,4.5,3.0,0.5,0.4,0.4,0.5,0.463,0.32,0.667,2022
Taj Gibson,C,36.0,52.0,4.0,18.2,4.4,4.4,0.6,0.4,0.8,0.5,0.518,0.395,0.808,2022
Timothé Luwawu-Cabarrot,SF,26.0,52.0,18.0,13.2,4.4,1.6,0.8,0.3,0.1,0.4,0.398,0.361,0.854,2022
Moses Moody,SG,19.0,52.0,11.0,11.7,4.4,1.5,0.4,0.1,0.2,0.3,0.437,0.364,0.778,2022
Davon Reed,SG,26.0,48.0,5.0,13.9,4.4,2.3,1.1,0.5,0.2,0.3,0.503,0.43,0.667,2022
Delon Wright,SG,29.0,77.0,8.0,18.9,4.4,2.9,2.4,1.2,0.2,0.6,0.454,0.379,0.857,2022
Moses Brown,C,22.0,40.0,6.0,8.6,4.3,3.4,0.0,0.2,0.4,0.5,0.593,,0.597,2022
Moses Brown,C,22.0,26.0,1.0,6.5,3.1,2.3,0.0,0.1,0.3,0.5,0.54,,0.628,2022
DeAndre Jordan,C,33.0,48.0,20.0,13.0,4.3,5.5,0.4,0.3,0.7,0.8,0.643,,0.55,2022
DeAndre Jordan,C,33.0,32.0,19.0,12.8,4.1,5.4,0.4,0.3,0.8,0.7,0.674,,0.462,2022
Troy Brown Jr.,SF,22.0,66.0,7.0,16.0,4.3,3.1,1.0,0.5,0.1,0.4,0.419,0.353,0.769,2022
Malachi Flynn,PG,23.0,44.0,5.0,12.2,4.3,1.4,1.6,0.5,0.1,0.3,0.393,0.333,0.625,2022
Boban Marjanović,C,33.0,23.0,0.0,5.6,4.3,1.7,0.1,0.0,0.1,0.7,0.6,0.25,0.591,2022
Yuta Watanabe,SF,27.0,38.0,4.0,11.7,4.3,2.4,0.6,0.3,0.4,0.5,0.406,0.342,0.6,2022
Jevon Carter,PG,26.0,66.0,3.0,13.7,4.2,1.7,1.5,0.4,0.2,0.5,0.387,0.388,0.833,2022
Jevon Carter,PG,26.0,46.0,1.0,12.0,3.6,1.5,1.0,0.3,0.2,0.6,0.333,0.331,0.7,2022
Jevon Carter,PG,26.0,20.0,2.0,17.7,5.6,2.2,2.5,0.5,0.2,0.4,0.506,0.558,1.0,2022
Santi Aldama,PF,21.0,32.0,0.0,11.3,4.1,2.7,0.7,0.2,0.3,0.5,0.402,0.125,0.625,2022
Anthony Gill,PF,29.0,44.0,0.0,10.5,4.1,1.9,0.6,0.1,0.3,0.4,0.569,0.538,0.808,2022
Markus Howard,SG,22.0,31.0,0.0,5.7,4.1,0.4,0.2,0.3,0.0,0.2,0.386,0.4,0.87,2022
Frank Ntilikina,SG,23.0,58.0,5.0,11.8,4.1,1.4,1.2,0.5,0.1,0.5,0.399,0.342,0.96,2022
Juan Toscano-Anderson,SF,28.0,73.0,6.0,13.6,4.1,2.4,1.7,0.7,0.2,0.9,0.489,0.322,0.571,2022
Trevor Ariza,SF,36.0,24.0,11.0,19.3,4.0,3.4,1.1,0.5,0.3,0.5,0.333,0.27,0.556,2022
Andre Iguodala,SF,38.0,31.0,0.0,19.5,4.0,3.2,3.7,0.9,0.7,0.9,0.38,0.23,0.75,2022
Matt Thomas,SG,27.0,40.0,0.0,11.5,4.0,1.3,0.5,0.2,0.1,0.2,0.41,0.385,0.8,2022
Jared Butler,SG,21.0,42.0,1.0,8.6,3.8,1.1,1.5,0.4,0.2,0.8,0.404,0.318,0.688,2022
Sandro Mamukelashvili,PF,22.0,41.0,3.0,9.9,3.8,2.0,0.5,0.2,0.2,0.4,0.496,0.423,0.818,2022
Jordan McLaughlin,PG,25.0,62.0,3.0,14.5,3.8,1.5,2.9,0.9,0.2,0.6,0.44,0.318,0.75,2022
Aaron Nesmith,SF,22.0,52.0,3.0,11.0,3.8,1.7,0.4,0.4,0.1,0.6,0.396,0.27,0.808,2022
Admiral Schofield,SF,24.0,38.0,1.0,12.3,3.8,2.3,0.7,0.1,0.1,0.6,0.419,0.329,0.8,2022
Enes Freedom,C,29.0,35.0,1.0,11.7,3.7,4.6,0.2,0.1,0.4,0.6,0.526,0.4,0.857,2022
Nathan Knight,PF,24.0,37.0,2.0,7.2,3.7,2.3,0.6,0.2,0.2,0.5,0.511,0.308,0.733,2022
KZ Okpala,PF,22.0,21.0,0.0,11.6,3.7,2.0,0.7,0.2,0.3,0.2,0.435,0.346,0.727,2022
Brad Wanamaker,PG,32.0,23.0,2.0,13.9,3.6,1.7,2.4,0.3,0.3,1.0,0.364,0.235,0.92,2022
Brad Wanamaker,PG,32.0,22.0,1.0,13.3,3.5,1.6,2.2,0.2,0.3,1.0,0.361,0.235,0.909,2022
Tomáš Satoranský,SG,30.0,55.0,13.0,16.5,3.6,2.3,3.3,0.5,0.1,0.8,0.377,0.208,0.796,2022
Tomáš Satoranský,SG,30.0,32.0,3.0,15.0,2.8,2.0,2.4,0.4,0.0,0.7,0.299,0.161,0.76,2022
Tomáš Satoranský,PG,30.0,22.0,10.0,18.9,4.9,2.8,4.9,0.7,0.2,1.0,0.476,0.273,0.84,2022
Thanasis Antetokounmpo,SF,29.0,48.0,6.0,9.9,3.6,2.1,0.5,0.3,0.3,0.5,0.547,0.143,0.63,2022
Isaiah Joe,SG,22.0,55.0,1.0,11.1,3.6,1.0,0.6,0.3,0.1,0.3,0.35,0.333,0.935,2022
Tony Snell,SG,30.0,53.0,12.0,15.5,3.5,1.9,0.5,0.3,0.2,0.4,0.404,0.352,1.0,2022
Tony Snell,SG,30.0,38.0,10.0,14.4,2.6,1.9,0.5,0.2,0.2,0.3,0.371,0.32,1.0,2022
Elijah Hughes,SG,23.0,36.0,4.0,12.1,3.5,1.6,0.6,0.4,0.2,0.5,0.326,0.263,0.778,2022
Elijah Hughes,SG,23.0,22.0,3.0,14.6,3.8,1.9,0.7,0.5,0.3,0.5,0.296,0.224,0.667,2022
Paul Millsap,C,36.0,33.0,1.0,11.4,3.5,3.5,0.9,0.3,0.4,0.6,0.391,0.229,0.708,2022
Paul Millsap,C,36.0,24.0,0.0,11.3,3.4,3.7,1.0,0.2,0.5,0.5,0.376,0.222,0.706,2022
Jarrett Culver,SG,22.0,37.0,0.0,9.1,3.5,1.3,0.9,0.5,0.1,0.5,0.378,0.255,0.471,2022
Gorgui Dieng,C,32.0,44.0,3.0,8.4,3.5,2.8,0.8,0.3,0.3,0.5,0.473,0.426,0.731,2022
Kent Bazemore,SF,32.0,39.0,14.0,14.0,3.4,1.8,0.9,0.6,0.2,0.5,0.324,0.363,0.765,2022
Tyler Cook,PF,24.0,20.0,2.0,10.0,3.4,2.7,0.2,0.2,0.2,0.4,0.605,,0.656,2022
Nerlens Noel,C,27.0,25.0,11.0,22.5,3.4,5.6,0.9,1.2,1.2,0.8,0.533,0.0,0.7,2022
Juancho Hernangómez,PF,26.0,40.0,9.0,11.1,3.3,2.5,0.5,0.4,0.3,0.4,0.415,0.348,0.559,2022
Semi Ojeleye,PF,27.0,30.0,0.0,13.5,3.3,2.5,0.3,0.2,0.2,0.3,0.303,0.3,0.793,2022
Semi Ojeleye,PF,27.0,20.0,0.0,15.4,2.9,2.9,0.3,0.3,0.3,0.3,0.257,0.268,0.769,2022
Sterling Brown,SG,26.0,49.0,3.0,12.8,3.3,3.0,0.7,0.3,0.1,0.5,0.381,0.304,0.933,2022
Trent Forrest,PG,23.0,60.0,6.0,12.8,3.3,1.7,1.8,0.5,0.1,0.8,0.49,0.185,0.792,2022
Killian Tillie,C,23.0,36.0,3.0,12.8,3.3,1.7,0.6,0.6,0.4,0.4,0.339,0.314,0.625,2022
Dalano Banton,PG,22.0,64.0,1.0,10.9,3.2,1.9,1.5,0.4,0.2,0.8,0.411,0.255,0.591,2022
Daishen Nix,SG,19.0,24.0,0.0,10.9,3.2,1.4,1.7,0.6,0.0,1.1,0.403,0.269,0.533,2022
Justin Robinson,PG,24.0,25.0,0.0,12.2,3.1,0.8,1.3,0.4,0.0,0.7,0.301,0.295,0.5,2022
Kevin Knox,SF,22.0,30.0,0.0,7.4,3.1,1.5,0.3,0.1,0.1,0.2,0.365,0.278,0.727,2022
Rodney Hood,SF,29.0,52.0,0.0,13.6,3.1,1.5,0.7,0.3,0.1,0.2,0.369,0.33,0.895,2022
Rodney Hood,PF,29.0,39.0,0.0,14.9,3.3,1.7,0.8,0.3,0.1,0.2,0.351,0.3,0.929,2022
Keljin Blevins,SF,26.0,31.0,1.0,11.3,3.1,1.5,0.6,0.4,0.0,0.5,0.306,0.292,0.545,2022
Paul Reed,C,22.0,38.0,2.0,7.9,3.1,2.4,0.4,0.9,0.4,0.3,0.563,0.25,0.429,2022
Charles Bassey,C,21.0,23.0,0.0,7.3,3.0,2.7,0.3,0.2,0.7,0.3,0.638,0.0,0.75,2022
Tony Bradley,C,24.0,55.0,7.0,10.0,3.0,3.4,0.5,0.2,0.6,0.6,0.585,,0.655,2022
Elfrid Payton,PG,27.0,50.0,1.0,11.0,3.0,1.8,2.0,0.5,0.1,0.9,0.383,0.222,0.375,2022
Nick Richards,C,24.0,50.0,5.0,7.3,3.0,1.7,0.3,0.2,0.4,0.5,0.667,,0.698,2022
Bruno Fernando,C,23.0,30.0,0.0,5.1,2.9,1.8,0.2,0.0,0.4,0.5,0.655,0.5,0.625,2022
Bruno Fernando,C,23.0,20.0,0.0,2.9,1.0,0.8,0.2,0.0,0.2,0.3,0.5,1.0,0.8,2022
Skylar Mays,SG,24.0,28.0,5.0,7.9,2.9,0.9,0.6,0.3,0.0,0.4,0.5,0.32,0.889,2022
Denzel Valentine,SG,28.0,24.0,0.0,9.3,2.9,1.8,0.5,0.3,0.0,0.5,0.379,0.404,,2022
Denzel Valentine,SG,28.0,22.0,0.0,9.3,2.9,1.7,0.5,0.3,0.0,0.5,0.371,0.409,,2022
Gary Clark,PF,27.0,38.0,1.0,9.9,2.7,2.4,0.5,0.3,0.2,0.3,0.375,0.4,0.7,2022
Josh Okogie,SG,23.0,49.0,6.0,10.5,2.7,1.4,0.5,0.5,0.2,0.5,0.404,0.298,0.686,2022
Sam Hauser,SF,24.0,26.0,0.0,6.1,2.5,1.1,0.4,0.0,0.1,0.1,0.46,0.432,,2022
Jalen Johnson,PF,20.0,22.0,0.0,5.5,2.4,1.2,0.1,0.1,0.1,0.4,0.537,0.231,0.714,2022
Jake Layman,SF,27.0,34.0,1.0,6.8,2.4,1.1,0.3,0.2,0.1,0.3,0.411,0.229,0.722,2022
Ish Wainright,PF,27.0,45.0,0.0,8.0,2.4,1.2,0.3,0.4,0.1,0.3,0.394,0.322,0.583,2022
Justin Champagnie,SF,20.0,36.0,0.0,7.8,2.3,2.0,0.3,0.2,0.1,0.2,0.463,0.357,1.0,2022
Miles McBride,PG,21.0,40.0,2.0,9.3,2.2,1.1,1.0,0.4,0.0,0.1,0.296,0.25,0.667,2022
Jericho Sims,PF,23.0,41.0,5.0,13.5,2.2,4.1,0.5,0.3,0.5,0.5,0.722,,0.414,2022
Dylan Windler,SF,25.0,50.0,0.0,9.2,2.2,1.8,0.7,0.3,0.1,0.3,0.378,0.3,0.833,2022
Joe Wieskamp,SG,22.0,29.0,0.0,7.1,2.1,0.5,0.3,0.1,0.1,0.1,0.357,0.326,0.538,2022
Chris Chiozza,PG,26.0,34.0,1.0,10.9,2.0,1.1,1.9,0.4,0.0,0.9,0.296,0.321,0.667,2022
Usman Garuba,PF,19.0,24.0,2.0,10.0,2.0,3.5,0.7,0.4,0.5,0.3,0.432,0.25,0.714,2022
JT Thor,PF,19.0,33.0,0.0,7.9,2.0,1.3,0.6,0.2,0.3,0.3,0.436,0.259,0.6,2022
Alize Johnson,PF,25.0,23.0,0.0,7.3,1.8,2.7,0.4,0.2,0.0,0.5,0.436,0.0,0.583,2022
Willie Cauley-Stein,C,28.0,20.0,2.0,9.2,1.7,2.0,0.5,0.3,0.2,0.4,0.457,0.5,0.5,2022
Kevin Pangos,PG,29.0,24.0,3.0,6.9,1.6,0.5,1.3,0.1,0.0,0.3,0.326,0.231,0.75,2022
Charlie Brown Jr.,SG,24.0,22.0,2.0,8.0,1.4,1.5,0.3,0.5,0.2,0.2,0.256,0.083,0.9,2022
Leandro Bolmaro,SF,21.0,35.0,2.0,6.9,1.4,1.2,0.6,0.2,0.0,0.4,0.315,0.278,0.846,2022
Kai Jones,C,21.0,21.0,0.0,3.0,1.0,0.5,0.2,0.0,0.1,0.3,0.643,0.5,0.375,2022
Ed Davis,C,32.0,31.0,3.0,6.5,0.9,2.1,0.2,0.1,0.3,0.2,0.688,,0.429,2022
