Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Talen Horton-Tucker,PG,23.0,51.0,11.0,19.8,10.1,2.4,3.5,0.9,0.4,1.3,0.396,0.33,0.807,2024
Tre Jones,PG,24.0,77.0,48.0,27.8,10.0,3.8,6.2,1.0,0.1,1.5,0.505,0.335,0.856,2024
Caleb Martin,SF,28.0,64.0,23.0,27.4,10.0,4.4,2.2,0.7,0.5,1.2,0.431,0.349,0.778,2024
Patrick Williams,PF,22.0,43.0,30.0,27.3,10.0,3.9,1.5,0.9,0.8,1.3,0.443,0.399,0.788,2024
Vince Williams Jr.,SG,23.0,52.0,33.0,27.6,10.0,5.6,3.4,0.9,0.7,1.8,0.446,0.378,0.8,2024
Josh Richardson,SG,30.0,43.0,6.0,25.7,9.9,2.8,2.4,0.6,0.3,0.8,0.444,0.347,0.944,2024
Jalen Smith,C,23.0,61.0,14.0,17.2,9.9,5.5,1.0,0.3,0.6,0.7,0.592,0.424,0.692,2024
Gordon Hayward,SF,33.0,51.0,28.0,24.4,9.8,3.5,3.1,0.8,0.3,1.3,0.464,0.411,0.742,2024
Gordon Hayward,SF,33.0,25.0,25.0,31.9,14.5,4.7,4.6,1.1,0.5,2.0,0.468,0.361,0.765,2024
Gordon Hayward,SF,33.0,26.0,3.0,17.2,5.3,2.5,1.6,0.5,0.0,0.6,0.453,0.517,0.692,2024
Kelly Olynyk,C,32.0,78.0,27.0,22.6,9.8,5.3,4.4,0.9,0.4,1.9,0.555,0.387,0.833,2024
Kelly Olynyk,C,32.0,50.0,8.0,20.4,8.1,5.1,4.4,0.7,0.2,1.6,0.562,0.429,0.842,2024
Kelly Olynyk,C,32.0,28.0,19.0,26.4,12.7,5.6,4.6,1.3,0.6,2.5,0.548,0.338,0.824,2024
Tari Eason,PF,22.0,22.0,0.0,21.8,9.8,7.0,1.2,1.4,0.9,0.9,0.466,0.36,0.636,2024
Nick Richards,C,26.0,67.0,51.0,26.3,9.7,8.0,0.8,0.4,1.1,1.1,0.691,0.0,0.737,2024
Lonnie Walker IV,SG,25.0,58.0,0.0,17.4,9.7,2.2,1.3,0.6,0.3,0.9,0.423,0.384,0.763,2024
Payton Pritchard,PG,26.0,82.0,5.0,22.3,9.6,3.2,3.4,0.5,0.1,0.7,0.468,0.385,0.821,2024
Amen Thompson,SF,21.0,62.0,23.0,22.4,9.5,6.6,2.6,1.3,0.6,1.5,0.536,0.138,0.684,2024
Josh Hart,SF,28.0,81.0,42.0,33.4,9.4,8.3,4.1,0.9,0.3,1.5,0.434,0.31,0.791,2024
Georges Niang,PF,30.0,82.0,10.0,22.3,9.4,3.4,1.2,0.4,0.2,0.9,0.449,0.376,0.85,2024
Isaac Okoro,SF,23.0,69.0,42.0,27.3,9.4,3.0,1.9,0.8,0.5,0.8,0.49,0.391,0.679,2024
Tre Mann,PG,22.0,41.0,28.0,24.1,9.3,3.6,4.0,1.2,0.1,1.6,0.459,0.373,0.763,2024
Tre Mann,PG,22.0,28.0,28.0,31.0,11.9,4.5,5.2,1.7,0.1,2.0,0.453,0.364,0.759,2024
Malaki Branham,PG,20.0,75.0,29.0,21.3,9.2,2.0,2.1,0.4,0.1,1.2,0.432,0.347,0.873,2024
Andrew Nembhard,PG,24.0,68.0,47.0,25.0,9.2,2.1,4.1,0.9,0.1,1.5,0.498,0.357,0.804,2024
Chris Paul,PG,38.0,58.0,18.0,26.4,9.2,3.9,6.8,1.2,0.1,1.3,0.441,0.371,0.827,2024
Brandin Podziemski,SG,20.0,74.0,28.0,26.6,9.2,5.8,3.7,0.8,0.2,1.2,0.454,0.385,0.633,2024
Duop Reath,C,27.0,68.0,20.0,17.9,9.1,3.7,1.0,0.5,0.6,0.8,0.461,0.359,0.742,2024
Sam Hauser,SF,26.0,79.0,13.0,22.0,9.0,3.5,1.0,0.5,0.3,0.4,0.446,0.424,0.895,2024
Taurean Prince,PF,29.0,78.0,49.0,27.0,8.9,2.9,1.5,0.7,0.4,0.9,0.442,0.396,0.735,2024
Jabari Walker,PF,21.0,72.0,23.0,23.6,8.9,7.1,1.0,0.6,0.3,0.9,0.46,0.295,0.754,2024
Dereck Lively II,C,19.0,55.0,42.0,23.5,8.8,6.9,1.1,0.7,1.4,0.9,0.747,0.0,0.506,2024
Kevin Love,PF,35.0,55.0,5.0,16.8,8.8,6.1,2.1,0.3,0.2,0.9,0.44,0.344,0.787,2024
Terance Mann,SG,27.0,75.0,71.0,25.0,8.8,3.4,1.6,0.6,0.2,0.6,0.515,0.348,0.832,2024
Ausar Thompson,SF,21.0,63.0,38.0,25.1,8.8,6.4,1.9,1.1,0.9,1.3,0.483,0.186,0.597,2024
Draymond Green,PF,33.0,55.0,52.0,27.1,8.6,7.2,6.0,1.0,0.9,2.5,0.497,0.395,0.73,2024
Al Horford,C,37.0,65.0,33.0,26.8,8.6,6.4,2.6,0.6,1.0,0.7,0.511,0.419,0.867,2024
Derrick Jones Jr.,SF,26.0,76.0,66.0,23.5,8.6,3.3,1.0,0.7,0.7,0.9,0.483,0.343,0.713,2024
Gradey Dick,SG,20.0,60.0,17.0,21.1,8.5,2.2,1.1,0.6,0.0,0.8,0.425,0.365,0.863,2024
Dorian Finney-Smith,PF,30.0,68.0,56.0,28.4,8.5,4.7,1.6,0.8,0.6,0.9,0.421,0.348,0.717,2024
Bilal Coulibaly,SF,19.0,63.0,15.0,27.2,8.4,4.1,1.7,0.9,0.8,1.4,0.435,0.346,0.702,2024
Andre Drummond,C,30.0,79.0,10.0,17.1,8.4,9.0,0.5,0.9,0.6,1.0,0.556,0.0,0.592,2024
Miles McBride,PG,23.0,68.0,14.0,19.5,8.3,1.5,1.7,0.7,0.1,0.4,0.452,0.41,0.86,2024
Marcus Sasser,PG,23.0,71.0,11.0,19.0,8.3,1.8,3.3,0.6,0.2,1.3,0.428,0.375,0.879,2024
Josh Green,SG,23.0,57.0,33.0,26.4,8.2,3.2,2.3,0.8,0.2,1.1,0.479,0.385,0.684,2024
Isaiah Joe,SG,24.0,78.0,1.0,18.5,8.2,2.3,1.3,0.6,0.3,0.6,0.458,0.416,0.865,2024
Ziaire Williams,SF,22.0,51.0,15.0,20.4,8.2,3.5,1.5,0.7,0.2,1.3,0.397,0.307,0.827,2024
Kyle Lowry,PG,37.0,60.0,55.0,28.2,8.1,3.2,4.2,1.0,0.4,1.4,0.432,0.392,0.84,2024
Kyle Lowry,PG,37.0,37.0,35.0,28.0,8.2,3.5,4.0,1.1,0.4,1.4,0.426,0.385,0.833,2024
Kyle Lowry,PG,37.0,23.0,20.0,28.4,8.0,2.8,4.6,0.9,0.3,1.4,0.444,0.404,0.848,2024
Walker Kessler,C,22.0,64.0,22.0,23.3,8.1,7.5,0.9,0.5,2.4,1.0,0.654,0.211,0.602,2024
Moses Moody,SG,21.0,66.0,9.0,17.5,8.1,3.0,0.9,0.6,0.4,0.7,0.462,0.36,0.785,2024
Nickeil Alexander-Walker,SG,25.0,82.0,20.0,23.4,8.0,2.0,2.5,0.8,0.5,0.9,0.439,0.391,0.8,2024
Sam Merrill,SG,27.0,61.0,1.0,17.5,8.0,2.0,1.8,0.3,0.1,0.3,0.402,0.404,0.929,2024
Derrick Rose,PG,35.0,24.0,7.0,16.6,8.0,1.9,3.3,0.3,0.1,1.3,0.461,0.366,0.889,2024
Dario Šarić,C,29.0,64.0,9.0,17.2,8.0,4.4,2.3,0.5,0.2,1.2,0.466,0.376,0.849,2024
Trayce Jackson-Davis,PF,23.0,68.0,16.0,16.6,7.9,5.0,1.2,0.4,1.1,0.7,0.702,0.0,0.561,2024
Danté Exum,PG,28.0,55.0,17.0,19.8,7.8,2.7,2.9,0.4,0.1,0.9,0.533,0.491,0.779,2024
Markelle Fultz,PG,25.0,43.0,18.0,21.2,7.8,3.2,2.8,1.0,0.3,1.2,0.472,0.222,0.697,2024
Isaiah Hartenstein,C,25.0,75.0,49.0,25.3,7.8,8.3,2.5,1.2,1.1,1.2,0.644,0.333,0.707,2024
Jordan Hawkins,SG,21.0,67.0,10.0,17.3,7.8,2.2,1.0,0.3,0.1,0.6,0.382,0.366,0.838,2024
Royce O'Neale,SF,30.0,79.0,14.0,24.7,7.7,4.8,2.8,0.7,0.6,0.9,0.397,0.37,0.686,2024
Royce O'Neale,SF,30.0,49.0,6.0,24.5,7.4,4.5,2.8,0.7,0.6,1.0,0.388,0.366,0.682,2024
Royce O'Neale,SF,30.0,30.0,8.0,25.1,8.1,5.2,2.7,0.9,0.5,0.7,0.411,0.376,0.692,2024
Nikola Jović,PF,20.0,46.0,38.0,19.5,7.7,4.2,2.0,0.5,0.3,0.9,0.452,0.399,0.702,2024
Precious Achiuwa,C,24.0,74.0,18.0,21.9,7.6,6.6,1.3,0.6,0.9,1.1,0.501,0.268,0.616,2024
Precious Achiuwa,C,24.0,25.0,0.0,17.5,7.7,5.4,1.8,0.6,0.5,1.2,0.459,0.277,0.571,2024
Precious Achiuwa,PF,24.0,49.0,18.0,24.2,7.6,7.2,1.1,0.6,1.1,1.1,0.525,0.26,0.643,2024
Toumani Camara,PF,23.0,70.0,49.0,24.8,7.5,4.9,1.2,0.9,0.5,1.2,0.45,0.337,0.758,2024
Cody Martin,SF,28.0,28.0,22.0,26.9,7.5,3.9,3.7,1.1,0.6,1.6,0.381,0.314,0.606,2024
Brice Sensabaugh,SF,20.0,32.0,11.0,18.3,7.5,3.2,1.7,0.4,0.2,1.5,0.39,0.296,0.902,2024
Cameron Payne,PG,29.0,78.0,10.0,16.7,7.4,1.5,2.6,0.5,0.1,0.8,0.432,0.39,0.866,2024
Cameron Payne,PG,29.0,47.0,2.0,14.9,6.2,1.3,2.3,0.5,0.1,0.7,0.455,0.397,0.841,2024
Cameron Payne,PG,29.0,31.0,8.0,19.4,9.3,1.8,3.1,0.6,0.3,1.1,0.413,0.382,0.913,2024
Christian Braun,SG,22.0,82.0,4.0,20.2,7.3,3.7,1.6,0.5,0.4,0.7,0.46,0.384,0.694,2024
Jaden Hardy,SG,21.0,73.0,7.0,13.5,7.3,1.8,1.5,0.3,0.1,0.8,0.407,0.362,0.776,2024
Taylor Hendricks,PF,20.0,40.0,23.0,21.4,7.3,4.6,0.8,0.7,0.8,0.7,0.45,0.379,0.793,2024
Paul Reed,C,24.0,82.0,24.0,19.4,7.3,6.0,1.3,0.8,1.0,0.8,0.54,0.368,0.718,2024
Lamar Stevens,PF,26.0,38.0,3.0,14.7,7.2,3.3,0.7,0.6,0.6,0.6,0.45,0.304,0.778,2024
Johnny Juzang,SG,22.0,20.0,5.0,18.6,7.2,1.8,1.2,0.2,0.1,0.7,0.464,0.416,0.714,2024
Kevin Knox,SF,24.0,31.0,11.0,18.1,7.2,2.4,0.7,0.4,0.2,0.7,0.462,0.33,0.909,2024
Trey Lyles,PF,28.0,58.0,0.0,20.0,7.2,4.4,1.2,0.3,0.3,0.7,0.445,0.384,0.7,2024
Jose Alvarado,PG,25.0,56.0,0.0,18.4,7.1,2.3,2.1,1.1,0.3,0.7,0.412,0.377,0.673,2024
Naji Marshall,SF,26.0,66.0,1.0,19.0,7.1,3.6,1.9,0.7,0.2,1.0,0.463,0.387,0.791,2024
Landry Shamet,SG,26.0,46.0,5.0,15.8,7.1,1.3,1.2,0.5,0.2,0.7,0.431,0.338,0.826,2024
James Wiseman,C,22.0,63.0,6.0,17.3,7.1,5.3,0.9,0.2,0.6,1.0,0.613,0.0,0.706,2024
Vasilije Micić,PG,30.0,60.0,21.0,19.6,7.0,1.5,4.4,0.5,0.1,1.7,0.43,0.279,0.813,2024
Vasilije Micić,PG,30.0,30.0,0.0,12.0,3.3,0.8,2.5,0.3,0.1,1.0,0.407,0.244,0.737,2024
Vasilije Micić,PG,30.0,30.0,21.0,27.2,10.8,2.1,6.2,0.7,0.1,2.3,0.437,0.294,0.839,2024
Jordan Nwora,SF,25.0,52.0,1.0,13.7,7.0,2.9,1.2,0.5,0.3,1.0,0.462,0.336,0.83,2024
Jordan Nwora,SF,25.0,34.0,1.0,15.6,7.9,3.4,1.3,0.6,0.4,1.2,0.465,0.347,0.833,2024
Quentin Grimes,SG,23.0,51.0,18.0,20.1,7.0,2.0,1.3,0.7,0.1,0.5,0.372,0.338,0.756,2024
Quentin Grimes,SG,23.0,45.0,18.0,20.2,7.3,2.0,1.2,0.7,0.1,0.5,0.395,0.363,0.706,2024
Javon Freeman-Liberty,PG,24.0,22.0,6.0,18.3,7.0,3.2,1.8,0.5,0.2,1.1,0.444,0.238,0.917,2024
Evan Fournier,SG,31.0,32.0,0.0,18.1,6.9,1.8,1.5,0.9,0.2,0.7,0.357,0.254,0.806,2024
Evan Fournier,SG,31.0,29.0,0.0,18.7,7.2,1.9,1.6,0.9,0.2,0.7,0.373,0.27,0.794,2024
Gary Harris,SG,29.0,54.0,27.0,24.0,6.9,1.7,1.6,0.9,0.3,0.6,0.441,0.371,0.756,2024
Killian Hayes,PG,22.0,42.0,31.0,24.0,6.9,2.8,4.9,0.9,0.5,1.2,0.413,0.297,0.66,2024
Bones Hyland,PG,23.0,37.0,5.0,14.6,6.9,1.5,2.5,0.7,0.1,1.2,0.386,0.326,0.783,2024
Trendon Watford,PF,23.0,63.0,2.0,13.6,6.9,3.1,1.3,0.4,0.3,1.0,0.527,0.397,0.794,2024
Aaron Wiggins,SG,25.0,78.0,4.0,15.7,6.9,2.4,1.1,0.7,0.2,0.7,0.562,0.492,0.789,2024
Christian Wood,PF,28.0,50.0,1.0,17.4,6.9,5.1,1.0,0.3,0.7,1.0,0.466,0.307,0.702,2024
Trey Jemison,C,24.0,25.0,14.0,22.9,6.8,5.4,1.1,0.5,1.1,1.4,0.551,,0.84,2024
Trey Jemison,C,24.0,23.0,14.0,24.9,7.4,5.8,1.2,0.5,1.2,1.4,0.551,,0.84,2024
Julian Champagnie,SF,22.0,74.0,59.0,19.8,6.8,2.8,1.4,0.6,0.6,0.8,0.408,0.365,0.815,2024
Jonathan Isaac,PF,26.0,58.0,2.0,15.8,6.8,4.5,0.5,0.7,1.2,0.5,0.51,0.375,0.72,2024
Cedi Osman,SF,28.0,72.0,3.0,17.6,6.8,2.5,1.7,0.5,0.2,0.7,0.479,0.389,0.673,2024
Day'Ron Sharpe,C,22.0,61.0,1.0,15.1,6.8,6.4,1.4,0.4,0.7,1.1,0.571,0.267,0.61,2024
Cason Wallace,SG,20.0,82.0,13.0,20.6,6.8,2.3,1.5,0.9,0.5,0.5,0.491,0.419,0.784,2024
Dāvis Bertāns,PF,31.0,43.0,1.0,15.7,6.7,1.4,0.8,0.6,0.3,0.4,0.393,0.38,0.909,2024
Dāvis Bertāns,PF,31.0,28.0,1.0,20.8,8.8,1.8,0.9,0.8,0.3,0.6,0.394,0.375,0.889,2024
Peyton Watson,SF,21.0,80.0,4.0,18.6,6.7,3.2,1.1,0.5,1.1,0.7,0.465,0.296,0.67,2024
Amir Coffey,SF,26.0,70.0,13.0,20.9,6.6,2.1,1.1,0.6,0.2,0.5,0.472,0.38,0.859,2024
Aaron Holiday,PG,27.0,78.0,1.0,16.3,6.6,1.6,1.8,0.5,0.1,0.7,0.446,0.387,0.921,2024
Dennis Smith Jr.,PG,26.0,56.0,2.0,18.9,6.6,2.9,3.6,1.2,0.2,1.2,0.435,0.294,0.741,2024
Chimezie Metu,C,26.0,51.0,12.0,16.8,6.5,3.8,0.9,0.8,0.3,1.0,0.504,0.298,0.906,2024
Chimezie Metu,C,26.0,37.0,5.0,12.1,5.0,3.0,0.5,0.5,0.2,0.7,0.508,0.294,0.884,2024
Jordan Goodwin,PG,25.0,57.0,12.0,18.5,6.5,4.4,2.7,0.8,0.3,1.0,0.369,0.298,0.746,2024
Jordan Goodwin,PG,25.0,40.0,0.0,14.0,5.0,2.9,2.0,0.6,0.2,0.7,0.389,0.288,0.862,2024
David Roddy,PF,22.0,65.0,13.0,18.1,6.5,3.2,1.2,0.4,0.2,0.9,0.403,0.293,0.691,2024
David Roddy,PF,22.0,48.0,13.0,23.2,8.4,4.2,1.6,0.5,0.2,1.1,0.402,0.301,0.687,2024
Jeff Green,PF,37.0,78.0,6.0,16.8,6.5,2.3,0.9,0.2,0.4,0.6,0.456,0.331,0.819,2024
Isaiah Jackson,C,22.0,59.0,3.0,13.1,6.5,4.0,0.8,0.6,1.0,0.7,0.665,0.0,0.716,2024
Marcus Morris,PF,34.0,49.0,7.0,16.7,6.4,2.7,0.7,0.3,0.3,0.6,0.439,0.403,0.818,2024
Marcus Morris,PF,34.0,37.0,7.0,17.2,6.7,2.9,0.7,0.4,0.3,0.5,0.439,0.4,0.861,2024
Kyle Anderson,PF,30.0,79.0,10.0,22.6,6.4,3.5,4.2,0.9,0.6,1.2,0.46,0.229,0.708,2024
Chris Boucher,PF,31.0,50.0,0.0,14.1,6.4,4.1,0.5,0.3,0.5,0.6,0.507,0.33,0.772,2024
Jared Butler,SG,23.0,40.0,0.0,14.2,6.3,1.5,3.2,0.7,0.2,1.3,0.488,0.308,0.861,2024
Bruno Fernando,C,25.0,45.0,2.0,15.2,6.3,4.3,1.0,0.6,0.6,1.0,0.583,0.0,0.667,2024
Daniel Theis,C,31.0,60.0,3.0,16.9,6.3,4.1,1.0,0.4,0.9,0.7,0.532,0.366,0.76,2024
Daniel Theis,C,31.0,59.0,3.0,17.1,6.3,4.1,1.0,0.4,0.9,0.7,0.536,0.371,0.76,2024
Patrick Beverley,PG,35.0,73.0,13.0,20.0,6.2,3.3,2.9,0.6,0.4,0.9,0.417,0.337,0.822,2024
Patrick Beverley,PG,35.0,47.0,5.0,19.6,6.3,3.1,3.1,0.5,0.4,1.0,0.432,0.321,0.81,2024
Patrick Beverley,PG,35.0,26.0,8.0,20.9,6.0,3.6,2.6,0.7,0.5,0.6,0.391,0.361,0.852,2024
Jae Crowder,PF,33.0,50.0,25.0,23.1,6.2,3.2,1.3,0.8,0.2,0.5,0.422,0.349,0.722,2024
Haywood Highsmith,PF,27.0,66.0,26.0,20.7,6.1,3.2,1.1,0.8,0.5,0.5,0.465,0.396,0.639,2024
Vít Krejčí,PG,23.0,22.0,14.0,24.6,6.1,2.4,2.3,0.6,0.3,0.9,0.49,0.412,0.833,2024
Kris Murray,SF,23.0,62.0,29.0,21.7,6.1,3.6,1.3,0.9,0.3,0.9,0.396,0.268,0.661,2024
Nick Smith Jr.,SG,19.0,51.0,0.0,14.3,5.9,1.4,1.2,0.2,0.1,0.8,0.391,0.432,0.867,2024
Ochai Agbaji,SG,23.0,78.0,28.0,21.0,5.8,2.8,1.1,0.6,0.6,0.8,0.411,0.294,0.661,2024
Ochai Agbaji,SG,23.0,51.0,10.0,19.7,5.4,2.5,0.9,0.5,0.6,0.7,0.426,0.331,0.75,2024
Ochai Agbaji,SG,23.0,27.0,18.0,23.6,6.7,3.3,1.3,0.7,0.6,1.1,0.391,0.217,0.611,2024
Noah Clowney,PF,19.0,23.0,4.0,16.1,5.8,3.5,0.8,0.3,0.7,0.7,0.538,0.364,0.7,2024
Dyson Daniels,PG,20.0,61.0,16.0,22.3,5.8,3.9,2.7,1.4,0.4,1.0,0.447,0.311,0.642,2024
Danilo Gallinari,SF,35.0,49.0,0.0,12.9,5.7,2.2,1.1,0.3,0.1,0.5,0.437,0.323,0.857,2024
Danilo Gallinari,PF,35.0,26.0,0.0,14.8,7.0,2.9,1.2,0.2,0.1,0.5,0.435,0.313,0.839,2024
Thomas Bryant,C,26.0,38.0,4.0,11.6,5.7,3.7,0.6,0.3,0.4,0.6,0.577,0.182,0.872,2024
Torrey Craig,SF,33.0,53.0,14.0,19.8,5.7,4.1,1.1,0.6,0.4,0.6,0.43,0.392,0.75,2024
Larry Nance Jr.,C,31.0,61.0,0.0,19.9,5.7,5.0,1.9,1.0,0.3,0.8,0.573,0.415,0.77,2024
Pat Connaughton,SF,31.0,76.0,3.0,22.1,5.6,3.1,2.1,0.5,0.3,0.6,0.435,0.345,0.759,2024
Craig Porter Jr.,PG,23.0,51.0,6.0,12.7,5.6,2.1,2.3,0.4,0.3,0.9,0.509,0.353,0.732,2024
Mitchell Robinson,C,25.0,31.0,21.0,24.8,5.6,8.5,0.6,1.2,1.1,0.8,0.575,,0.409,2024
Malachi Flynn,PG,25.0,69.0,0.0,12.7,5.5,1.7,1.9,0.6,0.1,0.9,0.418,0.331,0.732,2024
Malachi Flynn,PG,25.0,31.0,0.0,15.3,5.1,2.1,2.4,0.6,0.2,1.1,0.409,0.35,0.773,2024
Malachi Flynn,PG,25.0,24.0,0.0,14.3,8.0,1.8,2.1,0.8,0.1,1.1,0.43,0.316,0.684,2024
Doug McDermott,SF,32.0,64.0,0.0,14.1,5.5,0.9,1.1,0.3,0.0,0.4,0.433,0.41,0.579,2024
Doug McDermott,SF,32.0,46.0,0.0,15.2,6.0,1.0,1.2,0.2,0.0,0.5,0.442,0.439,0.588,2024
Gary Payton II,SG,31.0,44.0,0.0,15.5,5.5,2.6,1.1,0.9,0.4,0.6,0.563,0.364,0.609,2024
Neemias Queta,C,24.0,28.0,0.0,11.9,5.5,4.4,0.7,0.5,0.8,0.5,0.644,,0.714,2024
Ricky Council IV,SG,22.0,32.0,0.0,9.0,5.4,1.4,0.5,0.3,0.0,0.2,0.482,0.375,0.746,2024
Kris Dunn,PG,29.0,66.0,32.0,18.9,5.4,2.9,3.8,1.0,0.4,1.2,0.47,0.369,0.688,2024
Keon Ellis,SG,24.0,57.0,21.0,17.2,5.4,2.2,1.5,0.9,0.5,0.6,0.461,0.417,0.743,2024
Cam Reddish,SF,24.0,48.0,26.0,20.5,5.4,2.1,1.0,1.0,0.3,0.6,0.389,0.336,0.759,2024
Matt Ryan,SF,26.0,28.0,1.0,13.9,5.4,1.4,0.6,0.2,0.0,0.7,0.434,0.451,0.929,2024
Matisse Thybulle,SF,26.0,65.0,19.0,22.9,5.4,2.1,1.4,1.7,0.8,0.6,0.397,0.346,0.759,2024
Sasha Vezenkov,PF,28.0,42.0,0.0,12.2,5.4,2.3,0.5,0.5,0.2,0.3,0.44,0.375,0.8,2024
Dean Wade,PF,27.0,54.0,32.0,20.5,5.4,4.0,0.8,0.7,0.5,0.4,0.414,0.391,0.769,2024
Xavier Tillman Sr.,PF,25.0,54.0,15.0,18.0,5.3,3.9,1.4,0.9,0.8,0.6,0.434,0.247,0.44,2024
Xavier Tillman Sr.,C,25.0,34.0,13.0,20.6,6.0,4.6,1.7,1.2,1.0,0.9,0.408,0.226,0.419,2024
Xavier Tillman Sr.,PF,25.0,20.0,2.0,13.7,4.0,2.7,1.0,0.5,0.5,0.3,0.515,0.286,0.571,2024
Nicolas Batum,PF,35.0,60.0,38.0,25.5,5.3,4.1,2.1,0.8,0.6,0.7,0.453,0.395,0.714,2024
Nicolas Batum,PF,35.0,57.0,38.0,25.9,5.5,4.2,2.2,0.8,0.6,0.7,0.456,0.399,0.714,2024
Luke Kornet,C,28.0,63.0,7.0,15.6,5.3,4.1,1.1,0.4,1.0,0.3,0.7,1.0,0.907,2024
Davion Mitchell,PG,25.0,72.0,4.0,15.3,5.3,1.3,1.9,0.2,0.0,0.6,0.452,0.361,0.714,2024
Mason Plumlee,C,33.0,46.0,11.0,14.7,5.3,5.1,1.2,0.3,0.4,0.8,0.569,0.0,0.707,2024
Stanley Umude,SG,24.0,24.0,2.0,12.8,5.3,2.1,0.5,0.3,0.3,0.6,0.44,0.453,0.906,2024
Aleksej Pokusevski,PF,22.0,28.0,0.0,14.5,5.2,3.2,1.3,0.5,0.5,0.7,0.405,0.327,0.732,2024
Bol Bol,PF,24.0,43.0,0.0,10.9,5.2,3.2,0.4,0.2,0.6,0.4,0.616,0.423,0.789,2024
Brandon Boston Jr.,SF,22.0,32.0,0.0,10.8,5.2,1.6,0.4,0.3,0.3,0.8,0.404,0.269,0.697,2024
Jarred Vanderbilt,PF,24.0,29.0,6.0,20.0,5.2,4.8,1.2,1.2,0.2,1.0,0.518,0.296,0.667,2024
Seth Curry,SG,33.0,44.0,4.0,14.0,5.1,1.5,1.0,0.5,0.1,0.5,0.392,0.352,0.903,2024
Seth Curry,SG,33.0,36.0,3.0,12.7,4.3,1.4,0.8,0.5,0.1,0.4,0.372,0.363,0.895,2024
Drew Eubanks,C,26.0,75.0,6.0,15.6,5.1,4.3,0.8,0.4,0.8,0.8,0.601,1.0,0.774,2024
Bryce McGowens,SG,21.0,59.0,14.0,14.9,5.1,1.7,0.9,0.4,0.2,0.5,0.439,0.333,0.776,2024
Richaun Holmes,C,30.0,40.0,10.0,13.9,5.0,4.6,0.6,0.3,0.5,0.6,0.558,0.333,0.723,2024
Richaun Holmes,C,30.0,23.0,2.0,10.3,3.4,3.4,0.7,0.1,0.4,0.5,0.559,,0.571,2024
Monte Morris,PG,28.0,33.0,0.0,14.4,5.0,1.7,2.1,0.6,0.3,0.2,0.405,0.386,0.684,2024
Monte Morris,PG,28.0,27.0,0.0,15.1,5.1,1.7,2.3,0.7,0.3,0.2,0.417,0.424,0.706,2024
Goga Bitadze,C,24.0,62.0,33.0,15.4,5.0,4.6,1.3,0.5,1.2,0.7,0.603,0.143,0.655,2024
Jevon Carter,PG,28.0,72.0,0.0,13.9,5.0,0.8,1.3,0.5,0.2,0.5,0.378,0.329,0.571,2024
Devonte' Graham,PG,28.0,23.0,0.0,13.6,5.0,1.6,2.1,0.4,0.1,0.7,0.352,0.301,0.813,2024
Isaiah Livers,PF,25.0,23.0,6.0,20.4,5.0,2.1,1.1,0.6,0.2,0.7,0.345,0.286,0.667,2024
Jalen Wilson,PF,23.0,43.0,3.0,15.4,5.0,3.0,1.0,0.3,0.1,0.4,0.425,0.324,0.826,2024
Jock Landale,C,28.0,56.0,3.0,13.6,4.9,3.1,1.2,0.4,0.6,0.6,0.515,0.25,0.8,2024
Garrison Mathews,SG,27.0,66.0,5.0,15.0,4.9,1.4,0.6,0.3,0.1,0.3,0.456,0.44,0.81,2024
Eugene Omoruyi,SF,26.0,43.0,0.0,9.1,4.8,2.0,0.8,0.6,0.1,0.5,0.485,0.283,0.653,2024
Kenrich Williams,PF,29.0,69.0,1.0,14.9,4.7,3.0,1.3,0.6,0.1,0.5,0.468,0.397,0.5,2024
Kenneth Lofton Jr.,PF,21.0,21.0,0.0,9.5,4.6,1.8,1.6,0.3,0.2,0.7,0.462,0.292,0.654,2024
Anthony Black,PG,20.0,69.0,33.0,16.9,4.6,2.0,1.3,0.5,0.3,0.8,0.466,0.394,0.613,2024
Josh Okogie,SG,25.0,60.0,11.0,16.0,4.6,2.6,1.1,0.8,0.4,0.6,0.417,0.309,0.745,2024
Omer Yurtseven,C,25.0,48.0,12.0,11.4,4.6,4.3,0.6,0.2,0.4,0.8,0.538,0.208,0.679,2024
Shake Milton,SG,27.0,48.0,0.0,12.1,4.5,1.6,1.3,0.4,0.1,0.6,0.405,0.281,0.816,2024
Shake Milton,SG,27.0,38.0,0.0,12.9,4.7,1.3,1.3,0.4,0.1,0.7,0.4,0.264,0.818,2024
Delon Wright,PG,31.0,47.0,1.0,15.8,4.5,1.8,2.5,1.1,0.2,0.3,0.394,0.368,0.822,2024
Delon Wright,PG,31.0,33.0,0.0,13.8,4.1,1.8,2.5,1.1,0.2,0.3,0.393,0.368,0.828,2024
A.J. Green,SG,24.0,56.0,0.0,11.0,4.5,1.1,0.5,0.2,0.1,0.2,0.423,0.408,0.895,2024
Kevon Looney,C,27.0,74.0,36.0,16.1,4.5,5.7,1.8,0.4,0.4,0.7,0.597,0.0,0.675,2024
Julian Strawther,SF,21.0,50.0,0.0,10.9,4.5,1.2,0.9,0.3,0.1,0.5,0.369,0.297,0.71,2024
Bismack Biyombo,C,31.0,40.0,27.0,19.8,4.4,5.2,1.3,0.3,0.9,1.1,0.565,,0.481,2024
