Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Rashad Vaughn,SG,20.0,41.0,2.0,11.2,3.5,1.2,0.6,0.5,0.2,0.3,0.365,0.321,0.4,2017
Tyler Zeller,C,27.0,51.0,5.0,10.3,3.5,2.4,0.8,0.1,0.4,0.4,0.494,0.0,0.564,2017
José Calderón,PG,35.0,41.0,13.0,13.1,3.4,1.8,2.1,0.3,0.0,1.0,0.41,0.313,0.917,2017
José Calderón,PG,35.0,24.0,11.0,12.2,3.3,1.8,2.1,0.3,0.0,1.1,0.416,0.353,1.0,2017
Kyle Anderson,SF,23.0,72.0,14.0,14.2,3.4,2.9,1.3,0.7,0.4,0.5,0.445,0.375,0.789,2017
Dragan Bender,PF,19.0,43.0,0.0,13.3,3.4,2.4,0.5,0.2,0.5,0.7,0.354,0.277,0.364,2017
Dejounte Murray,PG,20.0,38.0,8.0,8.5,3.4,1.1,1.3,0.2,0.2,1.0,0.431,0.391,0.7,2017
Darrun Hilliard,SG,23.0,39.0,1.0,9.8,3.3,0.8,0.8,0.3,0.1,0.7,0.373,0.261,0.75,2017
Wade Baldwin,PG,20.0,33.0,1.0,12.3,3.2,1.4,1.8,0.5,0.2,1.2,0.313,0.136,0.838,2017
Paul Pierce,SF,39.0,25.0,7.0,11.1,3.2,1.9,0.4,0.2,0.2,0.6,0.4,0.349,0.769,2017
Briante Weber,PG,24.0,20.0,0.0,10.3,3.1,1.3,1.1,0.6,0.1,0.4,0.417,0.1,0.688,2017
Maurice Ndour,PF,24.0,32.0,4.0,10.3,3.1,2.0,0.3,0.5,0.3,0.4,0.453,0.143,0.731,2017
Jakob Poeltl,C,21.0,54.0,4.0,11.6,3.1,3.1,0.2,0.3,0.4,0.5,0.583,,0.544,2017
Sheldon Mac,SG,24.0,30.0,3.0,9.6,3.0,1.1,0.5,0.3,0.1,0.2,0.4,0.233,0.852,2017
Sasha Vujačić,SG,32.0,42.0,4.0,9.7,3.0,1.4,1.2,0.3,0.0,0.4,0.309,0.311,0.708,2017
Andrew Bogut,C,32.0,27.0,21.0,21.6,2.9,8.1,1.8,0.5,0.9,1.6,0.469,0.0,0.273,2017
Andrew Bogut,C,32.0,26.0,21.0,22.4,3.0,8.4,1.9,0.5,1.0,1.7,0.469,0.0,0.273,2017
Lavoy Allen,PF,27.0,61.0,5.0,14.3,2.9,3.6,0.9,0.3,0.4,0.5,0.458,0.0,0.697,2017
Alan Anderson,SF,34.0,30.0,0.0,10.3,2.9,0.8,0.4,0.1,0.0,0.2,0.375,0.318,0.75,2017
Semaj Christon,PG,24.0,64.0,1.0,15.2,2.9,1.4,2.0,0.4,0.1,0.7,0.345,0.19,0.548,2017
Salah Mejri,C,30.0,73.0,11.0,12.4,2.9,4.2,0.2,0.4,0.8,0.5,0.642,0.333,0.59,2017
Fred VanVleet,PG,22.0,37.0,0.0,7.9,2.9,1.1,0.9,0.4,0.1,0.4,0.351,0.379,0.818,2017
Jeff Withey,C,26.0,51.0,1.0,8.5,2.9,2.4,0.1,0.3,0.6,0.3,0.534,0.0,0.75,2017
Nicolás Brussino,SG,23.0,54.0,2.0,9.6,2.8,1.8,0.9,0.3,0.1,0.5,0.369,0.305,0.773,2017
James Jones,SF,36.0,48.0,2.0,7.9,2.8,0.8,0.3,0.1,0.2,0.2,0.478,0.47,0.65,2017
James Michael McAdoo,PF,24.0,52.0,2.0,8.8,2.8,1.8,0.3,0.3,0.6,0.4,0.53,0.25,0.5,2017
Kyle Singler,SF,28.0,32.0,2.0,12.0,2.8,1.5,0.3,0.2,0.2,0.3,0.41,0.189,0.765,2017
Okaro White,PF,24.0,35.0,0.0,13.5,2.8,2.3,0.6,0.3,0.3,0.5,0.379,0.353,0.909,2017
Ömer Aşık,C,30.0,31.0,19.0,15.5,2.7,5.3,0.5,0.2,0.3,0.5,0.477,,0.59,2017
DeAndre' Bembry,SF,22.0,38.0,1.0,9.8,2.7,1.6,0.7,0.2,0.1,0.4,0.48,0.056,0.375,2017
Marcelo Huertas,PG,33.0,23.0,1.0,10.3,2.7,1.0,2.3,0.4,0.1,0.8,0.368,0.211,0.529,2017
Wesley Johnson,SF,29.0,68.0,3.0,11.9,2.7,2.7,0.3,0.4,0.4,0.3,0.365,0.246,0.647,2017
Tomáš Satoranský,SG,25.0,57.0,3.0,12.6,2.7,1.5,1.6,0.5,0.1,0.7,0.415,0.243,0.697,2017
Andrew Nicholson,PF,27.0,38.0,0.0,9.0,2.6,1.6,0.3,0.4,0.2,0.4,0.387,0.185,0.643,2017
Andrew Nicholson,PF,27.0,28.0,0.0,8.3,2.5,1.2,0.3,0.4,0.2,0.4,0.39,0.188,0.583,2017
Bryn Forbes,SG,23.0,36.0,0.0,7.9,2.6,0.6,0.6,0.0,0.0,0.3,0.364,0.321,0.833,2017
DeAndre Liggins,SG,28.0,62.0,19.0,12.5,2.5,1.7,0.9,0.8,0.2,0.7,0.387,0.37,0.625,2017
DeAndre Liggins,SG,28.0,61.0,19.0,12.3,2.4,1.7,0.9,0.7,0.2,0.7,0.382,0.378,0.622,2017
Miles Plumlee,C,28.0,45.0,12.0,10.8,2.5,2.1,0.5,0.4,0.3,0.7,0.478,,0.641,2017
Miles Plumlee,C,28.0,32.0,12.0,9.7,2.6,1.7,0.6,0.3,0.3,0.7,0.441,,0.629,2017
Bobby Brown,PG,32.0,25.0,0.0,4.9,2.5,0.2,0.6,0.0,0.0,0.2,0.383,0.4,1.0,2017
Pat Connaughton,SG,24.0,39.0,1.0,8.1,2.5,1.3,0.7,0.2,0.1,0.4,0.514,0.515,0.778,2017
Kevon Looney,C,20.0,53.0,4.0,8.4,2.5,2.3,0.5,0.3,0.3,0.3,0.523,0.222,0.618,2017
Raul Neto,PG,24.0,40.0,0.0,8.7,2.5,0.8,0.9,0.5,0.1,0.4,0.451,0.323,0.889,2017
Metta World Peace,SF,37.0,25.0,2.0,6.4,2.3,0.8,0.4,0.4,0.1,0.3,0.279,0.237,0.625,2017
James Young,SG,21.0,29.0,0.0,7.6,2.3,0.9,0.1,0.3,0.1,0.1,0.431,0.343,0.667,2017
A.J. Hammons,C,24.0,22.0,0.0,7.4,2.2,1.6,0.2,0.0,0.6,0.5,0.405,0.5,0.45,2017
Jake Layman,SF,22.0,35.0,1.0,7.1,2.2,0.7,0.3,0.3,0.1,0.3,0.292,0.255,0.765,2017
Treveon Graham,SG,23.0,27.0,1.0,7.0,2.1,0.8,0.2,0.2,0.0,0.1,0.475,0.6,0.667,2017
Joe Young,PG,24.0,33.0,0.0,4.1,2.1,0.5,0.5,0.1,0.0,0.2,0.361,0.217,0.733,2017
Rakeem Christmas,PF,25.0,29.0,0.0,7.6,2.0,1.9,0.1,0.1,0.2,0.3,0.442,,0.724,2017
Marshall Plumlee,C,24.0,21.0,1.0,8.1,1.9,2.4,0.5,0.2,0.2,0.6,0.533,,0.421,2017
Damjan Rudež,SF,30.0,45.0,0.0,7.0,1.8,0.6,0.4,0.3,0.0,0.2,0.352,0.313,,2017
Cole Aldrich,C,28.0,62.0,0.0,8.6,1.7,2.5,0.4,0.4,0.4,0.3,0.523,,0.682,2017
Nick Collison,PF,36.0,20.0,0.0,6.4,1.7,1.6,0.6,0.1,0.1,0.2,0.609,0.0,0.625,2017
Deyonta Davis,C,20.0,36.0,0.0,6.6,1.6,1.7,0.1,0.1,0.5,0.2,0.511,,0.556,2017
Jordan Mickey,PF,22.0,25.0,1.0,5.6,1.5,1.4,0.3,0.1,0.2,0.4,0.441,0.0,0.571,2017
Mike Miller,SF,36.0,20.0,0.0,7.6,1.4,1.9,1.1,0.1,0.0,0.7,0.391,0.4,1.0,2017
C.J. Wilcox,SG,26.0,22.0,0.0,4.9,1.0,0.5,0.5,0.1,0.0,0.3,0.258,0.2,1.0,2017
Georges Niang,PF,23.0,23.0,0.0,4.0,0.9,0.7,0.2,0.1,0.0,0.2,0.25,0.083,1.0,2017
