Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Dorian Finney-Smith,PF,27.0,60.0,60.0,32.0,9.8,5.4,1.7,0.9,0.4,0.8,0.472,0.394,0.756,2021
Frank Jackson,PG,22.0,40.0,6.0,18.5,9.8,2.2,0.9,0.4,0.0,0.9,0.457,0.407,0.813,2021
Otto Porter Jr.,SF,27.0,28.0,6.0,21.6,9.7,5.4,2.0,0.6,0.1,0.9,0.432,0.375,0.857,2021
Otto Porter Jr.,SF,27.0,25.0,6.0,21.6,9.9,5.5,2.0,0.5,0.2,1.0,0.441,0.4,0.838,2021
Kentavious Caldwell-Pope,SG,27.0,67.0,67.0,28.4,9.7,2.7,1.9,0.9,0.4,1.0,0.431,0.41,0.866,2021
Mike Muscala,C,29.0,35.0,0.0,18.4,9.7,3.8,0.8,0.2,0.3,0.6,0.446,0.37,0.917,2021
Daniel Theis,C,28.0,65.0,51.0,24.6,9.6,5.5,1.7,0.6,0.9,1.0,0.541,0.322,0.673,2021
Daniel Theis,C,28.0,42.0,37.0,24.5,9.5,5.2,1.6,0.6,1.0,1.0,0.552,0.347,0.687,2021
Daniel Theis,C,28.0,23.0,14.0,25.0,10.0,5.9,1.8,0.7,0.6,1.1,0.522,0.281,0.651,2021
Wayne Ellington,SG,33.0,46.0,31.0,22.0,9.6,1.8,1.5,0.4,0.2,0.7,0.441,0.422,0.8,2021
Cameron Johnson,PF,24.0,60.0,11.0,24.0,9.6,3.3,1.4,0.6,0.3,0.7,0.42,0.349,0.847,2021
Isaac Okoro,SG,20.0,67.0,67.0,32.4,9.6,3.1,1.9,0.9,0.4,1.3,0.42,0.29,0.726,2021
Taurean Prince,PF,26.0,41.0,10.0,22.1,9.5,3.5,1.9,0.7,0.6,1.1,0.401,0.4,0.855,2021
Taurean Prince,PF,26.0,29.0,6.0,23.7,10.1,3.7,2.4,0.7,0.5,1.2,0.399,0.415,0.837,2021
Danny Green,SF,33.0,69.0,69.0,28.0,9.5,3.8,1.7,1.3,0.8,1.0,0.412,0.405,0.775,2021
Eric Paschall,PF,24.0,40.0,2.0,17.4,9.5,3.2,1.3,0.3,0.2,1.1,0.497,0.333,0.713,2021
Trevor Ariza,SF,35.0,30.0,27.0,28.0,9.4,4.8,1.8,1.0,0.6,0.7,0.411,0.35,0.773,2021
Cody Zeller,C,28.0,48.0,21.0,20.9,9.4,6.8,1.8,0.6,0.4,1.1,0.559,0.143,0.714,2021
KJ Martin,SF,20.0,45.0,8.0,23.7,9.3,5.4,1.1,0.7,0.9,0.8,0.509,0.365,0.714,2021
Larry Nance Jr.,PF,28.0,35.0,27.0,31.2,9.3,6.7,3.1,1.7,0.5,1.6,0.471,0.36,0.612,2021
Landry Shamet,SG,23.0,61.0,12.0,23.0,9.3,1.8,1.6,0.5,0.2,0.8,0.408,0.387,0.846,2021
Desmond Bane,SG,22.0,68.0,17.0,22.3,9.2,3.1,1.7,0.6,0.2,0.9,0.469,0.432,0.816,2021
Josh Hart,SF,25.0,47.0,4.0,28.7,9.2,8.0,2.3,0.8,0.3,1.0,0.439,0.326,0.775,2021
David Nwaba,SF,28.0,30.0,9.0,22.6,9.2,3.9,1.0,1.0,0.7,0.6,0.486,0.27,0.691,2021
Patrick Williams,PF,19.0,71.0,71.0,27.9,9.2,4.6,1.4,0.9,0.6,1.4,0.483,0.391,0.728,2021
Furkan Korkmaz,SG,23.0,55.0,11.0,19.3,9.1,2.1,1.5,0.9,0.2,0.8,0.401,0.375,0.732,2021
De'Anthony Melton,PG,22.0,52.0,1.0,20.1,9.1,3.1,2.5,1.2,0.6,1.3,0.438,0.412,0.804,2021
Talen Horton-Tucker,SG,20.0,65.0,4.0,20.1,9.0,2.6,2.8,1.0,0.3,1.6,0.458,0.282,0.775,2021
Robin Lopez,C,32.0,71.0,9.0,19.1,9.0,3.8,0.8,0.2,0.6,1.1,0.633,0.278,0.723,2021
Paul Millsap,PF,35.0,56.0,36.0,20.8,9.0,4.7,1.8,0.9,0.6,0.9,0.476,0.343,0.724,2021
Jaylen Nowell,SG,21.0,42.0,0.0,18.1,9.0,2.3,1.5,0.5,0.3,0.7,0.424,0.333,0.818,2021
Ivica Zubac,C,23.0,72.0,33.0,22.3,9.0,7.2,1.3,0.3,0.9,1.1,0.652,0.25,0.789,2021
DeMarcus Cousins,C,30.0,41.0,11.0,17.4,8.9,6.4,1.9,0.8,0.6,1.6,0.426,0.348,0.728,2021
DeMarcus Cousins,C,30.0,25.0,11.0,20.2,9.6,7.6,2.4,0.8,0.7,1.6,0.376,0.336,0.746,2021
Bruce Brown,PG,24.0,65.0,37.0,22.3,8.8,5.4,1.6,0.9,0.4,0.8,0.556,0.288,0.735,2021
Michael Carter-Williams,SG,29.0,31.0,25.0,25.8,8.8,4.5,4.2,0.8,0.5,2.2,0.389,0.246,0.613,2021
Danuel House Jr.,SF,27.0,36.0,23.0,25.9,8.8,3.7,1.9,0.6,0.4,1.0,0.404,0.346,0.651,2021
George Hill,PG,34.0,30.0,17.0,22.4,8.7,2.0,2.4,0.8,0.2,1.0,0.482,0.388,0.8,2021
Terence Davis,SG,23.0,61.0,4.0,17.6,8.7,2.5,1.4,0.7,0.2,1.0,0.428,0.367,0.818,2021
Terence Davis,SG,23.0,34.0,4.0,14.5,6.9,1.9,1.1,0.5,0.2,0.9,0.414,0.361,0.889,2021
Terence Davis,SG,23.0,27.0,0.0,21.5,11.1,3.3,1.7,1.0,0.3,1.3,0.439,0.372,0.784,2021
Raul Neto,PG,28.0,64.0,22.0,21.9,8.7,2.4,2.3,1.1,0.1,0.8,0.468,0.39,0.882,2021
Isaiah Roby,PF,22.0,61.0,34.0,23.4,8.7,5.6,1.8,0.9,0.6,1.9,0.483,0.294,0.744,2021
Dario Šarić,C,26.0,50.0,4.0,17.4,8.7,3.8,1.3,0.6,0.1,1.1,0.447,0.348,0.848,2021
Moses Brown,C,21.0,43.0,32.0,21.4,8.6,8.9,0.2,0.7,1.1,1.0,0.545,,0.619,2021
T.J. McConnell,PG,28.0,69.0,3.0,26.0,8.6,3.7,6.6,1.9,0.3,2.0,0.559,0.313,0.688,2021
Jakob Poeltl,C,25.0,69.0,51.0,26.7,8.6,7.9,1.9,0.7,1.8,1.2,0.616,,0.508,2021
Ricky Rubio,PG,30.0,68.0,51.0,26.1,8.6,3.3,6.4,1.4,0.1,1.6,0.388,0.308,0.867,2021
Svi Mykhailiuk,SF,23.0,66.0,14.0,20.1,8.5,2.5,1.7,0.8,0.2,1.3,0.411,0.334,0.76,2021
Svi Mykhailiuk,SF,23.0,36.0,5.0,17.6,6.9,2.1,1.6,0.8,0.2,1.1,0.377,0.333,0.8,2021
Svi Mykhailiuk,SF,23.0,30.0,9.0,23.0,10.3,3.0,1.8,0.8,0.2,1.6,0.438,0.336,0.7,2021
Robert Covington,PF,30.0,70.0,70.0,32.0,8.5,6.7,1.7,1.4,1.2,0.9,0.401,0.379,0.806,2021
James Ennis III,SF,30.0,41.0,37.0,24.0,8.4,4.0,1.5,0.8,0.2,0.9,0.473,0.433,0.805,2021
Cameron Payne,PG,26.0,60.0,1.0,18.0,8.4,2.4,3.6,0.6,0.3,1.0,0.484,0.44,0.893,2021
Luke Kennard,SG,24.0,63.0,17.0,19.6,8.3,2.6,1.7,0.4,0.1,0.8,0.476,0.446,0.839,2021
Mitchell Robinson,C,22.0,31.0,29.0,27.5,8.3,8.1,0.5,1.1,1.5,0.8,0.653,,0.491,2021
Cory Joseph,PG,29.0,63.0,13.0,23.0,8.2,2.5,3.4,1.0,0.3,1.3,0.469,0.341,0.818,2021
Cory Joseph,PG,29.0,44.0,2.0,21.5,6.6,2.3,2.5,0.9,0.2,1.0,0.444,0.33,0.766,2021
Sterling Brown,SG,25.0,51.0,14.0,24.1,8.2,4.4,1.4,0.7,0.2,0.8,0.448,0.423,0.806,2021
Aleksej Pokusevski,PF,19.0,45.0,28.0,24.2,8.2,4.7,2.2,0.4,0.9,2.2,0.341,0.28,0.738,2021
Nicolas Batum,SF,32.0,67.0,38.0,27.4,8.1,4.7,2.2,1.0,0.6,0.8,0.464,0.404,0.828,2021
JaMychal Green,PF,30.0,58.0,5.0,19.3,8.1,4.8,0.9,0.4,0.4,0.9,0.463,0.399,0.807,2021
Hassan Whiteside,C,31.0,36.0,4.0,15.2,8.1,6.0,0.6,0.3,1.3,1.1,0.563,0.0,0.519,2021
Mo Bamba,C,22.0,46.0,5.0,15.8,8.0,5.8,0.8,0.3,1.3,0.8,0.472,0.322,0.682,2021
Tyrese Maxey,SG,20.0,61.0,8.0,15.3,8.0,1.7,2.0,0.4,0.2,0.7,0.462,0.301,0.871,2021
Kenrich Williams,PF,26.0,66.0,13.0,21.6,8.0,4.1,2.3,0.8,0.3,1.2,0.533,0.444,0.571,2021
Robert Williams,C,23.0,52.0,13.0,18.9,8.0,6.9,1.8,0.8,1.8,1.0,0.721,0.0,0.616,2021
Austin Rivers,SG,28.0,36.0,7.0,23.5,7.9,2.3,2.3,0.8,0.1,1.0,0.424,0.369,0.71,2021
Austin Rivers,SG,28.0,21.0,2.0,21.0,7.3,2.2,2.0,0.6,0.0,1.0,0.43,0.364,0.714,2021
Isaiah Stewart,C,19.0,68.0,14.0,21.4,7.9,6.7,0.9,0.6,1.3,1.0,0.553,0.333,0.696,2021
Willy Hernangómez,C,26.0,47.0,12.0,18.0,7.8,7.1,1.1,0.5,0.5,0.7,0.563,0.1,0.667,2021
Chuma Okeke,PF,22.0,45.0,19.0,25.2,7.8,4.0,2.2,1.1,0.5,0.8,0.417,0.348,0.75,2021
Anfernee Simons,SG,21.0,64.0,0.0,17.3,7.8,2.2,1.4,0.3,0.1,0.7,0.419,0.426,0.807,2021
D.J. Augustin,PG,33.0,57.0,12.0,19.8,7.7,1.6,3.3,0.5,0.0,1.1,0.394,0.382,0.904,2021
D.J. Augustin,PG,33.0,37.0,6.0,19.3,6.1,1.4,3.0,0.5,0.0,0.9,0.37,0.38,0.9,2021
D.J. Augustin,PG,33.0,20.0,6.0,20.8,10.6,2.2,3.9,0.4,0.0,1.6,0.424,0.386,0.907,2021
Ben McLemore,SG,27.0,53.0,5.0,17.1,7.7,1.9,0.7,0.4,0.2,0.8,0.37,0.346,0.736,2021
Ben McLemore,SG,27.0,32.0,4.0,16.8,7.4,2.1,0.9,0.6,0.1,0.9,0.357,0.331,0.719,2021
Ben McLemore,SG,27.0,21.0,1.0,17.5,8.0,1.6,0.5,0.1,0.3,0.7,0.39,0.368,0.762,2021
PJ Dozier,SG,24.0,50.0,6.0,21.8,7.7,3.6,1.8,0.6,0.4,0.9,0.417,0.315,0.636,2021
Naji Marshall,SF,23.0,32.0,10.0,21.9,7.7,4.6,2.8,0.8,0.3,1.2,0.392,0.349,0.707,2021
Payton Pritchard,SG,23.0,66.0,4.0,19.2,7.7,2.4,1.8,0.6,0.1,0.8,0.44,0.411,0.889,2021
Tomáš Satoranský,SG,29.0,58.0,18.0,22.5,7.7,2.4,4.7,0.7,0.2,1.7,0.514,0.356,0.848,2021
Steven Adams,C,27.0,58.0,58.0,27.7,7.6,8.9,1.9,0.9,0.7,1.3,0.614,0.0,0.444,2021
Garrett Temple,SG,34.0,56.0,25.0,27.3,7.6,2.9,2.2,0.8,0.5,1.0,0.415,0.335,0.8,2021
Tristan Thompson,C,29.0,54.0,43.0,23.8,7.6,8.1,1.2,0.4,0.6,1.1,0.518,0.0,0.592,2021
Patrick Beverley,PG,32.0,37.0,34.0,22.5,7.5,3.2,2.1,0.8,0.8,0.9,0.423,0.397,0.8,2021
Malachi Flynn,PG,22.0,47.0,14.0,19.7,7.5,2.5,2.9,0.8,0.1,0.9,0.374,0.321,0.804,2021
Jaxson Hayes,C,20.0,60.0,3.0,16.1,7.5,4.3,0.6,0.4,0.6,0.7,0.625,0.429,0.775,2021
DeAndre Jordan,C,32.0,57.0,43.0,21.9,7.5,7.5,1.6,0.3,1.1,1.5,0.763,0.0,0.5,2021
Edmond Sumner,SG,25.0,53.0,24.0,16.2,7.5,1.8,0.9,0.6,0.2,1.0,0.525,0.398,0.819,2021
JJ Redick,SG,36.0,44.0,0.0,16.4,7.4,1.5,1.2,0.3,0.1,0.8,0.397,0.371,0.942,2021
JJ Redick,SG,36.0,31.0,0.0,18.6,8.7,1.7,1.3,0.3,0.1,0.8,0.407,0.364,0.957,2021
Jalen McDaniels,SF,23.0,47.0,18.0,19.2,7.4,3.6,1.1,0.6,0.4,1.0,0.468,0.333,0.703,2021
JaVale McGee,C,33.0,46.0,2.0,14.7,7.3,5.2,0.8,0.4,1.2,1.3,0.511,0.208,0.657,2021
JaVale McGee,C,33.0,33.0,1.0,15.2,8.0,5.2,1.0,0.5,1.2,1.4,0.521,0.25,0.655,2021
Khem Birch,C,28.0,67.0,22.0,22.8,7.2,5.8,1.3,0.7,0.7,0.7,0.497,0.25,0.705,2021
Khem Birch,C,28.0,48.0,5.0,19.8,5.3,5.1,1.1,0.7,0.6,0.5,0.45,0.19,0.741,2021
James Johnson,PF,33.0,51.0,12.0,20.5,7.2,3.5,1.9,0.8,0.8,1.1,0.446,0.258,0.592,2021
James Johnson,PF,33.0,29.0,1.0,17.4,5.7,3.0,1.7,0.8,0.8,0.9,0.462,0.25,0.586,2021
James Johnson,PF,33.0,22.0,11.0,24.5,9.2,4.1,2.2,0.8,0.9,1.3,0.434,0.267,0.596,2021
Justin Jackson,SF,25.0,34.0,3.0,17.0,7.2,2.3,1.5,0.4,0.1,0.9,0.403,0.308,0.838,2021
Justin Jackson,SF,25.0,33.0,3.0,16.5,7.2,2.2,1.5,0.5,0.1,0.9,0.406,0.306,0.857,2021
Kent Bazemore,SF,31.0,67.0,18.0,19.9,7.2,3.4,1.6,1.0,0.5,1.2,0.449,0.408,0.692,2021
Juancho Hernangómez,PF,25.0,52.0,6.0,17.3,7.2,3.9,0.7,0.4,0.1,0.5,0.435,0.327,0.619,2021
Aaron Holiday,PG,24.0,66.0,8.0,17.8,7.2,1.3,1.9,0.7,0.2,1.0,0.39,0.368,0.819,2021
Tony Bradley,C,23.0,42.0,8.0,16.3,7.1,5.7,0.9,0.4,0.7,0.8,0.665,0.0,0.691,2021
Tony Bradley,C,23.0,20.0,8.0,14.4,5.5,5.2,0.9,0.3,0.7,0.3,0.68,0.0,0.636,2021
Tony Bradley,C,23.0,22.0,0.0,18.0,8.7,6.1,0.9,0.4,0.8,1.2,0.656,0.0,0.705,2021
Maxi Kleber,PF,29.0,50.0,40.0,26.8,7.1,5.2,1.4,0.5,0.7,0.6,0.422,0.41,0.919,2021
Daniel Gafford,C,22.0,54.0,11.0,14.6,7.0,4.3,0.5,0.5,1.4,0.8,0.684,,0.667,2021
Daniel Gafford,C,22.0,31.0,11.0,12.4,4.7,3.3,0.5,0.4,1.1,0.7,0.69,,0.659,2021
Daniel Gafford,C,22.0,23.0,0.0,17.7,10.1,5.6,0.5,0.7,1.8,0.8,0.681,,0.672,2021
Draymond Green,PF,30.0,63.0,63.0,31.5,7.0,7.1,8.9,1.7,0.8,3.0,0.447,0.27,0.795,2021
Dwight Howard,C,35.0,69.0,6.0,17.3,7.0,8.4,0.9,0.4,0.9,1.6,0.587,0.25,0.576,2021
Terance Mann,SG,24.0,67.0,10.0,18.9,7.0,3.6,1.6,0.4,0.2,0.6,0.509,0.418,0.83,2021
Royce O'Neale,SF,27.0,71.0,71.0,31.6,7.0,6.8,2.5,0.8,0.5,1.2,0.444,0.385,0.848,2021
R.J. Hampton,SG,19.0,51.0,1.0,17.4,6.9,3.5,1.7,0.4,0.2,1.0,0.435,0.31,0.671,2021
R.J. Hampton,SG,19.0,25.0,0.0,9.3,2.6,2.0,0.6,0.2,0.1,0.4,0.417,0.278,0.75,2021
R.J. Hampton,SG,19.0,26.0,1.0,25.2,11.2,5.0,2.8,0.6,0.3,1.6,0.439,0.319,0.657,2021
Moritz Wagner,C,23.0,45.0,24.0,16.0,6.9,3.2,1.1,0.6,0.4,1.0,0.454,0.341,0.816,2021
Moritz Wagner,C,23.0,25.0,13.0,15.0,7.1,2.9,1.3,0.9,0.3,0.8,0.508,0.31,0.788,2021
Georges Niang,PF,27.0,72.0,10.0,16.0,6.9,2.4,0.8,0.3,0.1,0.7,0.437,0.425,0.957,2021
Gorgui Dieng,C,31.0,38.0,1.0,14.5,6.8,3.7,1.3,0.7,0.4,0.8,0.521,0.429,0.866,2021
Gorgui Dieng,C,31.0,22.0,1.0,16.9,7.9,4.5,1.3,0.8,0.6,1.0,0.519,0.479,0.884,2021
Pat Connaughton,SG,28.0,69.0,4.0,22.8,6.8,4.8,1.2,0.7,0.3,0.5,0.434,0.371,0.775,2021
Killian Hayes,PG,19.0,26.0,18.0,25.8,6.8,2.7,5.3,1.0,0.4,3.2,0.353,0.278,0.824,2021
Derrick Jones Jr.,SF,23.0,58.0,43.0,22.7,6.8,3.5,0.8,0.6,0.9,0.6,0.484,0.316,0.648,2021
Jaden McDaniels,PF,20.0,63.0,27.0,24.0,6.8,3.7,1.1,0.6,1.0,0.7,0.447,0.364,0.6,2021
Justise Winslow,SF,24.0,26.0,1.0,19.5,6.8,4.5,1.9,0.6,0.5,1.4,0.352,0.185,0.571,2021
Dennis Smith Jr.,PG,23.0,23.0,9.0,18.3,6.7,2.4,3.3,1.0,0.6,1.1,0.4,0.328,0.731,2021
Dennis Smith Jr.,PG,23.0,20.0,9.0,19.6,7.3,2.7,3.7,1.0,0.7,1.3,0.415,0.352,0.7,2021
Jeff Teague,PG,32.0,55.0,7.0,17.3,6.7,1.6,2.4,0.6,0.2,1.2,0.433,0.439,0.848,2021
Jeff Teague,PG,32.0,34.0,5.0,18.1,6.9,1.7,2.1,0.8,0.2,1.1,0.415,0.464,0.836,2021
Jeff Teague,PG,32.0,21.0,2.0,15.9,6.6,1.5,2.8,0.4,0.2,1.2,0.469,0.385,0.864,2021
Damyean Dotson,SG,26.0,46.0,7.0,19.7,6.7,2.0,2.0,0.3,0.1,0.9,0.406,0.289,0.667,2021
Markieff Morris,PF,31.0,61.0,27.0,19.7,6.7,4.4,1.2,0.4,0.3,0.9,0.405,0.311,0.72,2021
Abdel Nader,SF,27.0,24.0,0.0,14.8,6.7,2.6,0.8,0.4,0.4,0.8,0.491,0.419,0.757,2021
Ish Smith,PG,32.0,44.0,1.0,21.0,6.7,3.4,3.9,0.7,0.3,0.9,0.434,0.367,0.576,2021
Alex Len,C,27.0,64.0,42.0,15.3,6.6,4.1,0.8,0.3,1.0,0.9,0.615,0.32,0.629,2021
Alex Len,C,27.0,57.0,40.0,15.8,7.1,4.4,0.8,0.3,1.0,0.8,0.619,0.263,0.636,2021
Trey Burke,PG,28.0,62.0,1.0,14.7,6.6,0.9,1.3,0.6,0.1,0.5,0.428,0.354,0.895,2021
Nic Claxton,C,21.0,32.0,1.0,18.6,6.6,5.2,0.9,0.7,1.3,0.6,0.621,0.2,0.484,2021
Frank Kaminsky,C,27.0,47.0,13.0,15.2,6.6,4.0,1.7,0.3,0.4,0.5,0.471,0.365,0.617,2021
Xavier Tillman Sr.,PF,22.0,59.0,12.0,18.4,6.6,4.3,1.3,0.7,0.6,0.8,0.559,0.338,0.642,2021
Nemanja Bjelica,PF,32.0,37.0,3.0,16.1,6.5,3.4,1.9,0.4,0.1,0.9,0.454,0.318,0.725,2021
Nemanja Bjelica,PF,32.0,26.0,1.0,16.9,7.2,3.8,1.9,0.3,0.1,1.1,0.46,0.293,0.762,2021
Damion Lee,SG,28.0,57.0,1.0,18.9,6.5,3.2,1.3,0.7,0.1,0.5,0.467,0.397,0.909,2021
Chasson Randle,PG,27.0,41.0,5.0,20.4,6.5,2.0,1.8,0.5,0.1,1.1,0.388,0.338,0.792,2021
Denzel Valentine,SG,27.0,62.0,3.0,16.7,6.5,3.2,1.7,0.5,0.1,0.7,0.373,0.331,0.941,2021
Avery Bradley,SG,30.0,27.0,6.0,22.3,6.4,2.1,1.7,0.8,0.1,1.0,0.374,0.327,0.8,2021
Alex Caruso,PG,26.0,58.0,6.0,21.0,6.4,2.9,2.8,1.1,0.3,1.3,0.436,0.401,0.645,2021
Kira Lewis Jr.,PG,19.0,54.0,0.0,16.7,6.4,1.3,2.3,0.7,0.2,0.6,0.386,0.333,0.843,2021
Timothé Luwawu-Cabarrot,SF,25.0,58.0,7.0,18.1,6.4,2.2,1.2,0.6,0.1,0.7,0.365,0.314,0.814,2021
Deni Avdija,SF,20.0,54.0,32.0,23.3,6.3,4.9,1.2,0.6,0.3,0.6,0.417,0.315,0.644,2021
Tyus Jones,PG,24.0,70.0,9.0,17.5,6.3,2.0,3.7,0.9,0.1,0.7,0.431,0.321,0.911,2021
Chimezie Metu,C,23.0,36.0,6.0,13.6,6.3,3.1,0.8,0.4,0.5,0.8,0.508,0.351,0.721,2021
Aron Baynes,C,34.0,53.0,31.0,18.5,6.1,5.2,0.9,0.3,0.4,0.9,0.441,0.262,0.707,2021
Facundo Campazzo,PG,29.0,65.0,19.0,21.9,6.1,2.1,3.6,1.2,0.2,1.1,0.381,0.352,0.879,2021
Max Strus,SF,24.0,39.0,0.0,13.0,6.1,1.1,0.6,0.3,0.1,0.2,0.455,0.338,0.667,2021
Dean Wade,PF,24.0,63.0,19.0,19.2,6.0,3.4,1.2,0.6,0.3,0.5,0.431,0.366,0.769,2021
Dwight Powell,C,29.0,58.0,19.0,16.7,5.9,4.0,1.1,0.6,0.5,0.7,0.619,0.238,0.782,2021
Drew Eubanks,C,23.0,54.0,3.0,14.0,5.8,4.5,0.8,0.3,0.9,0.8,0.566,1.0,0.726,2021
DeAndre' Bembry,SF,26.0,51.0,12.0,19.1,5.7,2.9,2.1,1.0,0.4,1.4,0.513,0.264,0.682,2021
Jordan Nwora,SF,22.0,30.0,2.0,9.1,5.7,2.0,0.2,0.5,0.2,0.8,0.459,0.452,0.76,2021
Juan Toscano-Anderson,SG,27.0,53.0,16.0,20.9,5.7,4.4,2.8,0.8,0.5,1.2,0.579,0.402,0.71,2021
Freddie Gillespie,PF,23.0,20.0,2.0,19.6,5.6,4.9,0.5,0.7,1.0,0.6,0.524,,0.697,2021
Saben Lee,PG,21.0,48.0,7.0,16.3,5.6,2.0,3.6,0.7,0.3,1.1,0.471,0.348,0.685,2021
Mychal Mulder,PG,26.0,60.0,6.0,12.8,5.6,1.0,0.4,0.2,0.2,0.3,0.449,0.397,0.636,2021
Torrey Craig,SF,30.0,50.0,8.0,16.1,5.5,3.9,1.0,0.6,0.5,0.5,0.48,0.368,0.773,2021
Torrey Craig,SF,30.0,32.0,8.0,18.8,7.2,4.8,1.0,0.6,0.6,0.6,0.503,0.369,0.8,2021
Brad Wanamaker,PG,31.0,61.0,0.0,17.3,5.5,1.7,2.9,0.7,0.2,1.2,0.385,0.188,0.891,2021
Brad Wanamaker,PG,31.0,39.0,0.0,16.0,4.7,1.7,2.5,0.7,0.2,0.9,0.353,0.213,0.893,2021
Brad Wanamaker,PG,31.0,22.0,0.0,19.5,6.9,1.8,3.4,0.8,0.2,1.5,0.429,0.125,0.889,2021
Anthony Lamb,SF,23.0,24.0,3.0,17.3,5.5,2.9,1.0,0.3,0.2,0.8,0.39,0.324,0.857,2021
Garrison Mathews,SG,24.0,64.0,24.0,16.2,5.5,1.4,0.4,0.5,0.1,0.2,0.409,0.384,0.884,2021
Devin Vassell,SF,20.0,62.0,7.0,17.0,5.5,2.8,0.9,0.7,0.3,0.4,0.406,0.347,0.843,2021
Rajon Rondo,PG,34.0,45.0,3.0,17.1,5.4,2.4,4.4,0.8,0.1,1.8,0.442,0.404,0.941,2021
Rajon Rondo,PG,34.0,27.0,2.0,14.9,3.9,2.0,3.5,0.7,0.1,1.4,0.4,0.378,0.5,2021
Derrick Favors,C,29.0,68.0,0.0,15.3,5.4,5.5,0.6,0.5,1.0,0.5,0.638,0.0,0.738,2021
Taj Gibson,C,35.0,45.0,3.0,20.8,5.4,5.6,0.8,0.7,1.1,0.5,0.627,0.2,0.727,2021
Tyler Johnson,SG,28.0,39.0,3.0,17.5,5.4,2.0,1.2,0.4,0.0,0.4,0.393,0.364,0.857,2021
Jahlil Okafor,C,25.0,27.0,2.0,12.9,5.4,2.4,0.5,0.2,0.2,0.8,0.618,0.222,0.708,2021
Josh Okogie,SG,22.0,59.0,37.0,20.3,5.4,2.6,1.1,0.9,0.5,0.7,0.402,0.269,0.769,2021
Jarred Vanderbilt,PF,21.0,64.0,30.0,17.8,5.4,5.8,1.2,1.0,0.7,0.8,0.606,0.2,0.559,2021
Mason Jones,SG,22.0,32.0,1.0,10.4,5.3,1.7,1.3,0.2,0.0,0.9,0.423,0.364,0.625,2021
Mason Jones,SG,22.0,26.0,1.0,11.8,5.8,2.0,1.5,0.2,0.0,1.1,0.412,0.359,0.614,2021
Willie Cauley-Stein,C,27.0,53.0,16.0,17.1,5.3,4.5,0.7,0.4,0.8,0.5,0.632,0.091,0.628,2021
Jarrett Culver,SG,21.0,34.0,7.0,14.7,5.3,3.1,0.7,0.5,0.3,0.8,0.411,0.245,0.604,2021
Glenn Robinson III,SF,27.0,23.0,2.0,16.0,5.3,2.0,0.9,0.2,0.1,0.5,0.424,0.364,0.913,2021
Tony Snell,SG,29.0,47.0,23.0,21.1,5.3,2.4,1.3,0.3,0.2,0.4,0.515,0.569,1.0,2021
Maurice Harkless,SF,27.0,37.0,23.0,20.9,5.2,2.4,1.2,0.8,0.5,0.6,0.418,0.274,0.767,2021
Maurice Harkless,PF,27.0,26.0,20.0,24.9,6.9,2.9,1.4,1.1,0.6,0.7,0.421,0.247,0.805,2021
D.J. Wilson,PF,24.0,35.0,1.0,12.4,5.2,3.2,0.7,0.3,0.5,0.6,0.405,0.345,0.68,2021
D.J. Wilson,PF,24.0,23.0,1.0,14.3,6.1,3.8,0.9,0.4,0.5,0.8,0.416,0.339,0.696,2021
Patrick Patterson,PF,31.0,38.0,5.0,15.3,5.2,2.0,0.8,0.4,0.2,0.3,0.436,0.357,0.765,2021
Dylan Windler,SF,24.0,31.0,0.0,16.5,5.2,3.5,1.1,0.6,0.4,1.0,0.438,0.338,0.778,2021
Isaiah Hartenstein,C,22.0,46.0,2.0,12.2,5.1,3.9,1.2,0.4,0.8,1.0,0.55,0.333,0.648,2021
Isaiah Hartenstein,C,22.0,30.0,0.0,9.1,3.5,2.8,0.5,0.4,0.7,0.7,0.513,,0.611,2021
Goga Bitadze,C,21.0,45.0,3.0,12.5,5.1,3.3,0.8,0.2,1.3,0.4,0.428,0.253,0.738,2021
Sekou Doumbouya,PF,20.0,56.0,11.0,15.5,5.1,2.6,0.8,0.4,0.2,0.8,0.379,0.226,0.703,2021
Jake Layman,SF,26.0,45.0,11.0,13.9,5.1,1.5,0.6,0.6,0.4,0.6,0.495,0.295,0.703,2021
Nerlens Noel,C,26.0,64.0,41.0,24.2,5.1,6.4,0.7,1.1,2.2,1.0,0.614,0.0,0.714,2021
Precious Achiuwa,PF,21.0,61.0,4.0,12.1,5.0,3.4,0.5,0.3,0.5,0.7,0.544,0.0,0.509,2021
Bismack Biyombo,C,28.0,66.0,36.0,20.4,5.0,5.3,1.2,0.3,1.1,1.1,0.587,0.0,0.448,2021
Marc Gasol,C,36.0,52.0,42.0,19.1,5.0,4.1,2.1,0.5,1.1,1.0,0.454,0.41,0.72,2021
Trey Lyles,PF,25.0,23.0,9.0,15.6,5.0,3.7,0.6,0.3,0.0,0.3,0.478,0.35,0.652,2021
Caleb Martin,SF,25.0,53.0,3.0,15.4,5.0,2.7,1.3,0.7,0.2,0.6,0.375,0.248,0.641,2021
Jordan McLaughlin,PG,24.0,51.0,2.0,18.4,5.0,2.1,3.8,1.0,0.1,1.0,0.413,0.359,0.767,2021
