Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Mason Plumlee,C,31.0,73.0,1793.0,14.7,0.603,16.4,16.7,2.7,1.6,20.2,11.7,2.7,2.0,4.7,0.127,-1.5,1.5,0.0,0.9,2022
Carmelo Anthony,PF,37.0,69.0,1793.0,14.8,0.579,5.6,8.6,2.6,1.3,6.9,20.4,2.2,1.4,3.6,0.097,0.4,-0.8,-0.5,0.7,2022
Josh Hart,SG,26.0,54.0,1791.0,16.1,0.61,18.9,12.0,0.7,1.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,2022
Josh Hart,SG,26.0,41.0,1374.0,15.2,0.604,17.7,12.8,0.8,1.6,15.1,16.7,2.1,1.4,3.4,0.119,-0.2,0.9,0.7,0.9,2022
Caris LeVert,SG,27.0,58.0,1781.0,15.1,0.525,22.0,6.7,1.1,1.4,10.3,25.4,1.2,1.0,2.2,0.059,0.0,-1.2,-1.2,0.4,2022
Caris LeVert,SG,27.0,39.0,1214.0,16.3,0.53,22.8,6.9,1.3,1.4,9.9,26.8,1.1,0.4,1.5,0.06,1.0,-1.3,-0.3,0.5,2022
Bruce Brown,SF,25.0,72.0,1774.0,15.0,0.575,11.5,10.6,2.6,2.1,9.1,15.0,2.8,2.0,4.8,0.13,-0.4,1.1,0.7,1.2,2022
P.J. Washington,C,23.0,65.0,1768.0,13.6,0.588,11.2,10.1,3.3,1.5,12.6,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9,2022
Chuma Okeke,PF,23.0,70.0,1749.0,12.0,0.501,10.1,10.5,2.2,2.7,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8,2022
Georges Niang,PF,28.0,76.0,1736.0,10.7,0.594,8.7,6.5,0.7,0.9,9.1,16.8,1.5,1.3,2.8,0.077,-0.8,-1.1,-1.9,0.0,2022
Kevon Looney,C,25.0,82.0,1732.0,15.7,0.586,13.2,18.8,2.9,1.4,13.8,12.2,3.5,3.2,6.8,0.187,-0.9,1.7,0.9,1.3,2022
Cameron Johnson,PF,25.0,66.0,1730.0,15.2,0.625,7.7,8.5,0.8,1.6,6.7,17.5,3.2,2.4,5.6,0.156,2.0,0.7,2.7,2.1,2022
Gary Harris,SG,27.0,61.0,1730.0,10.9,0.571,9.5,3.7,0.5,1.6,9.3,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,2022
OG Anunoby,SF,24.0,48.0,1728.0,14.8,0.549,11.0,8.3,1.4,2.1,9.7,20.5,1.8,1.9,3.7,0.104,0.4,0.1,0.5,1.1,2022
Precious Achiuwa,C,22.0,73.0,1725.0,12.7,0.503,6.9,14.9,2.3,1.1,11.3,18.5,0.4,2.1,2.5,0.07,-2.0,-0.6,-2.6,-0.2,2022
Deandre Ayton,C,23.0,58.0,1713.0,21.9,0.656,7.6,18.6,2.1,1.1,10.7,21.4,4.1,3.1,7.3,0.203,2.2,0.6,2.8,2.1,2022
Garrison Mathews,SG,25.0,65.0,1712.0,11.0,0.602,5.3,6.1,1.3,1.6,7.1,14.4,2.2,0.5,2.8,0.077,-1.3,-1.0,-2.3,-0.1,2022
Josh Giddey,SF,19.0,54.0,1700.0,13.3,0.478,32.3,12.7,1.1,1.5,19.5,22.2,-1.3,1.7,0.4,0.01,-1.2,0.3,-0.9,0.5,2022
Pat Connaughton,SF,29.0,65.0,1691.0,13.4,0.62,6.6,8.6,0.9,1.7,6.3,14.0,2.8,1.6,4.4,0.125,0.8,0.3,1.2,1.4,2022
Chris Boucher,SF,29.0,80.0,1690.0,17.9,0.57,2.2,15.8,4.3,1.4,6.0,17.8,3.5,2.4,6.0,0.169,0.5,-0.4,0.1,0.9,2022
Matisse Thybulle,SG,24.0,66.0,1685.0,11.2,0.594,6.1,5.0,3.8,3.4,10.9,9.5,1.2,2.5,3.7,0.107,-2.2,3.3,1.1,1.3,2022
Anfernee Simons,SG,22.0,57.0,1681.0,15.3,0.583,22.2,4.9,0.4,0.9,11.9,24.8,2.0,-0.1,1.9,0.055,1.9,-2.7,-0.7,0.5,2022
Coby White,PG,21.0,61.0,1675.0,12.6,0.564,15.0,6.1,0.6,0.8,9.3,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0.0,2022
Danilo Gallinari,PF,33.0,66.0,1672.0,14.3,0.579,8.5,10.1,0.6,0.8,5.4,18.4,2.8,0.8,3.6,0.105,1.0,-1.2,-0.2,0.8,2022
Eric Gordon,SG,33.0,57.0,1670.0,12.1,0.614,14.1,3.7,1.0,0.8,14.6,18.6,1.5,-0.1,1.4,0.04,-0.1,-2.2,-2.3,-0.1,2022
Kevin Love,C,33.0,74.0,1665.0,19.6,0.594,15.3,17.8,1.0,0.8,10.4,25.1,3.2,2.5,5.7,0.164,4.4,0.1,4.5,2.7,2022
Luguentz Dort,SG,22.0,51.0,1665.0,12.3,0.541,8.6,6.5,1.0,1.3,9.8,23.3,0.2,1.1,1.4,0.04,-1.5,-0.7,-2.3,-0.1,2022
John Collins,PF,24.0,54.0,1663.0,18.7,0.61,8.9,13.9,3.0,1.0,7.7,20.5,3.6,1.4,5.1,0.146,1.5,0.0,1.5,1.5,2022
De'Anthony Melton,SG,23.0,73.0,1657.0,15.2,0.529,16.0,10.4,2.1,3.0,13.0,21.3,0.9,2.8,3.7,0.107,0.3,1.6,1.9,1.6,2022
KJ Martin,SF,21.0,79.0,1656.0,14.3,0.603,9.4,9.9,2.2,1.0,9.4,16.3,2.3,0.6,2.9,0.084,0.0,-1.2,-1.2,0.4,2022
Killian Hayes,PG,20.0,66.0,1647.0,9.3,0.461,24.6,6.9,1.9,2.3,18.4,15.7,-1.0,1.5,0.5,0.014,-4.3,0.8,-3.5,-0.6,2022
Montrezl Harrell,C,28.0,71.0,1641.0,23.2,0.68,13.9,14.4,2.3,0.9,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4,2022
Montrezl Harrell,C,28.0,46.0,1117.0,23.9,0.684,13.9,15.3,2.4,0.8,9.6,20.8,4.2,0.9,5.1,0.218,4.3,0.6,4.8,1.9,2022
Montrezl Harrell,C,28.0,25.0,524.0,21.7,0.672,13.9,12.3,2.2,1.0,9.4,19.0,1.9,0.3,2.2,0.203,2.6,-0.8,1.8,0.5,2022
Lonnie Walker IV,SG,23.0,70.0,1612.0,12.3,0.512,13.4,5.9,1.0,1.3,7.9,23.6,0.1,1.1,1.2,0.037,-1.2,-1.3,-2.5,-0.2,2022
Cory Joseph,PG,30.0,65.0,1600.0,11.4,0.579,21.8,5.9,1.0,1.3,15.9,14.3,1.7,0.8,2.5,0.075,-2.0,-0.1,-2.1,0.0,2022
Josh Richardson,SG,28.0,65.0,1600.0,12.8,0.573,10.1,6.2,1.6,1.7,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,2022
Josh Richardson,SG,28.0,44.0,1087.0,12.2,0.57,8.7,6.2,1.9,1.6,9.4,16.7,1.0,1.5,2.6,0.113,-1.0,1.2,0.3,0.6,2022
Josh Richardson,SG,28.0,21.0,513.0,14.0,0.577,13.0,6.1,1.0,2.1,11.5,19.3,0.5,0.4,1.0,0.091,0.1,-0.3,-0.2,0.2,2022
Torrey Craig,SF,31.0,78.0,1596.0,11.0,0.556,7.6,10.7,2.0,1.4,12.6,14.3,0.9,1.4,2.3,0.07,-1.7,-0.1,-1.8,0.1,2022
Torrey Craig,SF,31.0,51.0,1034.0,10.8,0.555,7.7,10.5,1.6,1.1,11.6,13.9,0.8,0.4,1.2,0.056,-1.6,-0.6,-2.2,-0.1,2022
Torrey Craig,SF,31.0,27.0,562.0,11.4,0.558,7.5,11.0,2.7,1.9,14.3,15.0,0.2,1.0,1.1,0.096,-1.9,0.9,-1.1,0.1,2022
Gabe Vincent,PG,25.0,68.0,1589.0,10.6,0.551,19.4,4.5,0.8,2.0,15.4,17.8,0.7,1.9,2.5,0.076,-1.9,0.5,-1.4,0.2,2022
Max Strus,SF,25.0,68.0,1587.0,12.7,0.614,8.8,7.2,1.1,0.9,8.8,18.1,2.0,1.7,3.6,0.11,1.4,-0.4,0.9,1.2,2022
Jusuf Nurkić,C,27.0,56.0,1579.0,20.0,0.586,16.6,21.5,2.1,1.9,16.6,23.6,2.0,1.7,3.6,0.11,0.1,0.2,0.3,0.9,2022
De'Andre Hunter,SF,24.0,53.0,1577.0,10.6,0.547,6.1,6.1,1.2,1.1,9.6,19.9,0.4,0.7,1.1,0.034,-2.4,-1.5,-3.9,-0.8,2022
Amir Coffey,SG,24.0,69.0,1567.0,13.0,0.598,11.4,6.7,0.8,1.2,8.0,15.8,2.3,1.5,3.8,0.116,-0.3,0.0,-0.3,0.7,2022
Oshae Brissett,SF,23.0,67.0,1564.0,12.9,0.53,6.4,12.8,1.6,1.4,8.5,17.3,1.4,0.9,2.2,0.069,-0.5,-1.7,-2.2,-0.1,2022
Marcus Morris,PF,32.0,54.0,1564.0,13.7,0.549,11.3,8.1,1.0,0.9,8.4,23.2,0.9,1.5,2.4,0.074,-0.3,-1.0,-1.4,0.3,2022
Gordon Hayward,SF,31.0,49.0,1564.0,15.1,0.57,16.1,7.6,1.3,1.4,10.6,20.7,1.9,1.0,2.8,0.087,0.1,-0.8,-0.7,0.5,2022
Tyus Jones,PG,25.0,73.0,1549.0,16.5,0.544,28.2,5.9,0.1,2.0,7.3,16.6,3.4,1.6,5.1,0.158,1.2,0.5,1.7,1.4,2022
Chris Duarte,SG,24.0,55.0,1541.0,12.3,0.537,10.9,8.2,0.6,1.8,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,2022
Trey Lyles,PF,26.0,75.0,1537.0,16.4,0.588,9.0,13.4,1.9,0.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,-0.3,0.7,2022
Trey Lyles,PF,26.0,51.0,990.0,16.7,0.576,9.5,13.3,2.4,1.1,10.5,22.3,1.3,0.9,2.2,0.106,0.5,-0.4,0.0,0.5,2022
Trey Lyles,PF,26.0,24.0,547.0,16.0,0.612,8.1,13.4,1.0,0.6,8.4,17.8,1.1,0.3,1.4,0.12,0.7,-1.6,-1.0,0.1,2022
Javonte Green,SF,28.0,65.0,1519.0,14.0,0.637,5.3,10.2,1.8,2.2,7.6,11.5,2.9,1.5,4.4,0.139,-0.6,0.7,0.1,0.8,2022
Talen Horton-Tucker,SG,21.0,60.0,1511.0,11.0,0.503,14.9,6.9,1.7,1.9,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,2022
Jerami Grant,PF,27.0,47.0,1500.0,16.1,0.556,12.5,6.9,2.9,1.4,9.5,25.7,1.2,1.1,2.3,0.075,1.4,-0.2,1.2,1.2,2022
Alperen Şengün,C,19.0,72.0,1489.0,16.0,0.552,19.1,14.5,4.1,1.9,18.8,22.0,0.8,1.3,2.1,0.068,-1.6,0.6,-1.0,0.4,2022
Kyle Anderson,PF,28.0,69.0,1484.0,14.4,0.506,16.2,13.0,2.7,2.5,12.1,16.2,1.0,2.5,3.5,0.113,-0.9,2.1,1.2,1.2,2022
Kristaps Porziņģis,PF,26.0,51.0,1481.0,23.7,0.577,13.7,15.4,5.0,1.3,8.3,29.5,3.2,2.4,5.6,0.18,3.3,0.6,3.9,2.2,2022
Kristaps Porziņģis,PF,26.0,34.0,1002.0,21.8,0.561,11.7,14.5,5.3,1.3,8.3,28.6,1.6,1.8,3.4,0.161,2.2,0.8,3.0,1.3,2022
Austin Rivers,SG,29.0,67.0,1480.0,7.2,0.546,8.0,4.3,0.4,1.7,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,2022
Patrick Beverley,PG,33.0,58.0,1476.0,14.8,0.539,24.5,8.7,3.4,2.2,12.9,16.1,2.3,1.7,4.1,0.132,0.6,2.1,2.7,1.7,2022
Nickeil Alexander-Walker,SG,23.0,65.0,1466.0,10.5,0.475,16.1,7.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,2022
Nickeil Alexander-Walker,SG,23.0,50.0,1317.0,10.5,0.474,16.1,6.9,1.4,1.5,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,2022
Nicolas Batum,PF,33.0,59.0,1463.0,13.5,0.608,9.7,9.2,2.4,1.9,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6,2022
Cedi Osman,SF,26.0,66.0,1462.0,13.3,0.563,14.1,5.5,0.6,1.8,9.6,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8,2022
Norman Powell,SF,28.0,45.0,1458.0,16.3,0.603,10.8,5.4,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6,2022
Norman Powell,SF,28.0,40.0,1333.0,15.3,0.593,10.0,5.4,1.3,1.5,9.0,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1.0,0.3,2022
Delon Wright,SG,29.0,77.0,1452.0,13.8,0.576,16.6,8.3,1.2,3.1,13.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6,2022
Maxi Kleber,PF,30.0,59.0,1450.0,11.0,0.537,6.5,13.4,3.6,1.0,10.9,13.3,0.7,2.3,3.0,0.098,-1.6,1.2,-0.4,0.6,2022
Terrence Ross,SG,30.0,63.0,1448.0,10.0,0.515,12.5,5.9,0.8,0.9,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,2022
Daniel Gafford,C,23.0,72.0,1444.0,21.8,0.708,7.3,15.6,5.8,1.0,12.0,16.7,4.4,1.6,6.0,0.198,1.1,0.5,1.6,1.3,2022
Bradley Beal,SG,28.0,40.0,1439.0,17.5,0.539,30.8,7.3,0.9,1.2,13.6,30.8,0.6,0.7,1.4,0.046,2.0,-1.2,0.8,1.0,2022
Landry Shamet,SG,24.0,69.0,1437.0,10.2,0.55,9.7,4.7,0.6,0.9,7.3,16.8,1.1,1.5,2.6,0.085,-0.9,-0.4,-1.2,0.3,2022
Andre Drummond,C,28.0,73.0,1437.0,21.0,0.574,13.7,26.2,4.2,2.7,18.5,19.0,2.0,3.1,5.1,0.17,-0.1,1.4,1.3,1.2,2022
Andre Drummond,C,28.0,49.0,902.0,19.3,0.544,16.0,26.8,4.5,3.1,22.4,17.6,0.7,2.2,2.9,0.153,-1.2,2.5,1.3,0.7,2022
Andre Drummond,C,28.0,24.0,535.0,23.8,0.61,9.8,25.1,3.8,2.0,13.5,21.5,1.3,0.9,2.2,0.199,1.7,-0.5,1.2,0.4,2022
Austin Reaves,SG,23.0,61.0,1418.0,11.5,0.6,10.3,7.3,1.3,1.0,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,2022
Furkan Korkmaz,SG,24.0,67.0,1414.0,10.2,0.502,13.1,6.9,0.6,1.2,8.6,17.6,0.1,1.1,1.2,0.041,-2.0,-1.1,-3.1,-0.4,2022
Avery Bradley,SG,31.0,62.0,1406.0,7.8,0.55,4.5,5.2,0.6,1.8,9.6,12.1,0.3,0.9,1.2,0.04,-3.5,-0.1,-3.6,-0.6,2022
Anthony Davis,C,28.0,40.0,1404.0,23.9,0.578,14.7,15.1,5.7,1.7,9.3,27.1,2.6,2.0,4.5,0.155,2.6,1.2,3.8,2.0,2022
R.J. Hampton,SG,20.0,64.0,1402.0,8.5,0.481,16.9,7.3,0.8,1.4,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,2022
Jaxson Hayes,C,21.0,70.0,1398.0,18.5,0.68,4.7,12.5,3.8,1.2,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,2022
Otto Porter Jr.,PF,28.0,63.0,1396.0,15.9,0.581,9.6,14.2,2.0,2.4,7.7,15.0,2.2,2.7,4.9,0.168,1.0,2.1,3.1,1.8,2022
Raul Neto,PG,29.0,70.0,1372.0,12.4,0.538,22.9,5.4,0.2,2.0,13.9,18.4,0.7,0.8,1.5,0.053,-2.5,-0.5,-2.9,-0.4,2022
Caleb Martin,SF,26.0,60.0,1372.0,14.8,0.611,7.0,9.5,2.3,2.1,10.3,16.3,1.9,2.1,4.0,0.139,0.1,0.9,1.1,1.1,2022
Tre Mann,PG,20.0,60.0,1367.0,10.2,0.501,10.7,6.4,0.8,1.7,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,2022
Eric Bledsoe,PG,32.0,54.0,1361.0,12.5,0.514,24.1,7.1,1.2,2.5,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4,2022
Danny Green,SF,34.0,62.0,1353.0,9.5,0.561,6.5,6.5,2.5,2.2,12.1,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5,2022
Ziaire Williams,SF,20.0,62.0,1346.0,9.7,0.559,6.3,5.0,0.8,1.2,8.4,14.9,1.1,1.1,2.2,0.08,-2.4,-0.6,-3.0,-0.3,2022
Josh Christopher,SG,20.0,74.0,1334.0,12.2,0.534,17.3,7.7,0.9,2.3,17.2,21.1,-0.4,0.7,0.3,0.01,-2.2,-1.3,-3.5,-0.5,2022
Draymond Green,PF,31.0,46.0,1329.0,14.3,0.582,32.5,13.8,3.6,2.2,31.9,14.3,0.8,2.8,3.6,0.131,-1.4,4.6,3.2,1.8,2022
Bones Hyland,SG,21.0,69.0,1310.0,14.4,0.558,21.2,8.0,1.4,1.5,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,2022
Jalen Suggs,PG,20.0,48.0,1307.0,8.6,0.455,24.9,6.9,1.3,2.2,18.7,25.3,-3.0,1.3,-1.6,-0.06,-5.3,-0.2,-5.6,-1.2,2022
John Konchar,SG,25.0,72.0,1292.0,14.0,0.615,10.6,13.3,1.5,1.7,9.3,9.9,2.4,1.8,4.2,0.155,0.2,1.3,1.5,1.2,2022
Bryn Forbes,SG,28.0,75.0,1286.0,11.5,0.574,8.3,3.9,0.3,0.9,8.8,21.2,0.8,0.6,1.4,0.054,-0.7,-2.2,-2.9,-0.3,2022
Bryn Forbes,SG,28.0,40.0,676.0,12.4,0.572,8.6,4.9,0.4,1.2,9.4,21.9,0.3,0.4,0.7,0.053,-0.3,-1.3,-1.6,0.1,2022
Bryn Forbes,SG,28.0,35.0,610.0,10.6,0.578,8.0,2.7,0.3,0.6,8.1,20.3,0.5,0.2,0.7,0.054,-1.1,-3.2,-4.3,-0.4,2022
Ben McLemore,SG,28.0,64.0,1285.0,11.7,0.567,7.3,4.4,0.8,1.4,8.7,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,2022
Chimezie Metu,C,24.0,60.0,1279.0,13.4,0.546,6.9,14.3,2.2,1.9,11.1,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2,2022
Cameron Payne,PG,27.0,58.0,1278.0,13.8,0.5,30.7,7.3,1.2,1.5,14.1,24.6,0.2,1.8,1.9,0.073,-0.4,0.4,0.0,0.7,2022
Hamidou Diallo,SG,23.0,58.0,1269.0,15.7,0.541,9.8,11.8,1.2,2.7,9.0,21.8,0.6,1.5,2.1,0.079,-1.2,0.7,-0.5,0.5,2022
Damion Lee,SG,29.0,63.0,1256.0,10.9,0.561,7.1,8.8,0.5,1.5,8.4,15.8,0.9,1.8,2.7,0.102,-2.4,0.4,-2.0,0.0,2022
George Hill,PG,35.0,54.0,1253.0,10.2,0.552,12.4,6.6,0.5,1.6,11.9,11.7,1.3,1.0,2.3,0.087,-2.2,0.6,-1.6,0.1,2022
Gary Payton II,SG,29.0,71.0,1248.0,17.8,0.679,7.6,10.8,1.7,3.8,9.8,14.3,2.5,2.6,5.2,0.199,0.3,3.4,3.7,1.8,2022
Brandon Clarke,PF,25.0,64.0,1246.0,23.7,0.66,10.3,14.4,4.9,1.5,6.3,17.7,4.4,1.9,6.3,0.241,3.1,1.1,4.2,2.0,2022
Tim Hardaway Jr.,SG,29.0,42.0,1245.0,12.7,0.52,11.4,7.0,0.4,1.5,5.6,22.0,0.5,1.5,2.0,0.077,-0.4,0.2,-0.2,0.6,2022
Drew Eubanks,C,24.0,71.0,1245.0,18.0,0.638,10.1,16.5,2.8,1.2,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,-1.4,0.2,2022
Drew Eubanks,C,24.0,49.0,595.0,16.0,0.588,11.1,17.3,4.2,1.0,19.2,17.0,0.6,0.8,1.4,0.114,-1.9,0.7,-1.2,0.1,2022
Drew Eubanks,C,24.0,22.0,650.0,19.9,0.678,9.1,15.7,1.5,1.4,13.0,18.0,1.6,0.3,2.0,0.144,0.8,-2.3,-1.5,0.1,2022
Myles Turner,C,25.0,42.0,1235.0,17.4,0.615,5.1,13.4,8.3,1.1,10.9,17.1,1.7,1.4,3.1,0.12,0.1,1.4,1.4,1.1,2022
Aleksej Pokusevski,PF,20.0,61.0,1233.0,12.0,0.485,16.5,13.3,2.9,1.5,16.4,20.0,-1.1,1.5,0.4,0.014,-2.7,0.1,-2.6,-0.2,2022
Obi Toppin,PF,23.0,72.0,1230.0,18.3,0.614,10.9,11.7,2.6,1.0,9.6,20.8,2.5,1.5,3.9,0.153,1.7,0.3,2.0,1.2,2022
Doug McDermott,PF,30.0,51.0,1223.0,11.4,0.593,7.3,4.9,0.4,0.5,8.1,18.3,1.1,0.5,1.6,0.062,-0.4,-2.1,-2.5,-0.1,2022
Isaiah Hartenstein,C,23.0,68.0,1216.0,22.0,0.664,20.5,14.5,5.4,2.0,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,2022
Naz Reid,C,22.0,77.0,1215.0,17.2,0.588,8.7,13.3,5.6,1.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0.0,0.6,2022
Lonzo Ball,PG,24.0,35.0,1212.0,14.5,0.575,20.0,8.8,2.2,2.6,17.2,17.4,0.8,1.4,2.2,0.088,0.9,1.6,2.5,1.4,2022
Aaron Wiggins,SG,23.0,50.0,1209.0,10.3,0.556,8.5,7.6,0.8,1.2,12.6,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7,2022
Malcolm Brogdon,PG,29.0,36.0,1206.0,18.0,0.557,26.9,8.6,1.0,1.2,11.1,24.6,2.2,0.4,2.7,0.106,2.8,-0.5,2.3,1.3,2022
James Johnson,PF,34.0,62.0,1191.0,10.3,0.513,14.5,9.8,2.6,1.2,12.7,13.7,0.6,1.1,1.7,0.068,-2.7,0.6,-2.2,-0.1,2022
Jonathan Kuminga,SF,19.0,70.0,1185.0,15.2,0.6,8.4,10.8,1.8,1.3,12.0,22.7,1.3,1.8,3.0,0.123,-1.3,-0.2,-1.5,0.1,2022
Jordan Nwora,SF,23.0,62.0,1185.0,9.9,0.506,7.0,9.9,1.4,1.0,10.6,19.4,-0.4,1.1,0.6,0.025,-2.7,-1.5,-4.1,-0.6,2022
Facundo Campazzo,PG,30.0,65.0,1184.0,11.1,0.503,24.1,5.5,1.8,2.6,16.9,14.7,0.6,1.3,2.0,0.081,-2.1,1.3,-0.8,0.4,2022
Shake Milton,SG,25.0,55.0,1179.0,11.9,0.517,17.6,6.7,1.3,1.2,9.2,18.3,0.7,1.0,1.7,0.069,-1.6,-0.6,-2.2,-0.1,2022
Taurean Prince,PF,27.0,69.0,1177.0,12.4,0.589,8.1,7.9,1.9,1.9,11.1,17.0,1.0,1.2,2.2,0.09,-1.0,0.0,-0.9,0.3,2022
Cam Thomas,SG,20.0,67.0,1176.0,11.7,0.519,9.7,7.5,0.6,1.4,9.1,22.1,0.0,0.8,0.8,0.033,-2.0,-1.4,-3.4,-0.4,2022
CJ Elleby,SF,21.0,58.0,1174.0,9.2,0.491,10.6,10.6,1.6,1.5,14.0,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1.0,2022
JaVale McGee,C,34.0,74.0,1172.0,22.6,0.651,5.4,22.7,6.1,0.9,15.8,22.8,2.4,2.6,4.9,0.201,-0.1,0.9,0.8,0.8,2022
Frank Jackson,PG,23.0,53.0,1164.0,10.6,0.53,7.6,4.0,0.7,1.1,6.7,20.9,0.3,0.4,0.7,0.031,-1.8,-1.7,-3.5,-0.4,2022
Hassan Whiteside,C,32.0,65.0,1162.0,22.9,0.662,3.4,23.3,7.8,0.9,11.6,17.1,3.4,2.3,5.8,0.238,0.6,1.4,2.1,1.2,2022
Marvin Bagley III,PF,22.0,48.0,1153.0,15.7,0.551,5.2,16.0,1.4,0.9,7.4,19.8,1.2,0.9,2.0,0.084,-0.5,-1.8,-2.3,-0.1,2022
Marvin Bagley III,PF,22.0,30.0,663.0,14.3,0.521,3.9,17.8,1.5,0.7,7.3,18.8,0.5,0.4,0.9,0.067,-1.1,-2.4,-3.5,-0.3,2022
Tre Jones,PG,22.0,69.0,1148.0,15.0,0.545,27.0,7.1,0.5,1.8,10.8,15.6,1.9,0.9,2.9,0.121,-0.9,0.4,-0.5,0.4,2022
Alex Caruso,SG,27.0,41.0,1147.0,11.7,0.528,18.5,7.3,1.1,3.0,16.5,13.3,0.7,1.2,2.0,0.082,-2.2,2.3,0.2,0.6,2022
Nemanja Bjelica,C,33.0,71.0,1143.0,14.2,0.573,19.8,14.1,2.2,1.8,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0,2022
Ish Smith,PG,33.0,65.0,1126.0,12.5,0.465,31.5,6.8,1.8,2.0,15.0,20.1,-0.3,0.9,0.5,0.023,-2.2,-0.6,-2.9,-0.2,2022
Ish Smith,PG,33.0,37.0,511.0,9.6,0.434,25.9,5.9,1.8,1.9,15.7,19.1,-0.5,0.3,-0.1,-0.011,-3.7,-0.7,-4.5,-0.3,2022
Ish Smith,PG,33.0,28.0,615.0,15.0,0.489,36.1,7.5,1.8,2.2,14.5,20.9,0.1,0.5,0.7,0.052,-0.9,-0.6,-1.5,0.1,2022
Joe Ingles,SF,34.0,45.0,1122.0,10.0,0.551,19.0,6.4,0.4,1.0,13.5,13.2,1.3,0.9,2.2,0.094,-0.7,0.5,-0.3,0.5,2022
Garrett Temple,SG,35.0,59.0,1098.0,8.6,0.494,9.2,7.2,2.0,1.9,11.8,13.9,-0.1,1.0,0.8,0.037,-2.8,0.3,-2.5,-0.1,2022
Stanley Johnson,PF,25.0,48.0,1094.0,10.5,0.564,9.8,7.6,1.1,1.9,11.0,12.5,0.9,0.9,1.8,0.079,-2.8,0.1,-2.7,-0.2,2022
Kyrie Irving,PG,29.0,29.0,1091.0,21.4,0.592,25.2,6.3,1.4,1.8,9.8,29.4,2.4,0.9,3.3,0.147,4.2,-1.2,3.0,1.4,2022
Nassir Little,SF,21.0,42.0,1088.0,13.5,0.575,7.4,11.9,3.3,1.1,10.1,15.8,1.2,0.6,1.7,0.076,-0.9,-0.6,-1.4,0.2,2022
Jeremiah Robinson-Earl,C,21.0,49.0,1087.0,11.7,0.526,6.7,13.0,1.3,1.3,10.1,15.4,0.4,1.0,1.5,0.066,-1.9,-0.4,-2.2,-0.1,2022
JaMychal Green,PF,31.0,67.0,1085.0,14.1,0.587,7.6,14.5,2.2,1.9,13.4,17.2,1.2,1.4,2.7,0.118,-2.0,0.1,-1.8,0.0,2022
Paul George,PF,31.0,31.0,1077.0,18.6,0.538,28.1,10.5,1.0,3.0,15.2,33.7,-0.6,1.9,1.3,0.057,1.8,1.9,3.7,1.6,2022
