Player,season,cluster_kmeans,archetype,silhouette_val,PC1,PC2,PER,TS_pct,BPM,VORP,ast_pct,reb_pct,blk_pct,stl_pct,tov_pct
Jaden McDaniels,2023,2,Defensive Anchor,0.21322632776800934,0.01780278749887285,-0.6117314156525578,12.0,0.611,-1.2,0.5,8.4,7.1,2.7,1.5,12.6
Jaden McDaniels,2024,2,Defensive Anchor,0.0542830665484131,-1.3375765722429187,-0.49943254786565167,9.4,0.571,-2.6,-0.3,6.8,6.0,1.8,1.5,11.6
Jaden Springer,2024,0,Elite Scorer,0.2093724404806925,-1.1611834539947223,1.009448105635536,10.7,0.49,-3.4,-0.2,11.5,8.4,2.7,3.5,17.0
Jaden Springer,2024,0,Elite Scorer,0.2093724404806925,-1.1611834539947223,1.009448105635536,10.7,0.49,-3.4,-0.2,11.5,8.4,2.7,3.5,17.0
Jaden Springer,2024,0,Elite Scorer,0.19959482255013358,-1.191335218098459,0.9843071889086943,10.6,0.481,-3.4,-0.1,12.6,8.5,2.7,3.3,16.4
Jaden Springer,2024,0,Elite Scorer,0.19959482255013358,-1.191335218098459,0.9843071889086943,10.6,0.481,-3.4,-0.1,12.6,8.5,2.7,3.3,16.4
Jae Crowder,2016,0,Elite Scorer,0.17060971753537416,1.5572614628054853,1.0423414558160504,15.8,0.565,2.2,2.5,8.9,8.6,1.2,2.7,8.3
Jae Crowder,2017,2,Defensive Anchor,0.22699007793829842,1.1092573387398432,0.08954041738134498,14.9,0.613,0.9,1.7,10.1,9.9,0.8,1.6,8.9
Jae Crowder,2018,4,Stretch Big,0.006926428804607662,-1.560373351464703,-0.28582725726937525,10.4,0.525,-2.5,-0.3,6.9,7.4,0.9,1.5,9.1
Jae Crowder,2018,4,Stretch Big,0.006926428804607662,-1.560373351464703,-0.28582725726937525,10.4,0.525,-2.5,-0.3,6.9,7.4,0.9,1.5,9.1
Jae Crowder,2018,4,Stretch Big,0.006926428804607662,-1.560373351464703,-0.28582725726937525,10.4,0.525,-2.5,-0.3,6.9,7.4,0.9,1.5,9.1
Jae Crowder,2018,4,Stretch Big,-0.025297864509535924,-1.5914443038708113,-0.392281841462148,10.2,0.545,-3.0,-0.3,6.0,7.2,0.8,1.5,9.2
Jae Crowder,2018,4,Stretch Big,-0.025297864509535924,-1.5914443038708113,-0.392281841462148,10.2,0.545,-3.0,-0.3,6.0,7.2,0.8,1.5,9.2
Jae Crowder,2018,4,Stretch Big,-0.025297864509535924,-1.5914443038708113,-0.392281841462148,10.2,0.545,-3.0,-0.3,6.0,7.2,0.8,1.5,9.2
Jae Crowder,2018,4,Stretch Big,-0.013539108343386006,-1.294604118972322,0.03948267310239561,10.8,0.499,-1.7,0.1,8.6,7.8,1.0,1.6,9.1
Jae Crowder,2018,4,Stretch Big,-0.013539108343386006,-1.294604118972322,0.03948267310239561,10.8,0.499,-1.7,0.1,8.6,7.8,1.0,1.6,9.1
Jae Crowder,2018,4,Stretch Big,-0.013539108343386006,-1.294604118972322,0.03948267310239561,10.8,0.499,-1.7,0.1,8.6,7.8,1.0,1.6,9.1
Jae Crowder,2019,2,Defensive Anchor,0.3156908013307084,-0.0035924872031248777,-0.07053692233311909,12.1,0.538,0.3,1.2,8.9,9.6,1.1,1.4,8.8
Jae Crowder,2020,2,Defensive Anchor,0.1396071271721828,0.15328963674313675,0.11098665548758682,12.5,0.553,-0.1,0.9,11.5,11.0,1.2,1.8,10.0
Jae Crowder,2020,2,Defensive Anchor,0.1396071271721828,0.15328963674313675,0.11098665548758682,12.5,0.553,-0.1,0.9,11.5,11.0,1.2,1.8,10.0
Jae Crowder,2020,2,Defensive Anchor,0.1396071271721828,0.15328963674313675,0.11098665548758682,12.5,0.553,-0.1,0.9,11.5,11.0,1.2,1.8,10.0
Jae Crowder,2020,2,Defensive Anchor,0.08023706966219352,-0.7876610720630011,0.19544344660305457,11.0,0.507,-1.2,0.3,12.2,11.0,0.9,1.7,10.9
Jae Crowder,2020,2,Defensive Anchor,0.08023706966219352,-0.7876610720630011,0.19544344660305457,11.0,0.507,-1.2,0.3,12.2,11.0,0.9,1.7,10.9
Jae Crowder,2020,2,Defensive Anchor,0.08023706966219352,-0.7876610720630011,0.19544344660305457,11.0,0.507,-1.2,0.3,12.2,11.0,0.9,1.7,10.9
Jae Crowder,2020,0,Elite Scorer,-0.003148150119659312,1.7733897846979405,-0.315787128885152,16.3,0.669,2.5,0.6,9.7,10.8,1.8,2.2,7.8
Jae Crowder,2020,0,Elite Scorer,-0.003148150119659312,1.7733897846979405,-0.315787128885152,16.3,0.669,2.5,0.6,9.7,10.8,1.8,2.2,7.8
Jae Crowder,2020,0,Elite Scorer,-0.003148150119659312,1.7733897846979405,-0.315787128885152,16.3,0.669,2.5,0.6,9.7,10.8,1.8,2.2,7.8
Jae Crowder,2021,2,Defensive Anchor,0.2935835273441997,0.46843778581706574,-0.15345201543627263,11.8,0.574,1.1,1.3,10.0,9.7,1.5,1.4,9.5
Jae Crowder,2022,0,Elite Scorer,0.14919402338139892,0.3879591561782573,0.4385466931004764,11.3,0.541,1.1,1.5,8.3,10.1,1.4,2.4,8.6
Jae Crowder,2024,2,Defensive Anchor,0.06085556949358941,-1.5771830577133585,-0.2878145907210663,8.9,0.546,-2.6,-0.2,7.2,7.6,0.7,1.6,7.4
Jae'Sean Tate,2021,0,Elite Scorer,0.020956871022700187,0.027235724263411847,0.173857425401351,13.8,0.576,-1.4,0.3,13.2,9.8,1.6,2.0,12.4
Jae'Sean Tate,2022,0,Elite Scorer,-0.05539636783119957,0.026954083443410645,0.11846661346776155,14.3,0.567,-1.8,0.1,16.9,11.2,1.8,1.7,14.6
Jae'Sean Tate,2023,3,Playmaking Guard,0.04613912824380897,-1.035703919011326,0.39795290000752315,12.2,0.546,-3.5,-0.3,18.2,9.6,1.0,1.5,15.3
Jae'Sean Tate,2024,4,Stretch Big,0.055284682498998705,-1.1526020272277975,-0.11705441021640019,9.3,0.538,-2.3,-0.1,8.2,10.2,1.3,2.0,13.1
Jahlil Okafor,2016,2,Defensive Anchor,0.14318111027510055,-0.04528854186249658,-1.6178214639811896,17.1,0.536,-2.3,-0.1,8.2,12.8,2.9,0.7,12.5
Jahlil Okafor,2017,5,Utility Bench,-0.12961055418339434,-0.2189001297655545,-1.4659241774134202,14.8,0.546,-2.5,-0.1,9.0,11.7,3.4,0.9,14.4
Jahlil Okafor,2018,5,Utility Bench,-0.004077068831172489,0.2855762130102971,-2.3877409528725826,15.3,0.584,-1.7,0.0,5.9,12.8,3.9,0.4,12.2
Jahlil Okafor,2018,5,Utility Bench,-0.004077068831172489,0.2855762130102971,-2.3877409528725826,15.3,0.584,-1.7,0.0,5.9,12.8,3.9,0.4,12.2
Jahlil Okafor,2018,5,Utility Bench,-0.05323431134903358,0.3726946620123145,-2.2940986270983266,15.8,0.593,-1.4,0.0,5.9,12.3,3.6,0.4,11.4
Jahlil Okafor,2018,5,Utility Bench,-0.05323431134903358,0.3726946620123145,-2.2940986270983266,15.8,0.593,-1.4,0.0,5.9,12.3,3.6,0.4,11.4
Jahlil Okafor,2019,5,Utility Bench,0.12181830324994534,0.9154165647083105,-2.3528706287275445,17.9,0.603,-1.5,0.1,6.3,15.4,3.5,0.7,11.5
Jahlil Okafor,2020,5,Utility Bench,0.23337254022086026,1.5989779741129948,-1.8164078207792274,18.3,0.642,-0.2,0.2,12.0,14.4,3.9,0.7,16.7
Jahlil Okafor,2021,2,Defensive Anchor,0.19271594424952934,-0.38541700235197246,-1.3251815629102148,13.1,0.644,-3.2,-0.1,6.1,10.6,1.3,0.8,15.7
Jaime Jaquez Jr.,2024,2,Defensive Anchor,0.16629051266567044,-0.5177704002247538,0.4547203934899398,12.9,0.574,-1.9,0.1,13.9,7.6,0.9,1.8,12.4
Jake LaRavia,2023,4,Stretch Big,0.26227885256439637,-2.0531528715767227,-0.2888181429810402,6.7,0.531,-3.5,-0.2,6.2,8.1,0.9,1.4,15.4
Jake LaRavia,2024,2,Defensive Anchor,0.10950818060654141,-0.8587873876326675,0.006612894998520792,12.6,0.54,-2.5,-0.1,11.1,8.7,1.4,1.8,11.4
Jake Layman,2017,4,Stretch Big,0.35439062186636183,-3.7404431605024726,0.23296021997036065,4.9,0.404,-6.4,-0.3,6.2,5.3,1.0,1.8,10.2
Jake Layman,2018,4,Stretch Big,0.2919296609654456,-3.366619807757575,0.5010897404986949,4.9,0.352,-4.3,-0.1,9.4,5.5,2.0,1.9,9.4
Jake Layman,2019,2,Defensive Anchor,0.41919660424889404,0.04899416250535768,-0.9628202506668563,13.5,0.594,-0.5,0.5,5.6,8.7,1.8,1.1,9.2
Jake Layman,2020,4,Stretch Big,0.08093925278120448,-1.6341998366687098,-0.5149612412415634,10.3,0.544,-3.7,-0.2,4.4,6.0,1.6,1.6,11.1
Jake Layman,2021,0,Elite Scorer,0.06103469516585242,-0.6666490467028084,-0.2558148301181929,11.4,0.577,-2.1,0.0,6.4,5.8,2.6,2.2,11.5
Jake Layman,2022,4,Stretch Big,0.25125712870385775,-1.8371484237206774,-0.7967477576892368,9.0,0.5,-3.9,-0.1,5.3,8.4,2.1,1.4,11.0
Jakob Poeltl,2017,5,Utility Bench,-0.0175917510496806,-0.3295647898752179,-1.8297175820826594,12.2,0.589,-3.1,-0.2,2.7,14.9,2.8,1.4,17.2
Jakob Poeltl,2018,5,Utility Bench,0.3121931220901144,2.1840596429733368,-2.2133004826113143,17.5,0.662,0.4,0.9,5.4,14.4,5.2,1.3,16.6
Jakob Poeltl,2019,5,Utility Bench,0.34447402849002356,2.8421172451240677,-1.9991451267536728,19.4,0.64,2.0,1.3,10.0,17.6,4.5,1.1,12.7
Jakob Poeltl,2020,5,Utility Bench,0.31690241720093126,3.245641049467406,-2.039007500866481,19.1,0.612,2.5,1.3,13.6,17.3,7.1,1.5,15.1
Jakob Poeltl,2021,5,Utility Bench,0.33919218516299116,2.3331223702742108,-2.0266123053004574,17.5,0.612,0.8,1.3,10.1,15.8,5.7,1.2,14.6
Jakob Poeltl,2022,5,Utility Bench,0.33164950396388243,3.02131886322298,-1.645983333642281,20.8,0.613,1.6,1.7,14.0,16.9,5.0,1.1,12.7
Jakob Poeltl,2023,5,Utility Bench,0.2878311984327602,3.3893230363802265,-1.025078977986896,21.0,0.635,1.9,1.9,15.2,19.0,4.0,1.7,15.0
Jakob Poeltl,2023,5,Utility Bench,0.2878311984327602,3.3893230363802265,-1.025078977986896,21.0,0.635,1.9,1.9,15.2,19.0,4.0,1.7,15.0
Jakob Poeltl,2023,5,Utility Bench,0.2878311984327602,3.3893230363802265,-1.025078977986896,21.0,0.635,1.9,1.9,15.2,19.0,4.0,1.7,15.0
Jakob Poeltl,2023,5,Utility Bench,0.3162723891894448,2.5369291151444506,-1.066575117220001,19.7,0.625,0.9,0.9,17.0,18.9,3.6,1.4,17.8
Jakob Poeltl,2023,5,Utility Bench,0.3162723891894448,2.5369291151444506,-1.066575117220001,19.7,0.625,0.9,0.9,17.0,18.9,3.6,1.4,17.8
Jakob Poeltl,2023,5,Utility Bench,0.3162723891894448,2.5369291151444506,-1.066575117220001,19.7,0.625,0.9,0.9,17.0,18.9,3.6,1.4,17.8
Jakob Poeltl,2023,5,Utility Bench,0.24064148186842582,3.793135234396982,-1.5391654442994154,23.1,0.652,3.6,1.0,12.1,19.0,4.7,2.1,10.0
Jakob Poeltl,2023,5,Utility Bench,0.24064148186842582,3.793135234396982,-1.5391654442994154,23.1,0.652,3.6,1.0,12.1,19.0,4.7,2.1,10.0
Jakob Poeltl,2023,5,Utility Bench,0.24064148186842582,3.793135234396982,-1.5391654442994154,23.1,0.652,3.6,1.0,12.1,19.0,4.7,2.1,10.0
Jakob Poeltl,2024,5,Utility Bench,0.3671856710415196,2.6972882445721154,-1.8972828734322686,18.9,0.653,0.7,0.9,14.0,17.9,5.1,1.3,15.3
Jalen Brunson,2019,3,Playmaking Guard,0.015650010687230848,-0.813234164233742,1.1348416956708531,12.8,0.549,-1.7,0.1,22.6,5.7,0.2,1.1,12.5
Jalen Brunson,2020,3,Playmaking Guard,0.13525243333916653,-0.169055761246072,1.362694604866342,14.9,0.553,-0.9,0.3,27.0,6.9,0.3,1.0,13.6
Jalen Brunson,2021,2,Defensive Anchor,0.24400290733682078,1.061858937992906,0.9002139931561747,17.1,0.618,0.9,1.2,21.3,7.5,0.1,1.0,10.3
Jalen Brunson,2022,2,Defensive Anchor,0.1330684402328295,1.162673145925448,1.6095196269337413,17.1,0.583,0.9,1.9,24.3,6.8,0.1,1.3,10.1
Jalen Brunson,2023,1,3-and-D Wing,0.3461024925726888,2.9641206791756396,2.303642412175067,21.2,0.597,3.9,3.5,28.7,5.6,0.6,1.3,9.4
Jalen Brunson,2024,1,3-and-D Wing,0.4185287582079309,4.32441331653946,3.1871761020684573,23.4,0.592,5.8,5.4,33.5,5.7,0.4,1.3,9.1
Jalen Duren,2023,5,Utility Bench,0.295139014084371,1.759416702137338,-2.106476851260367,17.3,0.655,-0.8,0.5,6.8,19.7,3.1,1.3,16.5
Jalen Duren,2024,5,Utility Bench,0.2742448844249965,2.2690349443449476,-1.7878259522282143,18.7,0.653,-0.1,0.9,12.7,22.2,2.3,0.9,16.7
Jalen Green,2022,2,Defensive Anchor,0.09312591217193836,-1.3989899239033567,-0.013654765472923604,12.5,0.547,-2.9,-0.5,13.1,5.8,0.8,1.0,11.3
Jalen Green,2023,2,Defensive Anchor,0.21806651524967519,-0.8054158434900802,0.5355617544176468,14.5,0.538,-2.1,0.0,17.3,6.0,0.7,1.1,11.3
Jalen Green,2024,2,Defensive Anchor,0.2816606134034577,0.1446326432049813,0.5331981434653774,14.7,0.541,-0.5,1.0,17.3,8.7,1.0,1.2,11.4
Jalen Hood-Schifino,2024,4,Stretch Big,0.20846622043087637,-6.6462197141103925,-0.2771777704107352,-1.5,0.316,-16.1,-0.4,9.1,6.6,1.6,1.3,14.3
Jalen Johnson,2022,4,Stretch Big,0.03466133567143218,-1.116392284272532,-1.3017978963730668,11.3,0.59,-4.9,-0.1,3.7,11.9,1.5,1.2,17.0
Jalen Johnson,2023,5,Utility Bench,-0.15401650187308213,0.7559648810882752,-0.8862920782786932,14.1,0.554,0.3,0.6,10.4,14.8,2.8,1.7,10.3
Jalen Johnson,2024,5,Utility Bench,-0.10205467660963881,1.6604794654171706,-0.10358749876682449,16.3,0.584,1.2,1.5,15.4,14.1,2.2,1.7,11.6
Jalen McDaniels,2021,4,Stretch Big,-0.021551012523563274,-0.9932003342186575,-0.7757263631846086,11.4,0.554,-3.2,-0.3,8.6,10.1,2.1,1.5,12.6
Jalen McDaniels,2022,2,Defensive Anchor,0.2825303750155319,-0.3265100258118225,-0.9873593385058392,12.7,0.595,-2.3,-0.1,8.7,10.1,2.3,1.4,11.2
Jalen McDaniels,2023,0,Elite Scorer,0.05472834457210183,-0.6479395163800208,-0.10180281966782777,11.8,0.557,-2.1,-0.1,9.6,9.9,1.6,2.1,12.1
Jalen McDaniels,2023,0,Elite Scorer,0.05472834457210183,-0.6479395163800208,-0.10180281966782777,11.8,0.557,-2.1,-0.1,9.6,9.9,1.6,2.1,12.1
Jalen McDaniels,2023,0,Elite Scorer,0.05472834457210183,-0.6479395163800208,-0.10180281966782777,11.8,0.557,-2.1,-0.1,9.6,9.9,1.6,2.1,12.1
Jalen McDaniels,2023,0,Elite Scorer,0.09366389543218945,-0.6361427146987797,0.035422763712240984,11.6,0.551,-2.0,0.0,10.5,9.6,1.7,2.1,12.9
Jalen McDaniels,2023,0,Elite Scorer,0.09366389543218945,-0.6361427146987797,0.035422763712240984,11.6,0.551,-2.0,0.0,10.5,9.6,1.7,2.1,12.9
Jalen McDaniels,2023,0,Elite Scorer,0.09366389543218945,-0.6361427146987797,0.035422763712240984,11.6,0.551,-2.0,0.0,10.5,9.6,1.7,2.1,12.9
Jalen McDaniels,2023,2,Defensive Anchor,0.14435570654116603,-0.6207432297223373,-0.5427729247214,12.5,0.58,-2.6,-0.1,6.5,10.7,1.1,2.0,8.6
Jalen McDaniels,2023,2,Defensive Anchor,0.14435570654116603,-0.6207432297223373,-0.5427729247214,12.5,0.58,-2.6,-0.1,6.5,10.7,1.1,2.0,8.6
Jalen McDaniels,2023,2,Defensive Anchor,0.14435570654116603,-0.6207432297223373,-0.5427729247214,12.5,0.58,-2.6,-0.1,6.5,10.7,1.1,2.0,8.6
Jalen McDaniels,2024,4,Stretch Big,0.3532546718397705,-4.204466865401631,-0.09056551536335637,5.0,0.412,-9.0,-1.0,9.1,8.1,1.0,1.7,12.8
Jalen Pickett,2024,3,Playmaking Guard,0.25484751820540613,-1.2793870570374106,1.4507428487717993,9.7,0.571,-3.3,0.0,21.7,6.4,0.0,1.6,19.7
Jalen Smith,2021,4,Stretch Big,0.17869294635092173,-2.0889658114911156,-2.415151601336284,8.4,0.499,-6.1,-0.2,3.4,13.4,2.9,0.3,11.7
Jalen Smith,2022,5,Utility Bench,0.21348905090646939,1.3842576713862316,-2.794118215027189,18.4,0.595,-0.5,0.3,3.9,18.2,3.9,0.8,9.6
Jalen Smith,2022,5,Utility Bench,0.21348905090646939,1.3842576713862316,-2.794118215027189,18.4,0.595,-0.5,0.3,3.9,18.2,3.9,0.8,9.6
Jalen Smith,2022,5,Utility Bench,0.21348905090646939,1.3842576713862316,-2.794118215027189,18.4,0.595,-0.5,0.3,3.9,18.2,3.9,0.8,9.6
Jalen Smith,2022,5,Utility Bench,0.18799554127289703,0.4546106673263514,-3.041918633778754,15.9,0.547,-2.3,0.0,2.1,19.5,4.2,0.8,12.1
Jalen Smith,2022,5,Utility Bench,0.18799554127289703,0.4546106673263514,-3.041918633778754,15.9,0.547,-2.3,0.0,2.1,19.5,4.2,0.8,12.1
Jalen Smith,2022,5,Utility Bench,0.18799554127289703,0.4546106673263514,-3.041918633778754,15.9,0.547,-2.3,0.0,2.1,19.5,4.2,0.8,12.1
Jalen Smith,2022,5,Utility Bench,0.19235613460774278,2.0023705441264266,-2.6482302465603738,20.2,0.628,0.8,0.4,5.1,17.3,3.7,0.8,7.8
Jalen Smith,2022,5,Utility Bench,0.19235613460774278,2.0023705441264266,-2.6482302465603738,20.2,0.628,0.8,0.4,5.1,17.3,3.7,0.8,7.8
Jalen Smith,2022,5,Utility Bench,0.19235613460774278,2.0023705441264266,-2.6482302465603738,20.2,0.628,0.8,0.4,5.1,17.3,3.7,0.8,7.8
Jalen Smith,2023,5,Utility Bench,0.13028487109829967,0.5253131213240053,-2.4502490811637494,15.9,0.565,-2.1,0.0,7.6,17.1,4.0,0.8,11.2
Jalen Smith,2024,5,Utility Bench,0.20834953608548137,2.985781995011652,-2.172440714440243,20.7,0.682,2.4,1.2,8.0,18.2,2.9,0.8,9.1
Jalen Suggs,2022,3,Playmaking Guard,0.08603036205773788,-2.646324488621724,1.5924646082753926,8.6,0.455,-5.6,-1.2,24.9,6.9,1.3,2.2,18.7
Jalen Suggs,2023,0,Elite Scorer,0.14606202980994762,-0.2523169856471965,1.2741489433152315,12.5,0.528,-1.0,0.3,18.0,7.3,2.1,2.6,15.9
Jalen Suggs,2024,0,Elite Scorer,0.2638778455802054,1.1420571564754507,1.1419487930502725,14.1,0.602,1.0,1.5,15.0,6.6,2.2,2.6,14.4
Jalen Williams,2023,0,Elite Scorer,0.06806676059691515,0.988703718939754,0.8362143260611274,15.6,0.601,0.3,1.3,15.4,7.9,1.4,2.1,12.3
Jalen Williams,2024,1,3-and-D Wing,0.11527022764674597,2.3832887361810853,1.1255145580547286,19.1,0.621,2.3,2.4,21.3,7.1,1.9,1.7,10.1
Jalen Wilson,2024,2,Defensive Anchor,0.09378286678563091,-1.3748463298026294,-0.793196424171572,10.8,0.537,-2.9,-0.2,9.3,10.8,0.5,0.8,8.7
Jamal Cain,2024,2,Defensive Anchor,0.14099960515779747,-0.9310618802202687,-0.5246581486101863,11.5,0.544,-2.3,0.0,5.6,8.1,1.9,1.9,8.2
Jamal Crawford,2016,2,Defensive Anchor,0.24234570642905867,-0.9166987232736478,0.7277400029419542,14.0,0.529,-1.4,0.3,14.0,3.7,0.4,1.2,9.6
Jamal Crawford,2017,2,Defensive Anchor,0.04881069911289,-1.3659036009466046,0.9538952041397057,12.0,0.525,-2.1,0.0,15.2,3.3,0.5,1.4,12.3
Jamal Crawford,2018,2,Defensive Anchor,0.08795700245868726,-1.351915223056826,0.8670350865605856,13.0,0.519,-2.3,-0.1,16.9,3.5,0.5,1.2,10.7
Jamal Crawford,2019,3,Playmaking Guard,0.2740706661993887,-1.6673502703111305,1.6037224885143528,11.7,0.522,-3.9,-0.6,27.7,3.9,0.8,1.3,16.9
Jamal Murray,2017,4,Stretch Big,-0.029532603605209085,-1.1173421123252616,0.4113485165466182,11.9,0.518,-2.0,0.0,14.0,6.7,1.1,1.4,12.6
Jamal Murray,2018,2,Defensive Anchor,0.21624726802714353,0.47116365987993086,0.856661273106133,16.1,0.576,-0.3,1.1,16.4,6.5,0.9,1.5,12.8
Jamal Murray,2019,2,Defensive Anchor,0.11163131624035108,0.7059773231195323,1.2965673149466606,16.0,0.538,0.6,1.6,22.4,7.0,1.0,1.3,11.1
Jamal Murray,2020,2,Defensive Anchor,0.054916070300190765,1.1240497424852514,1.6058179079023784,17.7,0.559,1.2,1.5,22.9,6.9,0.8,1.7,11.5
Jamal Murray,2021,1,3-and-D Wing,-0.08175545851417182,1.5608697177383006,1.5717855240452243,18.3,0.592,2.0,1.7,20.3,6.5,0.7,1.9,11.2
Jamal Murray,2023,1,3-and-D Wing,-0.008916031413256307,1.4114679293085524,1.8597849509427589,18.0,0.571,1.3,1.8,27.5,6.9,0.7,1.5,11.3
Jamal Murray,2024,1,3-and-D Wing,0.37369040508664164,3.009053795626229,2.063198992186169,20.7,0.586,4.1,2.9,31.2,7.2,1.8,1.5,10.5
Jameer Nelson,2016,3,Playmaking Guard,0.1959035746480327,-1.9449330631793722,1.7193484392284908,9.5,0.464,-3.0,-0.3,27.3,6.2,0.4,1.2,17.0
Jameer Nelson,2017,3,Playmaking Guard,0.333748181735343,-1.0032857960504127,1.6541488659895225,11.5,0.544,-2.0,0.0,26.0,5.2,0.3,1.3,16.8
Jameer Nelson,2018,3,Playmaking Guard,0.17549256848961578,-2.11546378500697,1.592678248682119,8.1,0.489,-3.3,-0.3,22.8,5.6,0.3,1.3,21.0
Jameer Nelson,2018,3,Playmaking Guard,0.17549256848961578,-2.11546378500697,1.592678248682119,8.1,0.489,-3.3,-0.3,22.8,5.6,0.3,1.3,21.0
Jameer Nelson,2018,3,Playmaking Guard,0.22055505186799754,-1.6358696538145008,1.4427820418182324,8.9,0.52,-2.6,-0.1,22.2,5.8,0.3,1.2,20.9
Jameer Nelson,2018,3,Playmaking Guard,0.22055505186799754,-1.6358696538145008,1.4427820418182324,8.9,0.52,-2.6,-0.1,22.2,5.8,0.3,1.2,20.9
James Anderson,2016,4,Stretch Big,0.32442764994358797,-2.7791635508282857,-0.05086727153588466,6.0,0.469,-4.5,-0.5,7.7,6.5,1.6,1.4,18.0
James Bouknight,2022,4,Stretch Big,0.2894420653461343,-2.840078121573964,-0.21095774857442148,10.1,0.459,-7.1,-0.4,11.9,9.1,0.3,1.1,8.8
James Bouknight,2023,4,Stretch Big,0.4106341918076887,-3.220418807443599,-0.005115399795403258,6.2,0.463,-6.5,-0.6,11.1,7.5,0.8,1.3,13.4
James Ennis III,2016,0,Elite Scorer,0.13870863931799637,1.0675460448422405,0.5742261140068387,17.8,0.621,1.5,0.3,10.1,7.1,1.3,2.4,12.9
James Ennis III,2017,2,Defensive Anchor,0.1933823639143341,-0.49653024209176644,-0.3974561409591086,10.6,0.581,-1.2,0.3,6.5,9.9,1.2,1.6,13.8
James Ennis III,2018,2,Defensive Anchor,0.3294769698671386,-0.5049631308738516,-0.32480049142077394,11.6,0.588,-1.2,0.3,6.6,8.0,1.0,1.5,11.4
James Ennis III,2018,2,Defensive Anchor,0.3294769698671386,-0.5049631308738516,-0.32480049142077394,11.6,0.588,-1.2,0.3,6.6,8.0,1.0,1.5,11.4
James Ennis III,2018,2,Defensive Anchor,0.3294769698671386,-0.5049631308738516,-0.32480049142077394,11.6,0.588,-1.2,0.3,6.6,8.0,1.0,1.5,11.4
James Ennis III,2018,2,Defensive Anchor,0.27259260836112237,-0.12052321951241718,-0.3424960900102341,11.9,0.61,-0.6,0.4,7.0,8.6,1.1,1.5,13.0
James Ennis III,2018,2,Defensive Anchor,0.27259260836112237,-0.12052321951241718,-0.3424960900102341,11.9,0.61,-0.6,0.4,7.0,8.6,1.1,1.5,13.0
James Ennis III,2018,2,Defensive Anchor,0.27259260836112237,-0.12052321951241718,-0.3424960900102341,11.9,0.61,-0.6,0.4,7.0,8.6,1.1,1.5,13.0
James Ennis III,2018,2,Defensive Anchor,0.19831332098587953,-1.20604034718262,-0.4436861249196835,11.2,0.558,-2.3,-0.1,5.9,6.7,1.0,1.4,9.0
James Ennis III,2018,2,Defensive Anchor,0.19831332098587953,-1.20604034718262,-0.4436861249196835,11.2,0.558,-2.3,-0.1,5.9,6.7,1.0,1.4,9.0
James Ennis III,2018,2,Defensive Anchor,0.19831332098587953,-1.20604034718262,-0.4436861249196835,11.2,0.558,-2.3,-0.1,5.9,6.7,1.0,1.4,9.0
James Ennis III,2019,2,Defensive Anchor,0.298294695620061,-0.61333624056654,-0.7319728478952773,11.0,0.59,-1.5,0.1,4.7,8.1,1.6,1.6,9.3
James Ennis III,2019,2,Defensive Anchor,0.298294695620061,-0.61333624056654,-0.7319728478952773,11.0,0.59,-1.5,0.1,4.7,8.1,1.6,1.6,9.3
James Ennis III,2019,2,Defensive Anchor,0.14563855999976547,-0.2613361119279336,-0.40076112387415164,11.3,0.622,-0.9,0.3,4.1,6.8,1.4,2.0,8.9
James Ennis III,2019,2,Defensive Anchor,0.14563855999976547,-0.2613361119279336,-0.40076112387415164,11.3,0.622,-0.9,0.3,4.1,6.8,1.4,2.0,8.9
James Ennis III,2020,2,Defensive Anchor,0.131565166109065,-0.8862256813296849,-0.862414894667134,11.5,0.565,-2.6,-0.2,7.0,10.6,1.5,1.3,12.6
James Ennis III,2020,2,Defensive Anchor,0.131565166109065,-0.8862256813296849,-0.862414894667134,11.5,0.565,-2.6,-0.2,7.0,10.6,1.5,1.3,12.6
James Ennis III,2020,2,Defensive Anchor,0.131565166109065,-0.8862256813296849,-0.862414894667134,11.5,0.565,-2.6,-0.2,7.0,10.6,1.5,1.3,12.6
James Ennis III,2020,2,Defensive Anchor,0.2956878164633566,-0.46403651993691436,-0.7294537234842586,12.3,0.564,-1.5,0.1,7.3,10.7,1.5,1.4,10.9
James Ennis III,2020,2,Defensive Anchor,0.2956878164633566,-0.46403651993691436,-0.7294537234842586,12.3,0.564,-1.5,0.1,7.3,10.7,1.5,1.4,10.9
James Ennis III,2020,2,Defensive Anchor,0.2956878164633566,-0.46403651993691436,-0.7294537234842586,12.3,0.564,-1.5,0.1,7.3,10.7,1.5,1.4,10.9
James Ennis III,2020,4,Stretch Big,0.10166708934501166,-1.4049983366831045,-0.9711466301376512,10.3,0.566,-4.4,-0.3,6.5,10.5,1.5,1.2,15.3
James Ennis III,2020,4,Stretch Big,0.10166708934501166,-1.4049983366831045,-0.9711466301376512,10.3,0.566,-4.4,-0.3,6.5,10.5,1.5,1.2,15.3
James Ennis III,2020,4,Stretch Big,0.10166708934501166,-1.4049983366831045,-0.9711466301376512,10.3,0.566,-4.4,-0.3,6.5,10.5,1.5,1.2,15.3
James Ennis III,2021,2,Defensive Anchor,0.296370502590524,-0.5400709046085772,-0.23644917931354156,12.5,0.613,-2.2,-0.1,9.3,8.7,0.6,1.6,11.3
