rank,Player,archetype,Age,salary,salary_pct_cap,PER_predicted,PTS_predicted,WS_predicted,output_score,salary_score,age_factor,archetype_bonus,trade_value,tv_tier
1081,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1082,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1083,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1084,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1085,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1086,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1087,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1088,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1089,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.766550484511072,6.610628035750496,1.7073889336295478,0.33093789592473377,1.0,1.0,0.1,4.007179228557979,Fairly Valued
1090,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1091,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1092,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1093,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1094,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1095,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1096,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1097,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1098,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.501686244022116,5.64575387842121,1.3447055348100374,0.26973306328103935,1.0,1.1,0.1,3.890568141158858,Fairly Valued
1099,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1100,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1101,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1102,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1103,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1104,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1105,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1106,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1107,Troy Brown Jr.,Defensive Anchor,24.0,1000000.0,0.0073518059711368,11.506814786329066,5.4718605057442335,1.3602881461777034,0.2682784895235097,1.0,1.1,0.1,3.6072893356922084,Fairly Valued
1108,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1109,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1110,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1111,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1112,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1113,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1114,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1115,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1116,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,13.254836828979975,5.366259965714122,1.7305354715441768,0.3285781145204967,1.0,1.0,0.1,3.5476108815461447,Fairly Valued
1117,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1118,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1119,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1120,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1121,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1122,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1123,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1124,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1125,Spencer Dinwiddie,Playmaking Guard,30.0,1000000.0,0.0073518059711368,12.421397453890377,9.440861396542775,2.166133635944476,0.3782712500974894,1.0,0.93,0.03,3.4485054027404565,Fairly Valued
1126,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.10674360949286,6.732760261127677,1.588822517461207,0.3363586271757932,1.0,1.0,0.0,2.898975535852467,Fairly Valued
1127,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.10674360949286,6.732760261127677,1.588822517461207,0.3363586271757932,1.0,1.0,0.0,2.898975535852467,Fairly Valued
1128,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.10674360949286,6.732760261127677,1.588822517461207,0.3363586271757932,1.0,1.0,0.0,2.898975535852467,Fairly Valued
1129,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.10674360949286,6.732760261127677,1.588822517461207,0.3363586271757932,1.0,1.0,0.0,2.898975535852467,Fairly Valued
1130,Jordan Nwora,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.808315996088384,8.84632068136501,0.4048319464406809,0.33144968980286854,1.0,1.0,0.0,1.9429580716886503,Fairly Valued
1131,Jordan Nwora,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.808315996088384,8.84632068136501,0.4048319464406809,0.33144968980286854,1.0,1.0,0.0,1.9429580716886503,Fairly Valued
1132,Jordan Nwora,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.808315996088384,8.84632068136501,0.4048319464406809,0.33144968980286854,1.0,1.0,0.0,1.9429580716886503,Fairly Valued
1133,Jordan Nwora,Elite Scorer,25.0,1000000.0,0.0073518059711368,13.808315996088384,8.84632068136501,0.4048319464406809,0.33144968980286854,1.0,1.0,0.0,1.9429580716886503,Fairly Valued
1134,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1135,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1136,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1137,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1138,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1139,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1140,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1141,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1142,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.341862388651933,11.250555592014662,1.8230615927132865,0.4111796224191926,1.0,0.85,0.1,1.9297058565740464,Fairly Valued
1143,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.73954517481347,5.738890291517971,1.7132976898332262,0.3191712674966045,1.0,1.0,0.1,1.7156237620607893,Fairly Valued
1144,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.73954517481347,5.738890291517971,1.7132976898332262,0.3191712674966045,1.0,1.0,0.1,1.7156237620607893,Fairly Valued
1145,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.73954517481347,5.738890291517971,1.7132976898332262,0.3191712674966045,1.0,1.0,0.1,1.7156237620607893,Fairly Valued
1146,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.73954517481347,5.738890291517971,1.7132976898332262,0.3191712674966045,1.0,1.0,0.1,1.7156237620607893,Fairly Valued
1147,Simone Fontecchio,Defensive Anchor,28.0,1000000.0,0.0073518059711368,11.305329386356998,9.118979450598196,1.50183620533473,0.31638870657505097,1.0,1.0,0.1,1.173718939486108,Fairly Valued
1148,Simone Fontecchio,Defensive Anchor,28.0,1000000.0,0.0073518059711368,11.305329386356998,9.118979450598196,1.50183620533473,0.31638870657505097,1.0,1.0,0.1,1.173718939486108,Fairly Valued
1149,Simone Fontecchio,Defensive Anchor,28.0,1000000.0,0.0073518059711368,11.305329386356998,9.118979450598196,1.50183620533473,0.31638870657505097,1.0,1.0,0.1,1.173718939486108,Fairly Valued
1150,Simone Fontecchio,Defensive Anchor,28.0,1000000.0,0.0073518059711368,11.305329386356998,9.118979450598196,1.50183620533473,0.31638870657505097,1.0,1.0,0.1,1.173718939486108,Fairly Valued
1151,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1152,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1153,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1154,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1155,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1156,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1157,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1158,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1159,Xavier Tillman Sr.,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.705633566510596,5.538218891311139,1.7041477120894473,0.3152865997816095,1.0,1.0,0.1,0.9590832124721594,Fairly Valued
1160,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,12.903795334150823,7.113194411984997,1.3213858729332015,0.32452010401337494,1.0,1.0,0.0,0.5934185418676945,Fairly Valued
1161,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,12.903795334150823,7.113194411984997,1.3213858729332015,0.32452010401337494,1.0,1.0,0.0,0.5934185418676945,Fairly Valued
1162,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,12.903795334150823,7.113194411984997,1.3213858729332015,0.32452010401337494,1.0,1.0,0.0,0.5934185418676945,Fairly Valued
1163,Jordan Goodwin,Elite Scorer,25.0,1000000.0,0.0073518059711368,12.903795334150823,7.113194411984997,1.3213858729332015,0.32452010401337494,1.0,1.0,0.0,0.5934185418676945,Fairly Valued
1164,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1165,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1166,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1167,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1168,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1169,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1170,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1171,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1172,Bruce Brown,Defensive Anchor,27.0,1000000.0,0.0073518059711368,11.352287169608276,9.793037149347134,1.196871262860962,0.3133017730918872,1.0,1.0,0.1,0.5725374420619106,Fairly Valued
1173,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1174,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1175,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1176,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1177,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1178,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1179,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1180,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1181,Buddy Hield,Defensive Anchor,31.0,1000000.0,0.0073518059711368,13.342705001031176,11.115810517863451,1.6940726234985677,0.40392743953820365,1.0,0.85,0.1,0.517340417614596,Fairly Valued
1182,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1183,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1184,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1185,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1186,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1187,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1188,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1189,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1190,Grant Williams,Defensive Anchor,25.0,1000000.0,0.0073518059711368,9.402348578603489,11.212911395058429,1.8909970354258443,0.31036192047194094,1.0,1.0,0.1,0.0,Fairly Valued
1191,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.250092182518582,6.688073798780431,1.5141392553057518,0.3101298649510643,1.0,1.0,0.1,-0.04519290301750874,Fairly Valued
1192,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.250092182518582,6.688073798780431,1.5141392553057518,0.3101298649510643,1.0,1.0,0.1,-0.04519290301750874,Fairly Valued
1193,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.250092182518582,6.688073798780431,1.5141392553057518,0.3101298649510643,1.0,1.0,0.1,-0.04519290301750874,Fairly Valued
1194,Monte Morris,Defensive Anchor,28.0,1000000.0,0.0073518059711368,12.250092182518582,6.688073798780431,1.5141392553057518,0.3101298649510643,1.0,1.0,0.1,-0.04519290301750874,Fairly Valued
1195,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.07426401590633,4.636174224547992,0.9884738549772738,0.23017063045188274,1.0,1.15,0.0,-0.07659731884440049,Fairly Valued
1196,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.07426401590633,4.636174224547992,0.9884738549772738,0.23017063045188274,1.0,1.15,0.0,-0.07659731884440049,Fairly Valued
1197,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.07426401590633,4.636174224547992,0.9884738549772738,0.23017063045188274,1.0,1.15,0.0,-0.07659731884440049,Fairly Valued
1198,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.07426401590633,4.636174224547992,0.9884738549772738,0.23017063045188274,1.0,1.15,0.0,-0.07659731884440049,Fairly Valued
1199,Chimezie Metu,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.960905260071518,6.567418795195834,1.350881607652585,0.3201980803320198,1.0,1.0,0.0,-0.2482972524088544,Fairly Valued
1200,Chimezie Metu,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.960905260071518,6.567418795195834,1.350881607652585,0.3201980803320198,1.0,1.0,0.0,-0.2482972524088544,Fairly Valued
1201,Chimezie Metu,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.960905260071518,6.567418795195834,1.350881607652585,0.3201980803320198,1.0,1.0,0.0,-0.2482972524088544,Fairly Valued
1202,Chimezie Metu,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.960905260071518,6.567418795195834,1.350881607652585,0.3201980803320198,1.0,1.0,0.0,-0.2482972524088544,Fairly Valued
1203,Quentin Grimes,Stretch Big,23.0,1000000.0,0.0073518059711368,9.702820145972492,6.979495287112507,1.689178668997922,0.2546557854398329,1.0,1.1,0.02,-0.7768521582738566,Fairly Valued
1204,Quentin Grimes,Stretch Big,23.0,1000000.0,0.0073518059711368,9.702820145972492,6.979495287112507,1.689178668997922,0.2546557854398329,1.0,1.1,0.02,-0.7768521582738566,Fairly Valued
1205,Quentin Grimes,Stretch Big,23.0,1000000.0,0.0073518059711368,9.702820145972492,6.979495287112507,1.689178668997922,0.2546557854398329,1.0,1.1,0.02,-0.7768521582738566,Fairly Valued
1206,Quentin Grimes,Stretch Big,23.0,1000000.0,0.0073518059711368,9.702820145972492,6.979495287112507,1.689178668997922,0.2546557854398329,1.0,1.1,0.02,-0.7768521582738566,Fairly Valued
1207,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.105204078499,4.822163333562223,0.8262922922793554,0.22644723589005328,1.0,1.15,0.0,-0.8017298590790333,Fairly Valued
1208,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.105204078499,4.822163333562223,0.8262922922793554,0.22644723589005328,1.0,1.15,0.0,-0.8017298590790333,Fairly Valued
1209,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.105204078499,4.822163333562223,0.8262922922793554,0.22644723589005328,1.0,1.15,0.0,-0.8017298590790333,Fairly Valued
1210,Jaden Springer,Elite Scorer,21.0,1000000.0,0.0073518059711368,11.105204078499,4.822163333562223,0.8262922922793554,0.22644723589005328,1.0,1.15,0.0,-0.8017298590790333,Fairly Valued
1211,Malachi Flynn,Playmaking Guard,25.0,1000000.0,0.0073518059711368,13.73426862716854,6.956502961634693,0.6144383736105457,0.31396541859654636,1.0,1.0,0.03,-0.8129425872791134,Fairly Valued
1212,Malachi Flynn,Playmaking Guard,25.0,1000000.0,0.0073518059711368,13.73426862716854,6.956502961634693,0.6144383736105457,0.31396541859654636,1.0,1.0,0.03,-0.8129425872791134,Fairly Valued
1213,Malachi Flynn,Playmaking Guard,25.0,1000000.0,0.0073518059711368,13.73426862716854,6.956502961634693,0.6144383736105457,0.31396541859654636,1.0,1.0,0.03,-0.8129425872791134,Fairly Valued
1214,Malachi Flynn,Playmaking Guard,25.0,1000000.0,0.0073518059711368,13.73426862716854,6.956502961634693,0.6144383736105457,0.31396541859654636,1.0,1.0,0.03,-0.8129425872791134,Fairly Valued
1215,Malachi Flynn,Playmaking Guard,25.0,1000000.0,0.0073518059711368,13.73426862716854,6.956502961634693,0.6144383736105457,0.31396541859654636,1.0,1.0,0.03,-0.8129425872791134,Fairly Valued
